Place,Player,Age,Tm,Pos,Votes,Vote%,1st,2nd,3rd,4th,5th,G,A,PTS,PLUSMINUS,OPS,DPS,GPS,PS
1,Paul Coffey,33,DET,D,69,92,12,3,0,,,14,44,58,18,5.5,3.5,0,9
2,Chris Chelios,33,CHI,D,39,52,2,9,2,,,5,33,38,17,2.9,4,0,6.9
3,Ray Bourque,34,BOS,D,20,26.67,1,1,12,,,12,31,43,3,4.1,3.1,0,7.2
4,Larry Murphy,33,PIT,D,7,9.33,0,2,3,,,13,25,38,12,3.6,2.1,0,5.7
5,Steve Duchesne,29,STL,D,0,0,0,0,0,,,12,26,38,29,3.6,3.4,0,7
5,Brian Leetch,26,NYR,D,0,0,0,0,0,,,9,32,41,0,3.6,2.8,0,6.4
