Place,Player,Age,Tm,Pos,Votes,Vote%,1st,2nd,3rd,4th,5th,G,A,PTS,PLUSMINUS,OPS,DPS,GPS,PS
1,Ray Bourque,30,BOS,D,257,77.88,35,27,1,,,21,73,94,33,7.6,5.6,0,13.2
2,Al MacInnis,27,CGY,D,228,69.09,27,28,9,,,28,75,103,42,8.6,5.5,0,14.1
3,Chris Chelios,29,CHI,D,56,16.97,2,9,19,,,12,52,64,23,4.4,5.9,0,10.2
4,Brian Leetch,22,NYR,D,30,9.09,2,0,20,,,16,72,88,2,6.6,4,0,10.5
5,Paul Coffey,29,PIT,D,8,2.42,0,0,8,,,24,69,93,-18,7.4,1.5,0,8.9
6,Kevin Hatcher,24,WSH,D,7,2.12,0,1,4,,,24,50,74,-10,5.9,4.4,0,10.2
7,Scott Stevens,26,STL,D,6,1.82,0,1,3,,,5,44,49,23,2.5,4.9,0,7.5
8,James Patrick,27,NYR,D,2,0.61,0,0,2,,,10,49,59,-5,3.9,3.3,0,7.2
