Rk,Player,Age,Tm,Pos,GP,G,A,PTS,PLUSMINUS,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%
534,Marian Stastny,30,QUE,RW,60,36,43,79,19,32,6.7,23,13,0,3,32,11,0,169,21.3,,,,,,,
573,Rick Vaive,23,TOR,RW,78,51,28,79,-13,105,7.1,30,18,3,8,15,12,1,296,17.2,,,,,,,
59,Neal Broten,23,MNS,C,79,32,45,77,25,43,6.4,22,8,2,4,31,12,2,163,19.6,,,,,,,
521,Bobby Smith,24,MNS,C,77,24,53,77,-20,81,4.7,12,12,0,3,29,24,0,193,12.4,,,,,,,
173,Mike Gartner*,23,WSH,RW,73,38,38,76,-3,54,6.2,27,10,1,3,25,13,0,269,14.1,,,,,,,
291,Guy Lafleur*,31,MTL,RW,68,27,49,76,5,12,5.5,18,9,0,1,36,13,0,176,15.3,,,,,,,
340,Paul MacLean,24,WIN,RW,80,32,44,76,-5,121,5.6,17,15,0,2,25,19,0,164,19.5,,,,,,,
365,Tom McCarthy,22,MNS,LW,80,28,48,76,19,59,5.8,23,4,1,4,29,18,1,171,16.4,,,,,,,
447,Gilbert Perreault*,32,BUF,C,77,30,46,76,-9,34,5.4,20,8,2,5,32,13,1,192,15.6,,,,,,,
485,Mike Rogers,28,NYR,C,71,29,47,76,-10,28,5.1,17,7,5,5,24,21,2,200,14.5,,,,,,,
539,Blaine Stoughton,29,HAR,RW,72,45,31,76,-23,27,6.3,35,10,0,8,24,7,0,207,21.7,,,,,,,
547,Brian Sutter,26,STL,LW,79,46,30,76,-3,254,6.7,35,11,0,4,19,11,0,202,22.8,,,,,,,
89,Dino Ciccarelli*,22,MNS,RW,77,37,38,75,15,94,6.4,23,14,0,4,25,13,0,210,17.6,,,,,,,
320,Ken Linseman,24,EDM,C,72,33,42,75,15,181,5.6,19,10,4,3,32,10,0,141,23.4,,,,,,,
442,Mark Pavelich,24,NYR,C,78,37,38,75,19,52,6.2,25,10,2,6,28,10,0,154,24,,,,,,,
472,Paul Reinhart,23,CGY,D,78,17,58,75,2,28,9,12,5,0,1,29,29,0,153,11.1,,,,,,,
585,Ryan Walter,24,MTL,LW,80,29,46,75,15,40,5.5,20,8,1,4,35,11,0,169,17.2,,,,,,,
18,Dave Babych,21,WIN,D,79,13,61,74,-8,56,8.2,6,7,0,1,28,33,0,252,5.2,,,,,,,
105,Keith Crowder,24,BOS,RW,74,35,39,74,22,105,6.2,25,10,0,5,27,12,0,158,22.2,,,,,,,
303,Reed Larson,26,DET,D,80,22,52,74,-9,104,8.8,14,7,1,1,39,13,0,273,8.1,,,,,,,
378,Peter McNab,30,BOS,C,74,22,52,74,16,23,5.2,16,6,0,2,30,22,0,159,13.8,,,,,,,
50,Ray Bourque*,22,BOS,D,65,22,51,73,49,20,11.6,15,7,0,5,27,22,2,205,10.7,,,,,,,
375,Tony McKegney,24,BUF,LW,78,36,37,73,1,18,5.8,26,10,0,2,28,9,0,178,20.2,,,,,,,
451,Jorgen Pettersson,26,STL,LW,74,35,38,73,-10,4,5.6,25,7,3,4,25,13,0,201,17.4,,,,,,,
86,Guy Chouinard,26,CGY,C,80,13,59,72,-23,18,3.5,6,7,0,2,25,34,0,158,8.2,,,,,,,
411,Mats Naslund,23,MTL,LW,74,26,45,71,35,10,5.7,25,1,0,6,34,11,0,122,21.3,,,,,,,
561,John Tonelli,25,NYI,LW,76,31,40,71,30,55,6,22,8,1,4,31,9,0,171,18.1,,,,,,,
79,Bob Carpenter,19,WSH,LW,80,32,37,69,0,64,5.2,18,14,0,4,22,15,0,197,16.2,,,,,,,
258,Mark Johnson,25,HAR,LW,73,31,38,69,-5,28,5.3,23,5,3,4,27,11,0,167,18.6,,,,,,,
350,Don Maloney,24,NYR,LW,78,29,40,69,-5,88,4.6,14,14,1,2,30,8,2,133,21.8,,,,,,,
444,Steve Payne,24,MNS,LW,80,30,39,69,-9,53,4.8,15,14,1,2,24,15,0,201,14.9,,,,,,,
491,Reijo Ruotsalainen,22,NYR,D,77,16,53,69,27,22,9.7,11,5,0,4,34,19,0,230,7,,,,,,,
597,Doug Wilson,25,CBH,D,74,18,51,69,20,58,9.4,15,3,0,3,19,31,1,261,6.9,,,,,,,
157,Jim Fox,22,LAK,RW,77,28,40,68,-11,8,4.5,21,7,0,1,24,16,0,137,20.4,,,,,,,
92,Real Cloutier,26,QUE,RW,68,28,39,67,-4,30,4.4,23,5,0,3,30,9,0,185,15.1,,,,,,,
240,Mark Howe*,27,PHI,D,76,20,47,67,47,18,10.8,10,5,5,4,27,18,2,219,9.1,,,,,,,
410,Mark Napier,26,MTL,RW,73,40,27,67,20,6,6.1,37,3,0,6,23,4,0,171,23.4,,,,,,,
510,Doug Shedden,21,PIT,C,80,24,43,67,-22,54,4,19,4,1,2,26,17,0,173,13.9,,,,,,,
564,Mario Tremblay,26,MTL,RW,80,30,37,67,30,87,5.4,23,7,0,4,32,5,0,175,17.1,,,,,,,
125,Blake Dunlop,29,STL,C,78,22,44,66,-4,14,4.3,14,8,0,2,33,9,2,134,16.4,,,,,,,
237,Phil Housley*,18,BUF,D,77,19,47,66,-4,39,8.4,8,11,0,2,24,23,0,183,10.4,,,,,,,
251,Peter Ihnacak,25,TOR,C,80,28,38,66,7,44,5,22,6,0,2,28,10,0,160,17.5,,,,,,,
398,Pierre Mondou,27,MTL,C,76,29,37,66,33,31,5.5,20,8,1,3,31,5,1,179,16.2,,,,,,,
460,Denis Potvin*,29,NYI,D,69,12,54,66,33,60,9.9,7,4,1,1,26,26,2,190,6.3,,,,,,,
33,Brian Bellows,18,MNS,RW,78,35,30,65,-11,27,4.8,19,15,1,3,13,15,2,184,19,,,,,,,
269,Rick Kehoe,31,PIT,RW,75,29,36,65,-45,12,3.7,14,15,0,2,13,23,0,203,14.3,,,,,,,
285,Mike Krushelnyski,22,BOS,LW,79,23,42,65,37,43,5,17,4,2,1,40,1,1,153,15,,,,,,,
198,Bengt-Ake Gustafsson,24,WSH,RW,67,22,42,64,5,16,4.6,20,2,0,4,18,23,1,138,15.9,,,,,,,
433,Wilf Paiement,27,QUE,RW,80,26,38,64,-10,170,3.5,20,6,0,2,27,11,0,191,13.6,,,,,,,
145,Tom Fergus,20,BOS,C,80,28,35,63,26,39,4.9,24,4,0,6,28,7,0,169,16.6,,,,,,,
226,Ivan Hlinka,33,VAN,C,65,19,44,63,-3,12,4.1,11,8,0,0,18,26,0,148,12.8,,,,,,,
246,Dale Hunter,22,QUE,C,80,17,46,63,10,206,3.3,14,1,2,1,43,1,2,125,13.6,,,,,,,
483,Larry Robinson*,31,MTL,D,71,14,49,63,32,33,8.7,8,6,0,1,26,21,2,146,9.6,,,,,,,
49,Bob Bourne,28,NYI,LW,77,20,42,62,17,55,4.2,14,5,1,3,32,8,2,147,13.6,,,,,,,
213,Craig Hartsburg,23,MNS,D,78,12,50,62,6,109,8.1,8,3,1,1,28,22,0,201,6,,,,,,,
405,Larry Murphy*,21,LAK,D,77,14,48,62,1,81,7.3,5,9,0,2,25,21,2,172,8.1,,,,,,,
171,Danny Gare,28,DET,RW,79,26,35,61,-16,107,3.7,20,6,0,3,28,6,1,226,11.5,,,,,,,
334,Tom Lysiak,29,CBH,C,61,23,38,61,13,27,4.6,17,6,0,4,26,12,0,123,18.7,,,,,,,
348,Greg Malone,26,PIT,C,80,17,44,61,-29,82,2.9,14,3,0,0,28,15,1,158,10.8,,,,,,,
548,Darryl Sutter,24,CBH,LW,80,31,30,61,18,53,4.8,21,10,0,5,24,6,0,168,18.5,,,,,,,
23,Bill Barber*,30,PHI,LW,66,27,33,60,16,28,4.5,20,5,2,1,23,10,0,215,12.6,,,,,,,
150,Ron Flockhart,22,PHI,RW,73,29,31,60,4,49,4.1,24,3,2,6,17,14,0,241,12,,,,,,,
216,Anders Hedberg,31,NYR,RW,78,25,34,59,17,12,4.2,21,4,0,5,26,8,0,163,15.3,,,,,,,
457,Walt Poddubny,22,TOR,C,72,28,31,59,9,71,4.7,19,9,0,3,27,4,0,163,17.2,,,,,,,
536,Thomas Steen,22,WIN,C,75,26,33,59,-6,60,4.1,22,4,0,3,28,5,0,157,16.6,,,,,,,
478,Doug Risebrough,29,CGY,C,71,21,37,58,13,138,4.2,18,3,0,1,35,1,1,143,14.7,,,,,,,
556,Dave Taylor,27,LAK,RW,46,21,37,58,3,76,4.4,15,6,0,1,19,18,0,117,17.9,,,,,,,
244,Charlie Huddy,23,EDM,D,76,20,37,57,61,58,9,13,7,0,2,26,10,1,151,13.2,,,,,,,
415,Ray Neufeld,23,HAR,RW,80,26,31,57,-35,86,3.1,22,4,0,1,24,6,1,166,15.7,,,,,,,
511,Steve Shutt*,30,MTL,LW,78,35,22,57,9,26,4.6,27,8,0,0,13,9,0,203,17.2,,,,,,,
51,Pat Boutette,30,PIT,RW,80,27,29,56,-34,152,3.1,13,13,1,4,12,16,1,144,18.8,,,,,,,
78,Randy Carlyle,26,PIT,D,61,15,41,56,-26,110,5.5,6,8,1,0,24,15,2,177,8.5,,,,,,,
319,Willy Lindstrom,31,TOT,RW,73,26,30,56,0,10,4,20,6,0,3,20,5,0,225,11.6,,,,,,,
42,Ivan Boldirev,33,TOT,C,72,18,37,55,-16,26,3,11,6,1,1,15,2,0,135,13.3,,,,,,,
58,Aaron Broten,22,NJD,C,73,16,39,55,-21,28,3,10,5,1,1,20,19,0,126,12.7,,,,,,,
163,Miroslav Frycer,23,TOR,RW,67,25,30,55,0,90,4.1,20,5,0,4,21,9,0,133,18.8,,,,,,,
170,Paul Gardner,26,PIT,C,70,28,27,55,-23,12,3.6,8,20,0,1,10,17,0,155,18.1,,,,,,,
592,Doug Wickenheiser,21,MTL,C,78,25,30,55,18,49,3.9,20,5,0,3,24,6,0,160,15.6,,,,,,,
113,Lucien DeBlois,25,WIN,RW,79,27,27,54,-26,69,3.2,23,1,3,7,19,5,3,185,14.6,,,,,,,
103,Doug Crossman,22,CBH,D,80,13,40,53,20,46,8.1,7,6,0,1,23,17,0,135,9.6,,,,,,,
314,Don Lever,30,NJD,LW,79,23,30,53,-36,68,2.8,11,9,3,0,15,13,2,140,16.4,,,,,,,
428,Mike O'Connell,27,BOS,D,80,14,39,53,43,42,9.8,6,7,1,5,25,13,1,165,8.5,,,,,,,
463,Rich Preston,30,CBH,RW,79,25,28,53,13,64,3.7,21,4,0,2,24,4,0,161,15.5,,,,,,,
603,Tim Young,27,MNS,C,70,18,35,53,-1,31,3.2,10,6,2,2,18,15,2,152,11.8,,,,,,,
110,Dan Daoust,22,TOT,C,52,18,34,52,-2,35,3.7,9,9,0,0,16,16,1,123,14.6,,,,,,,
203,Doug Halward,27,VAN,D,75,19,33,52,-21,83,6.6,8,11,0,2,19,14,0,199,9.5,,,,,,,
368,Dale McCourt,26,BUF,C,62,20,32,52,-11,10,3.3,16,3,1,3,28,4,0,117,17.1,,,,,,,
555,Marc Tardif,33,QUE,LW,76,21,31,52,0,34,2.7,17,4,0,3,20,11,0,116,18.1,,,,,,,
5,Ray Allison,23,PHI,RW,67,21,30,51,30,57,3.8,17,4,0,1,26,4,0,148,14.2,,,,,,,
110,Dan Daoust,22,TOR,C,48,18,33,51,0,31,3.8,9,9,0,0,16,16,1,117,15.4,,,,,,,
310,Mikko Leinonen,27,NYR,C,78,17,34,51,12,23,3,14,3,0,0,17,16,1,134,12.7,,,,,,,
467,Rob Ramage,24,STL,D,78,16,35,51,-9,193,7,8,8,0,3,21,13,1,278,5.8,,,,,,,
1,Keith Acton,24,MTL,C,78,24,26,50,-7,63,2.8,23,1,0,3,24,2,0,154,15.6,,,,,,,
57,Mel Bridgman,27,CGY,LW,79,19,31,50,-1,103,2.9,10,9,0,1,22,9,0,131,14.5,,,,,,,
215,Alan Haworth,22,WSH,RW,74,23,27,50,-4,34,3.2,18,5,0,2,18,9,0,145,15.9,,,,,,,
349,Dave Maloney,26,NYR,D,78,8,42,50,-4,132,6.2,4,3,1,0,25,15,2,134,6,,,,,,,
401,Brian Mullen,20,WIN,LW,80,24,26,50,10,16,3.6,17,7,0,1,20,6,0,194,12.4,,,,,,,
416,Bernie Nicholls,21,LAK,C,71,28,22,50,-23,124,3,16,12,0,3,15,6,1,171,16.4,,,,,,,
517,Ilkka Sinisalo,24,PHI,LW,61,21,29,50,17,16,3.6,18,3,0,0,25,3,1,126,16.7,,,,,,,
264,Tomas Jonsson,22,NYI,D,72,13,35,48,40,50,9.2,12,1,0,3,23,11,1,99,13.1,,,,,,,
296,Rick Lanz,21,VAN,D,74,10,38,48,-6,46,6.5,6,4,0,2,18,20,0,179,5.6,,,,,,,
343,Bob MacMillan,30,NJD,RW,71,19,29,48,-35,8,2.3,13,6,0,3,17,9,3,120,15.8,,,,,,,
366,Rob McClanahan,25,NYR,LW,78,22,26,48,12,46,3.1,20,0,2,0,26,0,0,118,18.6,,,,,,,
424,Milan Novy,31,WSH,C,73,18,30,48,4,16,3,15,3,0,3,22,8,0,132,13.6,,,,,,,
76,Guy Carbonneau*,22,MTL,C,77,18,29,47,18,68,2.9,13,0,5,2,27,2,0,109,16.5,,,,,,,
153,Mike Foligno,24,BUF,RW,66,22,25,47,8,135,3.5,18,4,0,4,21,4,0,132,16.7,,,,,,,
316,Tapio Levo,27,NJD,D,73,7,40,47,-39,22,4.7,2,5,0,0,9,31,0,187,3.7,,,,,,,
402,Joe Mullen*,25,STL,RW,49,17,30,47,-7,6,3.2,12,5,0,0,22,8,0,128,13.3,,,,,,,
569,Perry Turnbull,23,STL,LW,79,32,15,47,-18,172,3.2,26,6,0,1,15,0,0,206,15.5,,,,,,,
492,Terry Ruskowski,28,TOT,C,76,14,32,46,-17,139,1.8,9,4,1,2,26,2,2,74,18.9,,,,,,,
545,Patrik Sundstrom,21,VAN,RW,74,23,23,46,-20,30,2.6,17,6,0,5,18,5,0,156,14.7,,,,,,,
245,Pat Hughes,27,EDM,RW,80,25,20,45,0,85,2.2,18,2,5,7,17,2,1,144,17.4,,,,,,,
300,Jeff Larmer,20,NJD,LW,65,21,24,45,-6,21,3.2,16,5,0,0,19,5,0,124,16.9,,,,,,,
319,Willy Lindstrom,31,WIN,RW,63,20,25,45,-5,8,3,15,5,0,3,20,5,0,204,9.8,,,,,,,
354,Hector Marini,26,NJD,RW,77,17,28,45,-17,107,2.3,12,5,0,3,22,6,0,107,15.9,,,,,,,
495,Borje Salming*,31,TOR,D,69,7,38,45,-5,104,5.7,4,2,1,0,25,12,1,111,6.3,,,,,,,
67,Mike Bullard,21,PIT,LW,57,22,22,44,-21,60,2.8,19,3,0,2,17,5,0,149,14.8,,,,,,,
87,Dave Christian,23,WIN,C,55,18,26,44,-5,23,2.9,14,4,0,2,16,10,0,133,13.5,,,,,,,
124,Ron Duguay,25,NYR,RW,72,19,25,44,-13,58,2.1,14,5,0,2,20,4,1,160,11.9,,,,,,,
136,Kari Eloranta,26,CGY,D,80,4,40,44,15,43,6.5,4,0,0,0,32,7,1,68,5.9,,,,,,,
304,Craig Laughlin,25,WSH,LW,75,17,27,44,-8,41,2.3,12,5,0,3,22,5,0,128,13.3,,,,,,,
480,Gordie Roberts,25,MNS,D,80,3,41,44,20,103,7,1,2,0,1,27,11,3,126,2.4,,,,,,,
492,Terry Ruskowski,28,LAK,C,71,14,30,44,-17,127,1.8,9,4,1,2,26,2,2,70,20,,,,,,,
520,Doug Smail,25,WIN,LW,80,15,29,44,1,32,2.3,12,0,3,3,25,0,4,114,13.2,,,,,,,
230,Paul Holmgren,27,PHI,RW,77,19,24,43,18,178,2.5,16,3,0,2,21,3,0,122,15.6,,,,,,,
243,Willie Huber,25,DET,D,74,14,29,43,-33,106,4.6,11,3,0,1,18,10,1,241,5.8,,,,,,,
328,Morris Lukowich,26,WIN,LW,69,22,21,43,-29,67,2.2,16,6,0,2,11,10,0,162,13.6,,,,,,,
374,Walt McKechnie,35,DET,C,64,14,29,43,2,42,2.5,8,3,3,0,21,7,1,73,19.2,,,,,,,
431,Mark Osborne,21,DET,LW,80,19,24,43,-40,83,1.3,16,3,0,3,19,5,0,159,11.9,,,,,,,
553,Steve Tambellini,24,NJD,C,73,25,18,43,-27,14,2.6,18,6,1,4,12,6,0,153,16.3,,,,,,,
204,Gilles Hamel,22,BUF,LW,66,22,20,42,6,26,3,20,2,0,1,13,7,0,121,18.2,,,,,,,
331,Bengt Lundholm,27,WIN,LW,58,14,28,42,10,16,2.8,13,1,0,0,27,1,0,60,23.3,,,,,,,
36,Mike Blaisdell,23,DET,RW,80,18,23,41,-4,22,2,18,0,0,2,20,3,0,171,10.5,,,,,,,
180,Clark Gillies*,28,NYI,LW,70,21,20,41,10,76,2.8,17,4,0,2,13,7,0,148,14.2,,,,,,,
446,Jim Peplinski,22,CGY,RW,80,15,26,41,-5,134,1.8,14,1,0,1,25,1,0,145,10.3,,,,,,,
498,Andre Savard,29,BUF,C,68,16,25,41,11,28,2.6,11,3,2,2,23,1,1,122,13.1,,,,,,,
506,Ric Seiling,25,BUF,RW,75,19,22,41,-3,41,2.3,13,6,0,2,14,6,2,127,15,,,,,,,
543,Doug Sulliman,23,HAR,RW,77,22,19,41,-59,14,1.2,14,8,0,0,15,4,0,162,13.6,,,,,,,
97,Alain Cote,25,QUE,LW,79,12,28,40,-1,45,1.1,12,0,0,0,28,0,0,88,13.6,,,,,,,
104,Bruce Crowder,25,BOS,RW,80,21,19,40,30,58,2.9,20,1,0,0,17,2,0,148,14.2,,,,,,,
138,Daryl Evans,22,LAK,LW,80,18,22,40,-18,21,1.5,16,1,1,0,12,10,0,243,7.4,,,,,,,
169,Bill Gardner,22,CBH,C,77,15,25,40,10,12,2,13,2,0,2,20,4,1,105,14.3,,,,,,,
189,Bobby Gould,25,WSH,RW,80,22,18,40,16,43,2.8,22,0,0,6,18,0,0,142,15.5,,,,,,,
302,Pierre Larouche,27,HAR,C,38,18,22,40,-24,8,2.6,14,4,0,0,14,6,2,114,15.8,,,,,,,
324,Kevin Lowe,23,EDM,D,80,6,34,40,39,43,5.7,5,1,0,0,29,2,3,92,6.5,,,,,,,
364,Kevin McCarthy,25,VAN,D,74,12,28,40,2,88,6.5,9,3,0,0,21,7,0,99,12.1,,,,,,,
488,Tom Roulston,25,EDM,C,67,19,21,40,28,24,2.6,17,2,0,2,20,1,0,107,17.8,,,,,,,
546,Brent Sutter,20,NYI,C,80,21,19,40,14,128,2.6,21,0,0,3,18,1,0,149,14.1,,,,,,,
19,Wayne Babych,24,STL,RW,71,16,23,39,-24,62,1.6,11,5,0,2,16,7,0,148,10.8,,,,,,,
106,Glen Currie,24,WSH,C,68,11,28,39,18,20,2.3,11,0,0,2,27,0,1,54,20.4,,,,,,,
154,Dwight Foster,25,TOT,C,62,17,22,39,-10,60,2.2,13,3,1,1,0,0,0,83,20.5,,,,,,,
154,Dwight Foster,25,DET,C,58,17,22,39,-9,58,2.3,13,3,1,1,16,5,1,81,21,,,,,,,
188,Butch Goring,33,NYI,C,75,19,20,39,9,8,2.4,12,2,5,5,16,2,2,97,19.6,,,,,,,
209,Mark Hardy,23,LAK,D,74,5,34,39,-31,101,3.3,2,3,0,1,14,20,0,162,3.1,,,,,,,
238,Ken Houston,29,WSH,RW,71,25,14,39,-7,93,2.6,16,9,0,0,8,6,0,139,18,,,,,,,
361,Brad Maxwell,25,MNS,D,77,11,28,39,-2,157,6,9,2,0,3,10,17,1,164,6.7,,,,,,,
395,Lars Molin,26,VAN,LW,58,12,27,39,-20,23,1.7,10,2,0,1,15,11,1,127,9.4,,,,,,,
407,Bob Murray,28,CBH,D,79,7,32,39,23,73,6.8,2,5,0,1,16,16,0,191,3.7,,,,,,,
456,Willi Plett,27,MNS,RW,71,25,14,39,-12,170,2.4,17,8,0,3,14,0,0,125,20,,,,,,,
452,Robert Picard,25,MTL,D,64,7,31,38,31,60,6.2,6,1,0,1,25,6,0,117,6,,,,,,,
469,Mike Ramsey,22,BUF,D,77,8,30,38,18,55,6.8,6,1,1,1,22,6,2,117,6.8,,,,,,,
11,Dave Andreychuk*,19,BUF,C,43,14,23,37,4,16,2.7,11,3,0,1,10,13,0,65,21.5,,,,,,,
81,Lindsay Carson,22,PHI,C,78,18,19,37,20,68,2.1,18,0,0,2,19,0,0,150,12,,,,,,,
116,Bill Derlago,24,TOR,C,58,13,24,37,-20,27,1.6,8,5,0,1,9,15,0,134,9.7,,,,,,,
122,Gaetan Duchesne,20,WSH,LW,77,18,19,37,16,52,2.4,17,0,1,5,18,0,1,126,14.3,,,,,,,
131,Miroslav Dvorak,31,PHI,D,80,4,33,37,28,20,6.7,1,2,1,0,21,10,2,112,3.6,,,,,,,
184,Gaston Gingras,23,TOT,D,67,11,26,37,17,18,6.3,6,5,0,2,9,9,0,155,7.1,,,,,,,
329,Dave Lumley,28,EDM,RW,72,13,24,37,17,158,1.5,11,2,0,1,20,4,0,96,13.5,,,,,,,
449,Brent Peterson,24,BUF,C,75,13,24,37,10,38,1.9,11,1,1,0,20,3,1,98,13.3,,,,,,,
544,Bob Sullivan,25,HAR,LW,62,18,19,37,-16,18,2.1,13,5,0,0,18,1,0,93,19.4,,,,,,,
582,Hannu Virta,19,BUF,D,74,13,24,37,6,18,6.3,9,2,2,1,15,9,0,168,7.7,,,,,,,
260,Eddie Johnstone,28,NYR,RW,52,15,21,36,-3,27,2.1,12,2,1,1,15,6,0,98,15.3,,,,,,,
289,Pierre Lacroix,23,TOT,D,69,6,30,36,-14,24,4.1,5,1,0,0,18,7,0,97,6.2,,,,,,,
436,Brad Park*,34,BOS,D,76,10,26,36,20,82,6.9,5,5,0,0,18,8,0,130,7.7,,,,,,,
559,Greg Theberge,23,WSH,D,70,8,28,36,-1,20,5.6,1,7,0,1,9,19,0,136,5.9,,,,,,,
305,Kevin LaVallee,21,CGY,LW,60,19,16,35,-7,17,2.2,18,1,0,2,14,2,0,138,13.8,,,,,,,
30,Barry Beck,25,NYR,D,66,12,22,34,21,112,6.3,8,4,0,1,14,8,0,160,7.5,,,,,,,
312,Alain Lemieux,21,STL,C,42,9,25,34,-12,18,1.7,8,1,0,0,21,4,0,72,12.5,,,,,,,
15,Brent Ashton,22,NJD,LW,76,14,19,33,-23,47,1.2,10,4,0,1,17,2,0,113,12.4,,,,,,,
114,Gilbert Delorme,20,MTL,D,78,12,21,33,27,89,6.3,9,3,0,2,16,5,0,166,7.2,,,,,,,
208,Dave Hannan,21,PIT,C,74,11,22,33,-28,127,0.6,9,2,0,3,19,2,1,95,11.6,,,,,,,
225,Jamie Hislop,29,CGY,RW,79,14,19,33,-6,17,1.2,12,1,1,0,19,0,0,80,17.5,,,,,,,
335,Al MacAdam,30,MNS,RW,73,11,22,33,3,60,1.4,8,0,3,2,19,1,2,93,11.8,,,,,,,
347,Merlin Malinowski,24,TOT,C,80,8,25,33,-40,16,0.1,6,2,0,1,0,2,0,102,7.8,,,,,,,
462,Jaroslav Pouzar,31,EDM,LW,74,15,18,33,18,57,1.3,13,2,0,2,16,2,0,86,17.4,,,,,,,
557,Mark Taylor,25,PHI,LW,61,8,25,33,25,24,1.7,7,0,1,3,21,4,0,72,11.1,,,,,,,
601,Paul Woods,27,DET,LW,63,13,20,33,-1,30,1.6,12,0,1,3,19,0,1,80,16.3,,,,,,,
29,Paul Baxter,27,PIT,D,75,11,21,32,-51,238,2.6,6,5,0,0,12,9,0,157,7,,,,,,,
120,Andre Dore,24,TOT,D,77,5,27,32,26,64,6.5,5,0,0,1,11,0,1,74,6.8,,,,,,,
133,Mike Eaves,26,MNS,C,75,16,16,32,-3,21,1.4,10,1,5,2,13,0,3,143,11.2,,,,,,,
160,Curt Fraser,25,TOT,LW,74,12,20,32,-4,176,1.1,9,3,0,2,12,1,0,110,10.9,,,,,,,
