Rk,Player,Age,Tm,Pos,GP,G,A,PTS,PLUSMINUS,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%
268,Tim Kerr,25,PHI,RW,74,54,44,98,31,57,9.3,33,21,0,8,29,15,0,278,19.4,,,,,,,
462,Brian Propp,25,PHI,LW,76,43,54,97,44,38,8.8,24,12,7,4,38,13,3,266,16.2,,,,,,,
72,Bob Carpenter,21,WSH,C,80,53,42,95,20,87,8.9,41,12,0,7,26,16,0,260,20.4,,,,,,,
191,Michel Goulet*,24,QUE,LW,69,55,40,95,10,55,8.7,38,17,0,5,29,11,0,260,21.2,,,,,,,
400,Joe Mullen*,27,STL,RW,79,40,52,92,7,6,7.4,27,13,0,4,36,16,0,253,15.8,,,,,,,
557,Dave Taylor,29,LAK,RW,79,41,51,92,17,132,7.7,28,11,2,6,28,23,0,172,23.8,,,,,,,
129,Ron Duguay,27,DET,RW,80,38,51,89,-21,51,6.3,25,10,3,4,39,11,1,201,18.9,,,,,,,
603,Steve Yzerman*,19,DET,C,80,30,59,89,-17,58,5.8,21,9,0,3,35,24,0,231,13,,,,,,,
282,Mike Krushelnyski,24,EDM,LW,80,43,45,88,60,60,8.1,31,12,0,4,36,8,1,191,22.5,,,,,,,
46,Ray Bourque*,24,BOS,D,73,20,66,86,30,53,11.6,9,10,1,1,38,25,3,333,6,,,,,,,
302,Steve Larmer,23,CBH,RW,80,46,40,86,17,16,7.5,32,14,0,6,31,9,0,209,22,,,,,,,
344,Brian MacLellan,26,LAK,LW,80,31,54,85,2,53,6.1,17,14,0,3,34,20,0,171,18.1,,,,,,,
536,Thomas Steen,24,WIN,C,79,30,54,84,-1,80,5.7,21,7,2,5,38,14,2,239,12.6,,,,,,,
159,Jim Fox,24,LAK,RW,79,30,53,83,1,10,5.8,24,6,0,2,44,9,0,173,17.3,,,,,,,
443,Gilbert Perreault*,34,BUF,C,78,30,53,83,8,42,6.4,19,10,1,1,31,21,1,172,17.4,,,,,,,
6,Glenn Anderson*,24,EDM,RW,80,42,39,81,26,69,6.6,29,12,1,6,25,12,2,258,16.3,,,,,,,
161,Ron Francis*,21,HAR,C,80,24,57,81,-24,64,5,20,4,0,1,30,27,0,199,12.1,,,,,,,
533,Anton Stastny,25,QUE,RW,79,38,42,80,16,30,6.4,29,9,0,3,31,11,0,176,21.6,,,,,,,
407,Mats Naslund,25,MTL,LW,80,42,37,79,19,14,7.1,31,9,2,8,24,13,0,179,23.5,,,,,,,
41,Laurie Boschman,24,WIN,C,80,32,44,76,-5,180,5.2,25,5,2,4,32,10,2,167,19.2,,,,,,,
387,Rick Middleton,31,BOS,RW,80,30,46,76,3,6,5.4,15,12,3,3,31,12,3,168,17.9,,,,,,,
594,Doug Wilson,27,CBH,D,78,22,54,76,24,44,10.1,15,7,0,1,25,28,1,237,9.3,,,,,,,
324,Ken Linseman,26,BOS,C,74,25,49,74,22,126,5.6,19,5,1,5,31,18,0,162,15.4,,,,,,,
457,Dave Poulin,26,PHI,C,73,30,44,74,45,59,6.4,25,1,4,5,32,4,8,182,16.5,,,,,,,
547,Brian Sutter,28,STL,LW,77,37,37,74,10,121,6,23,14,0,7,24,13,0,182,20.3,,,,,,,
149,Tom Fergus,22,BOS,LW,79,30,43,73,16,75,5.6,26,4,0,2,28,15,0,188,16,,,,,,,
489,Reijo Ruotsalainen,24,NYR,D,80,28,45,73,-22,32,8.2,18,10,0,2,24,20,1,256,10.9,,,,,,,
517,Ilkka Sinisalo,26,PHI,RW,70,36,37,73,31,16,6.4,27,8,1,9,19,16,2,170,21.2,,,,,,,
243,Dale Hunter,24,QUE,C,80,20,52,72,25,209,4.8,14,3,3,3,43,7,2,118,16.9,,,,,,,
327,Hakan Loob,24,CGY,RW,78,37,35,72,14,14,5.5,28,8,1,5,23,11,1,224,16.5,,,,,,,
593,Carey Wilson,22,CGY,C,74,24,48,72,25,27,5.1,20,4,0,3,43,5,0,128,18.8,,,,,,,
602,Warren Young,29,PIT,LW,80,40,32,72,-18,174,5.5,31,9,0,3,24,8,0,131,30.5,,,,,,,
399,Brian Mullen,22,WIN,LW,69,32,39,71,15,32,5.6,24,8,0,3,27,12,0,189,16.9,,,,,,,
103,Keith Crowder,26,BOS,RW,79,32,38,70,31,152,5.9,18,14,0,1,30,8,0,173,18.5,,,,,,,
82,Dave Christian,25,WSH,C,80,26,43,69,21,14,5.2,21,5,0,2,31,11,1,152,17.1,,,,,,,
236,Phil Housley*,20,BUF,D,73,16,53,69,15,28,10.1,13,3,0,5,26,26,1,189,8.5,,,,,,,
472,Paul Reinhart,25,CGY,D,75,23,46,69,1,18,7.8,9,12,2,5,20,24,2,173,13.3,,,,,,,
22,Eddy Beers,25,CGY,LW,74,28,40,68,6,94,4.6,15,13,0,0,31,9,0,171,16.4,,,,,,,
456,Denis Potvin*,31,NYI,D,77,17,51,68,32,96,9.3,11,6,0,1,29,21,1,199,8.5,,,,,,,
544,Patrik Sundstrom,23,VAN,C,71,25,43,68,-17,46,4.5,20,5,0,2,28,15,0,186,13.4,,,,,,,
575,Rick Vaive,25,TOR,RW,72,35,33,68,-29,112,5.1,22,13,0,2,25,8,0,259,13.5,,,,,,,
509,Doug Shedden,23,PIT,RW,80,35,32,67,-51,30,4,23,12,0,3,19,13,0,203,17.2,,,,,,,
341,Al MacInnis*,21,CGY,D,67,14,52,66,7,75,7.1,6,8,0,0,19,33,0,259,5.4,,,,,,,
405,Troy Murray,22,CBH,C,80,26,40,66,18,82,4.7,16,6,4,6,36,3,1,159,16.4,,,,,,,
521,Doug Smail,27,WIN,LW,80,31,35,66,10,45,4.8,28,0,3,5,31,3,1,154,20.1,,,,,,,
567,Mario Tremblay,28,MTL,RW,75,31,35,66,21,120,5.6,17,14,0,6,32,3,0,193,16.1,,,,,,,
538,Scott Stevens*,20,WSH,D,80,21,44,65,19,221,10,5,16,0,5,28,16,0,170,12.4,,,,,,,
80,Chris Chelios*,23,MTL,D,74,9,55,64,10,87,8.8,6,2,1,0,22,30,3,200,4.5,,,,,,,
192,Thomas Gradin,28,VAN,C,76,22,42,64,-23,43,3.7,19,3,0,3,28,12,2,153,14.4,,,,,,,
482,Mike Rogers,30,NYR,C,78,26,38,64,-24,24,3.7,20,5,1,1,23,13,2,145,17.9,,,,,,,
515,Charlie Simmer,30,TOT,LW,68,34,30,64,9,39,5.3,22,12,0,5,21,9,0,136,25,,,,,,,
530,Stan Smyl,27,VAN,RW,80,27,37,64,-22,100,4,19,6,2,1,24,11,2,181,14.9,,,,,,,
7,John Anderson,27,TOR,LW,75,32,31,63,-24,27,4.6,16,14,2,5,22,9,0,192,16.7,,,,,,,
62,Mike Bullard,23,PIT,C,68,32,31,63,-43,77,4,18,14,0,2,21,10,0,186,17.2,,,,,,,
406,Mark Napier,28,TOT,C,72,19,44,63,5,21,3.8,11,7,1,1,10,8,0,147,12.9,,,,,,,
515,Charlie Simmer,30,BOS,LW,63,33,30,63,14,35,5.5,21,12,0,5,21,9,0,128,25.8,,,,,,,
14,Brent Ashton,24,TOT,LW,78,31,31,62,16,53,4.8,22,7,2,2,16,6,2,153,20.3,,,,,,,
16,Dave Babych,23,WIN,D,78,13,49,62,-15,78,5.9,7,6,0,1,28,21,0,240,5.4,,,,,,,
26,Brian Bellows,20,MNS,RW,78,26,36,62,-14,72,3.9,17,8,1,3,19,16,1,210,12.4,,,,,,,
116,Bill Derlago,26,TOR,C,62,31,31,62,-19,21,4.8,19,7,5,4,15,14,2,147,21.1,,,,,,,
304,Reed Larson,28,DET,D,77,17,45,62,6,139,7.6,10,7,0,0,28,15,2,234,7.3,,,,,,,
410,Ray Neufeld,25,HAR,RW,76,27,35,62,-29,129,3.8,15,12,0,2,23,12,0,177,15.3,,,,,,,
573,Sylvain Turgeon,20,HAR,LW,64,31,31,62,-10,67,4.8,20,11,0,3,15,16,0,186,16.7,,,,,,,
11,Dave Andreychuk*,21,BUF,LW,64,31,30,61,-5,54,4.9,17,14,0,2,18,12,0,153,20.3,,,,,,,
52,Mel Bridgman,29,NJD,C,80,22,39,61,-18,105,3.6,14,5,3,3,24,15,0,145,15.2,,,,,,,
96,Murray Craven,20,PHI,LW,80,26,35,61,44,30,4.9,22,2,2,5,27,7,1,145,17.9,,,,,,,
270,Kelly Kisio,25,DET,C,75,20,41,61,-1,56,3.7,15,5,0,0,31,10,0,126,15.9,,,,,,,
347,Greg Malone,28,HAR,C,76,22,39,61,-15,67,3.7,16,6,0,4,29,10,0,131,16.8,,,,,,,
77,John Chabot,22,TOT,C,77,9,51,60,-37,14,2.1,6,2,1,2,3,3,0,112,8,,,,,,,
303,Pierre Larouche,29,NYR,C,65,24,36,60,-16,8,3.8,19,5,0,3,24,12,0,170,14.1,,,,,,,
361,Dennis Maruk,29,MNS,C,71,19,41,60,0,56,3.8,14,5,0,3,25,15,1,126,15.1,,,,,,,
604,Peter Zezel,19,PHI,C,65,15,45,60,23,26,4,7,8,0,2,29,16,0,93,16.1,,,,,,,
556,Tony Tanti,21,VAN,RW,68,39,20,59,-21,45,4.8,25,14,0,4,12,8,0,217,18,,,,,,,
569,Bryan Trottier*,28,NYI,C,68,28,31,59,3,47,4.3,19,4,5,3,24,6,1,158,17.7,,,,,,,
1,Keith Acton,26,MNS,C,78,20,38,58,-4,90,3.5,16,4,0,3,22,14,2,168,11.9,,,,,,,
465,Dan Quinn,19,CGY,C,74,20,38,58,9,22,3.4,13,7,0,3,26,12,0,143,14,,,,,,,
496,Tomas Sandstrom,20,NYR,LW,74,29,29,58,6,51,4.4,24,5,0,3,20,9,0,188,15.4,,,,,,,
55,Aaron Broten,24,NJD,LW,80,22,35,57,-18,38,3.3,12,10,0,2,22,13,0,169,13,,,,,,,
69,Guy Carbonneau*,24,MTL,C,79,23,34,57,28,43,4.5,19,0,4,2,33,0,1,163,14.1,,,,,,,
187,Doug Gilmour*,21,STL,C,78,21,36,57,3,49,3.5,17,3,1,3,25,8,3,162,13,,,,,,,
237,Mark Howe*,29,PHI,D,73,18,39,57,51,31,9.9,13,3,2,0,27,12,0,215,8.4,,,,,,,
257,Mark Johnson,27,TOT,LW,66,23,34,57,-26,32,3.4,11,12,0,2,15,13,0,143,16.1,,,,,,,
394,Pierre Mondou,29,MTL,C,67,18,39,57,15,21,4.1,16,2,0,2,25,11,3,128,14.1,,,,,,,
449,Dave Pichette,24,NJD,D,71,17,40,57,-21,41,6.8,9,8,0,2,16,24,0,144,11.8,,,,,,,
56,Neal Broten,25,MNS,C,80,19,37,56,-17,39,2.9,13,5,1,1,25,12,0,187,10.2,,,,,,,
155,Mike Foligno,26,BUF,RW,77,27,29,56,17,152,4.5,21,6,0,5,22,7,0,167,16.2,,,,,,,
175,Danny Gare,30,DET,RW,71,27,29,56,5,163,4.1,24,3,0,3,24,5,0,167,16.2,,,,,,,
403,Larry Murphy*,23,WSH,D,79,14,42,56,21,51,8.8,11,3,0,0,22,19,1,153,9.2,,,,,,,
522,Bobby Smith,26,MTL,C,65,16,40,56,-9,59,3.3,8,8,0,1,22,18,0,146,11,,,,,,,
164,Miroslav Frycer,25,TOR,RW,65,25,30,55,-5,55,4.2,20,5,0,1,21,9,0,183,13.7,,,,,,,
419,Mike O'Connell,29,BOS,D,78,15,40,55,3,64,7.8,7,8,0,2,20,19,1,257,5.8,,,,,,,
447,Jorgen Pettersson,28,STL,LW,75,23,32,55,7,20,3.7,15,8,0,3,26,6,0,180,12.8,,,,,,,
17,Wayne Babych,26,PIT,RW,65,20,34,54,-7,35,3.5,17,3,0,3,28,6,0,131,15.3,,,,,,,
111,Dan Daoust,24,TOR,C,79,17,37,54,-28,98,2.6,13,1,3,2,26,7,4,142,12,,,,,,,
290,Pat LaFontaine*,19,NYI,C,67,19,35,54,7,32,3.4,18,1,0,1,31,4,0,172,11,,,,,,,
386,Mark Messier*,24,EDM,C,55,23,31,54,10,57,3.8,14,4,5,1,20,8,3,138,16.7,,,,,,,
401,Kirk Muller,18,NJD,C,80,17,37,54,-31,74,2.4,7,9,1,0,29,6,2,158,10.8,,,,,,,
77,John Chabot,22,PIT,C,67,8,45,53,-40,12,1.7,5,2,1,2,30,13,2,104,7.7,,,,,,,
215,Mark Hardy,25,LAK,D,78,14,39,53,-22,97,5.8,5,8,1,2,19,18,2,151,9.3,,,,,,,
281,Richard Kromm,20,CGY,LW,73,20,32,52,19,32,3.3,19,1,0,2,32,0,0,140,14.3,,,,,,,
315,Moe Lemay,22,VAN,LW,74,21,31,52,-7,68,3.2,16,4,1,2,28,3,0,162,13,,,,,,,
14,Brent Ashton,24,QUE,LW,49,27,24,51,15,38,4.4,20,6,1,2,16,6,2,123,22,,,,,,,
71,Randy Carlyle,28,WIN,D,71,13,38,51,21,98,6.9,8,5,0,2,21,17,0,139,9.4,,,,,,,
152,Pat Flatley,21,NYI,RW,78,20,31,51,-9,106,2.5,18,2,0,4,27,2,2,134,14.9,,,,,,,
173,Bill Gardner,24,CBH,LW,74,17,34,51,6,12,2.9,11,5,1,1,29,3,2,119,14.3,,,,,,,
221,Anders Hedberg,33,NYR,RW,64,20,31,51,-14,10,3,11,9,0,2,18,13,0,142,14.1,,,,,,,
241,Charlie Huddy,25,EDM,D,80,7,44,51,46,46,7.2,4,3,0,1,29,13,2,145,4.8,,,,,,,
353,Moe Mantha,24,PIT,D,71,11,40,51,-37,54,4.3,8,3,0,1,24,16,0,205,5.4,,,,,,,
428,Wilf Paiement,29,QUE,RW,68,23,28,51,11,167,3.5,20,2,1,4,25,2,1,156,14.7,,,,,,,
440,Steve Payne,26,MNS,LW,76,29,22,51,-14,61,3.4,15,14,0,4,16,6,0,224,12.9,,,,,,,
162,Curt Fraser,27,CBH,LW,73,25,25,50,5,109,3.4,21,4,0,5,25,0,0,136,18.4,,,,,,,
260,Tomas Jonsson,24,NYI,D,69,16,34,50,-4,58,5.9,8,8,0,4,14,18,2,128,12.5,,,,,,,
305,Craig Laughlin,27,WSH,RW,78,16,34,50,10,38,2.9,11,5,0,3,23,11,0,104,15.4,,,,,,,
424,Ed Olczyk,18,CBH,RW,70,20,30,50,10,67,3.2,18,1,1,2,29,1,0,134,14.9,,,,,,,
40,Ivan Boldirev,35,DET,LW,75,19,30,49,-25,16,2.1,8,11,0,3,17,13,0,106,17.9,,,,,,,
219,Alan Haworth,24,WSH,LW,76,23,26,49,19,48,3.6,19,4,0,2,21,5,0,154,14.9,,,,,,,
490,Terry Ruskowski,30,LAK,LW,78,16,33,49,2,144,2.6,14,2,0,2,31,1,1,75,21.3,,,,,,,
571,John Tucker,20,BUF,C,64,22,27,49,7,21,3.7,11,11,0,3,16,11,0,112,19.6,,,,,,,
209,Gilles Hamel,24,BUF,C,80,18,30,48,-2,36,2.8,10,5,3,4,19,11,0,163,11,,,,,,,
227,Tim Higgins,26,NJD,RW,71,19,29,48,-10,30,2.9,14,5,0,2,19,10,0,150,12.7,,,,,,,
379,Peter McNab,32,VAN,C,76,23,25,48,-21,10,2.7,14,9,0,1,18,7,0,116,19.8,,,,,,,
257,Mark Johnson,27,HAR,LW,49,19,28,47,-24,30,2.9,9,10,0,2,15,13,0,106,17.9,,,,,,,
480,Larry Robinson*,33,MTL,D,76,14,33,47,33,44,9.3,8,6,0,3,19,13,1,120,11.7,,,,,,,
108,Paul Cyr,21,BUF,LW,71,22,24,46,-6,63,3,17,5,0,1,16,8,0,170,12.9,,,,,,,
338,Tom Lysiak,31,CBH,C,74,16,30,46,-14,13,1.9,14,2,0,4,19,11,0,100,16,,,,,,,
196,Ron Greschner,30,NYR,D,48,16,29,45,-16,42,4.8,8,8,0,2,15,14,0,88,18.2,,,,,,,
285,Tom Kurvers,22,MTL,D,75,10,35,45,-4,30,6.9,3,6,1,3,12,22,1,136,7.4,,,,,,,
376,Tony McKegney,26,TOT,LW,57,23,22,45,12,16,3.6,15,5,3,2,11,2,0,168,13.7,,,,,,,
438,Mark Pavelich,26,NYR,C,48,14,31,45,2,29,3,8,6,0,3,18,13,0,87,16.1,,,,,,,
442,Jim Peplinski,24,CGY,LW,80,16,29,45,12,111,2.1,16,0,0,1,27,0,2,174,9.2,,,,,,,
514,Risto Siltanen,26,HAR,D,76,12,33,45,-24,30,5.8,4,8,0,2,9,24,0,175,6.9,,,,,,,
551,Ron Sutter,21,PHI,C,73,16,29,45,7,96,2.3,14,2,0,6,25,0,4,144,11.1,,,,,,,
13,Scott Arniel,22,WIN,RW,79,22,22,44,8,81,2.6,19,3,0,3,20,2,0,141,15.6,,,,,,,
28,Jim Benning,21,TOR,D,80,9,35,44,-43,55,4.4,3,6,0,2,14,21,0,161,5.6,,,,,,,
248,Peter Ihnacak,27,TOR,C,70,22,22,44,-24,24,2.6,14,8,0,1,15,7,0,118,18.6,,,,,,,
134,Mike Eaves,28,CGY,C,56,14,29,43,12,10,2.6,11,1,2,1,23,4,2,96,14.6,,,,,,,
167,Paul Gagne,22,NJD,LW,79,24,19,43,-12,28,2.6,21,3,0,1,15,4,0,155,15.5,,,,,,,
356,Mario Marois,27,QUE,D,76,6,37,43,1,91,5.7,4,2,0,0,22,13,2,152,3.9,,,,,,,
369,Brad McCrimmon,25,PHI,D,66,8,35,43,52,81,8,7,1,0,1,24,8,3,145,5.5,,,,,,,
404,Bob Murray,30,CBH,D,80,5,38,43,13,56,6.1,1,4,0,1,23,15,0,154,3.2,,,,,,,
429,Brad Park*,36,DET,D,67,13,30,43,-17,53,4.6,7,6,0,0,19,11,0,94,13.8,,,,,,,
437,Colin Patterson,24,CGY,RW,57,22,21,43,20,5,3.3,19,3,0,2,21,0,0,104,21.2,,,,,,,
512,Steve Shutt*,32,TOT,LW,69,18,25,43,-17,19,2,12,6,0,1,0,0,0,144,12.5,,,,,,,
545,Peter Sundstrom,23,NYR,RW,76,18,25,43,-30,34,1.6,16,0,2,2,25,0,0,161,11.2,,,,,,,
574,Perry Turnbull,25,WIN,LW,66,22,21,43,5,132,2.8,20,2,0,1,21,0,0,138,15.9,,,,,,,
588,Doug Wickenheiser,23,STL,C,68,23,20,43,10,36,3.1,20,1,2,3,17,2,1,155,14.8,,,,,,,
186,Paul Gillis,21,QUE,C,77,14,28,42,12,171,2.1,14,0,0,3,26,1,1,104,13.5,,,,,,,
200,Bengt-Ake Gustafsson,26,WSH,LW,51,13,29,42,13,8,3,6,6,1,3,20,9,0,98,13.3,,,,,,,
430,Greg Paslawski,23,STL,RW,72,22,20,42,6,21,2.8,15,7,0,2,14,6,0,163,13.5,,,,,,,
478,Gordie Roberts,27,MNS,D,78,6,36,42,-11,112,5.3,5,1,0,0,23,13,0,142,4.2,,,,,,,
497,J.F. Sauve,25,QUE,RW,64,13,29,42,9,21,2.3,5,8,0,1,13,16,0,87,14.9,,,,,,,
119,Kevin Dineen,21,HAR,RW,57,25,16,41,-7,120,3.2,13,8,4,2,12,4,0,141,17.7,,,,,,,
189,Butch Goring,35,TOT,C,68,15,26,41,-20,8,1.6,10,2,3,2,3,1,1,104,14.4,,,,,,,
362,Brad Maxwell,27,TOT,D,68,10,31,41,14,172,6.3,7,3,0,1,3,4,0,138,7.2,,,,,,,
479,Torrie Robertson,23,HAR,LW,74,11,30,41,-12,337,1.7,10,1,0,3,22,8,0,74,14.9,,,,,,,
512,Steve Shutt*,32,LAK,LW,59,16,25,41,-19,10,1.9,11,5,0,1,18,6,1,127,12.6,,,,,,,
525,Doug Smith,21,LAK,C,62,21,20,41,-17,58,2.3,17,3,1,1,15,4,1,147,14.3,,,,,,,
549,Duane Sutter,24,NYI,RW,78,17,24,41,-10,174,1.6,16,1,0,1,19,5,0,125,13.6,,,,,,,
264,Steve Kasper,23,BOS,C,77,16,24,40,-11,33,1.7,11,0,5,1,19,0,5,144,11.1,,,,,,,
74,Lindsay Carson,24,PHI,C,77,20,19,39,0,123,1.9,19,1,0,1,18,1,0,118,16.9,,,,,,,
140,Thomas Eriksson,25,PHI,D,72,10,29,39,25,36,6.6,5,4,1,1,17,12,0,127,7.9,,,,,,,
346,Jamie Macoun,23,CGY,D,70,9,30,39,45,67,6.9,9,0,0,2,28,1,1,129,7,,,,,,,
381,Mike McPhee,24,MTL,LW,70,17,22,39,1,120,2.3,17,0,0,2,21,0,1,135,12.6,,,,,,,
409,Cam Neely*,19,VAN,RW,72,21,18,39,-26,137,1.8,17,4,0,1,13,5,0,140,15,,,,,,,
469,Craig Redmond,19,LAK,D,79,6,33,39,-10,57,4.9,5,1,0,0,19,12,2,110,5.5,,,,,,,
470,Mark Reeds,25,STL,RW,80,9,30,39,8,25,1.5,8,0,1,4,30,0,0,100,9,,,,,,,
493,Borje Salming*,33,TOR,D,73,6,33,39,-23,76,4.6,3,3,0,0,15,16,2,184,3.3,,,,,,,
524,Derrick Smith,20,PHI,LW,77,17,22,39,27,31,2.4,16,0,1,4,21,1,0,142,12,,,,,,,
564,Rick Tocchet,20,PHI,RW,75,14,25,39,5,179,1.7,14,0,0,0,23,2,0,114,12.3,,,,,,,
127,Gaetan Duchesne,22,WSH,LW,67,15,23,38,16,32,2.4,14,0,1,1,22,0,1,84,17.9,,,,,,,
136,Dave Ellett,20,WIN,D,80,11,27,38,18,85,5.8,8,3,0,0,19,7,1,152,7.2,,,,,,,
171,Garry Galley,21,LAK,D,78,8,30,38,3,82,5.6,6,1,1,2,23,7,0,133,6,,,,,,,
181,Greg Gilbert,23,NYI,LW,58,13,25,38,-5,36,1.8,11,2,0,2,22,2,1,82,15.9,,,,,,,
372,Mike McEwen,28,WSH,D,56,11,27,38,23,42,6.7,7,4,0,3,10,17,0,151,7.3,,,,,,,
466,Rob Ramage,26,STL,D,80,7,31,38,-6,178,5.3,6,1,0,0,16,13,2,284,2.5,,,,,,,
542,Doug Sulliman,25,NJD,LW,57,22,16,38,-11,4,2.7,16,6,0,1,10,6,0,112,19.6,,,,,,,
548,Darryl Sutter,26,CBH,LW,49,20,18,38,7,12,2.9,18,2,0,2,14,4,0,91,22,,,,,,,
583,Ryan Walter,26,MTL,LW,72,19,19,38,-18,59,1.8,8,11,0,0,17,2,0,120,15.8,,,,,,,
24,Bruce Bell,19,QUE,D,75,6,31,37,30,44,6.7,4,2,0,1,22,9,0,117,5.1,,,,,,,
101,Doug Crossman,24,PHI,D,80,4,33,37,28,65,6.4,2,1,1,1,20,11,2,114,3.5,,,,,,,
252,Doug Jarvis,29,WSH,C,80,9,28,37,19,32,1.7,7,1,1,1,26,1,1,104,8.7,,,,,,,
367,Tom McCarthy,24,MNS,LW,44,16,21,37,2,36,2.7,10,6,0,1,16,4,1,80,20,,,,,,,
370,Lanny McDonald*,31,CGY,RW,43,19,18,37,-4,36,2.5,10,9,0,2,15,3,0,117,16.2,,,,,,,
413,Chris Nilan,26,MTL,RW,77,21,16,37,4,358,2.4,20,1,0,2,16,0,0,98,21.4,,,,,,,
244,Dave Hunter,27,EDM,LW,80,17,19,36,4,122,1.1,16,0,1,1,18,0,1,119,14.3,,,,,,,
377,Sean McKenna,22,BUF,RW,65,20,16,36,-5,41,2.3,18,2,0,0,14,2,0,110,18.2,,,,,,,
435,James Patrick,21,NYR,D,75,8,28,36,-18,71,4.3,3,4,1,1,17,11,0,102,7.8,,,,,,,
48,Paul Boutilier,21,NYI,D,78,12,23,35,0,90,5,9,2,1,3,13,10,0,138,8.7,,,,,,,
50,Steve Bozek,24,CGY,LW,54,13,22,35,11,6,2,13,0,0,1,21,0,1,90,14.4,,,,,,,
88,Alain Cote,27,QUE,LW,80,13,22,35,16,31,1.5,11,1,1,0,21,0,1,127,10.2,,,,,,,
406,Mark Napier,28,EDM,C,33,9,26,35,12,19,2.3,6,3,0,0,21,5,0,50,18,,,,,,,
519,Petri Skriko,22,VAN,LW,72,21,14,35,-26,10,1.5,18,3,0,2,11,3,0,156,13.5,,,,,,,
18,Dave Barr,24,STL,C,75,16,18,34,4,32,1.7,14,2,0,1,17,1,0,75,21.3,,,,,,,
189,Butch Goring,35,BOS,C,39,13,21,34,-8,6,2.1,9,2,2,2,12,8,1,85,15.3,,,,,,,
208,Doug Halward,29,VAN,D,71,7,27,34,-44,82,2.2,4,2,1,0,15,12,0,171,4.1,,,,,,,
339,Al MacAdam,32,VAN,LW,80,14,20,34,-30,27,0.7,12,0,2,2,18,2,0,78,17.9,,,,,,,
445,Brent Peterson,26,BUF,C,74,12,22,34,18,47,2,9,2,1,2,20,1,1,101,11.9,,,,,,,
448,Robert Picard,27,WIN,D,78,12,22,34,28,107,6.1,11,1,0,3,15,7,0,150,8,,,,,,,
520,Louis Sleigher,26,TOT,RW,76,13,21,34,-4,45,1.3,13,0,0,3,18,1,0,113,11.5,,,,,,,
190,Bobby Gould,27,WSH,RW,78,14,19,33,9,69,1.5,13,0,1,3,18,0,1,113,12.4,,,,,,,
245,Mark Hunter,22,MTL,RW,72,21,12,33,-13,123,1.8,15,6,0,3,11,1,0,107,19.6,,,,,,,
342,John MacLean,20,NJD,RW,61,13,20,33,-11,44,1.6,12,1,0,4,12,8,0,97,13.4,,,,,,,
436,Steve Patrick,23,TOT,RW,57,13,20,33,-5,67,1.7,9,4,0,0,2,0,0,74,17.6,,,,,,,
467,Craig Ramsay,33,BUF,LW,79,12,21,33,17,16,1.8,12,0,0,1,18,2,1,73,16.4,,,,,,,
579,Pat Verbeek,20,NJD,RW,78,15,18,33,-25,162,1,9,5,1,1,14,4,0,148,10.1,,,,,,,
