Rk,Player,Age,Tm,Pos,GP,G,A,PTS,PLUSMINUS,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%
63,Jeff Brown,24,STL,D,67,12,47,59,4,39,7.4,5,6,1,0,23,24,0,176,6.8,,,,,,,
243,Ken Hodge,24,BOS,C,70,30,29,59,11,20,5.6,16,12,2,4,23,6,0,137,21.9,,,,,,,
468,James Patrick,27,NYR,D,74,10,49,59,-5,58,7.2,4,6,0,2,17,31,1,138,7.2,,,,,,,
538,Denis Savard*,29,MTL,C,70,28,31,59,-1,52,5.2,19,7,2,0,19,12,0,187,15,,,,,,,
583,Mats Sundin*,19,QUE,RW,80,23,36,59,-24,58,3.8,19,4,0,0,28,8,0,155,14.8,,,,,,,
65,Rob Brown,22,TOT,RW,69,24,34,58,-7,132,4.5,12,12,0,2,24,10,0,126,19,,,,,,,
157,John Druce,24,WSH,RW,80,22,36,58,4,46,4.6,14,7,1,4,24,11,1,209,10.5,,,,,,,
165,Todd Elik,24,LAK,C,74,21,37,58,20,58,4.6,19,2,0,4,31,6,0,153,13.7,,,,,,,
115,Geoff Courtnall,28,STL,LW,66,27,30,57,19,56,5.3,18,9,0,6,26,4,0,216,12.5,,,,,,,
268,Jaromir Jagr,18,PIT,RW,80,27,30,57,-4,42,4,20,7,0,4,24,6,0,136,19.9,,,,,,,
461,Ed Olczyk,24,WIN,C,61,26,31,57,-20,69,4.5,12,14,0,2,23,8,0,181,14.4,,,,,,,
557,Craig Simpson,23,EDM,LW,75,30,27,57,-8,66,4.6,15,15,0,5,18,9,0,143,21,,,,,,,
633,David Volek,24,NYI,LW,77,22,34,56,-10,57,4.2,16,6,0,1,23,9,2,224,9.8,,,,,,,
6,Glenn Anderson*,30,EDM,RW,74,24,31,55,-7,59,4,16,8,0,4,21,9,1,193,12.4,,,,,,,
459,John Ogrodnick,31,NYR,LW,79,31,23,54,15,10,5.2,19,12,0,4,19,4,0,250,12.4,,,,,,,
567,Steve Smith,27,EDM,D,77,13,41,54,14,193,7.9,9,4,0,2,24,15,2,114,11.4,,,,,,,
601,Steve Thomas,27,CHI,LW,69,19,35,54,8,129,4.3,17,2,0,3,28,7,0,192,9.9,,,,,,,
656,Zarley Zalapski,22,TOT,D,77,15,39,54,8,65,7,6,8,1,1,24,14,1,156,9.6,,,,,,,
98,Dave Christian,31,BOS,RW,78,32,21,53,8,41,5,23,9,0,2,15,6,0,173,18.5,,,,,,,
337,Stephan Lebeau,22,MTL,C,73,22,31,53,4,24,4.3,14,8,0,2,16,15,0,108,20.4,,,,,,,
513,Gary Roberts,24,CGY,LW,80,22,31,53,15,252,4,22,0,0,3,30,1,0,132,16.7,,,,,,,
586,Brent Sutter,28,NYI,C,75,21,32,53,-8,49,4,13,6,2,4,23,8,1,186,11.3,,,,,,,
599,Dave Taylor,35,LAK,RW,73,23,30,53,27,148,4.6,17,6,0,2,26,4,0,122,18.9,,,,,,,
273,Calle Johansson,23,WSH,D,80,11,41,52,-2,23,8.1,8,2,1,2,19,22,0,128,8.6,,,,,,,
622,Rick Vaive,31,BUF,RW,71,25,27,52,11,74,4.8,16,9,0,3,19,8,0,155,16.1,,,,,,,
121,Adam Creighton,25,CHI,C,72,22,29,51,0,135,4,10,10,2,6,19,8,2,127,17.3,,,,,,,
420,Kevin Miller,25,TOT,RW,74,22,29,51,-3,67,3.8,18,1,3,3,24,4,1,136,16.2,,,,,,,
70,Shawn Burr,24,DET,LW,80,20,30,50,14,112,3.7,14,6,0,4,25,3,2,164,12.2,,,,,,,
419,Kelly Miller,27,WSH,LW,80,24,26,50,10,29,4.3,18,4,2,3,15,6,5,155,15.5,,,,,,,
524,Christian Ruuttu,26,BUF,C,77,16,34,50,-6,96,3.2,11,2,3,1,20,13,1,155,10.3,,,,,,,
54,Rod Brind'Amour,20,STL,LW,78,17,32,49,2,93,3.1,13,4,0,3,27,5,0,169,10.1,,,,,,,
166,Dave Ellett,26,TOT,D,77,12,37,49,-8,75,6.6,5,6,1,1,12,23,2,195,6.2,,,,,,,
492,Dan Quinn,25,VAN,C,64,18,31,49,-28,46,3.1,10,8,0,3,17,14,0,157,11.5,,,,,,,
580,Scott Stevens*,26,STL,D,78,5,44,49,23,150,7.5,4,1,0,1,25,18,1,160,3.1,,,,,,,
256,Tony Hrkac,24,QUE,LW,70,16,32,48,-22,16,2.7,10,6,0,0,17,14,1,122,13.1,,,,,,,
591,Bob Sweeney,27,BOS,C,80,15,33,48,12,115,3.3,14,0,1,2,31,1,1,116,12.9,,,,,,,
656,Zarley Zalapski,22,PIT,D,66,12,36,48,15,59,6.3,6,5,1,1,23,12,1,135,8.9,,,,,,,
112,Shayne Corson,24,MTL,LW,71,23,24,47,9,138,4.1,16,7,0,2,21,3,0,164,14,,,,,,,
144,Kevin Dineen,27,HAR,RW,61,17,30,47,-15,104,3.2,13,4,0,2,17,13,0,161,10.6,,,,,,,
244,Benoit Hogue,24,BUF,LW,76,19,28,47,-8,76,3.2,18,1,0,2,18,10,0,134,14.2,,,,,,,
343,Claude Lemieux,25,NJD,RW,78,30,17,47,-8,105,3.8,20,10,0,2,16,1,0,271,11.1,,,,,,,
495,Yves Racine,21,DET,D,62,7,40,47,1,33,5.5,5,2,0,1,20,19,1,131,5.3,,,,,,,
552,Ray Sheppard,24,NYR,RW,59,24,23,47,8,21,4.4,17,7,0,5,15,8,0,129,18.6,,,,,,,
41,Rob Blake*,21,LAK,D,75,12,34,46,3,125,6.1,3,9,0,2,18,16,0,150,8,,,,,,,
84,Jimmy Carson,22,DET,C,64,21,25,46,3,28,3.6,15,5,1,4,17,8,0,175,12,,,,,,,
262,Dale Hunter,30,WSH,C,76,16,30,46,-22,234,2.5,7,9,0,2,23,7,0,106,15.1,,,,,,,
563,Bobby Smith,32,MNS,C,73,15,31,46,-9,60,2.9,8,7,0,2,18,13,0,121,12.4,,,,,,,
584,Patrik Sundstrom,29,NJD,C,71,15,31,46,7,48,3.1,10,4,1,1,21,9,1,96,15.6,,,,,,,
2,Greg Adams,27,VAN,LW,55,21,24,45,-5,10,3.9,15,5,1,2,16,7,1,148,14.2,,,,,,,
156,Bruce Driver,28,NJD,D,73,9,36,45,11,62,6.9,2,7,0,2,20,15,1,195,4.6,,,,,,,
190,Pat Flatley,27,NYI,RW,56,20,25,45,-2,74,3.8,12,8,0,4,18,7,0,137,14.6,,,,,,,
218,Dirk Graham,31,CHI,RW,80,24,21,45,12,88,3.8,14,4,6,7,14,4,3,189,12.7,,,,,,,
293,Derek King,23,NYI,LW,66,19,26,45,1,44,3.6,17,2,0,2,15,11,0,130,14.6,,,,,,,
307,Mike Krushelnyski,30,TOT,LW,74,18,27,45,1,58,3.2,13,3,2,1,23,4,0,109,16.5,,,,,,,
345,Mario Lemieux*,25,PIT,C,26,19,26,45,8,30,4.4,12,6,1,2,19,7,0,89,21.3,,,,,,,
588,Ron Sutter,27,PHI,C,80,17,28,45,2,92,3,15,2,0,1,25,3,0,149,11.4,,,,,,,
78,Dave Capuano,22,VAN,C,61,13,31,44,1,42,3.2,8,5,0,1,24,7,0,77,16.9,,,,,,,
80,Guy Carbonneau*,30,MTL,C,78,20,24,44,-1,63,3.2,15,4,1,3,22,1,1,131,15.3,,,,,,,
304,Uwe Krupp,25,BUF,D,74,12,32,44,14,66,7.4,6,6,0,0,17,14,1,138,8.7,,,,,,,
420,Kevin Miller,25,NYR,RW,63,17,27,44,1,63,3.2,14,1,2,3,23,3,1,113,15,,,,,,,
519,Cliff Ronning,25,TOT,C,59,20,24,44,0,10,3.5,13,7,0,2,13,11,0,113,17.7,,,,,,,
245,Bobby Holik,20,HAR,LW,78,21,22,43,-3,113,3.2,13,8,0,3,19,3,0,173,12.1,,,,,,,
404,Mike McPhee,30,MTL,LW,64,22,21,43,6,56,3.8,20,2,0,4,16,4,1,123,17.9,,,,,,,
435,Larry Murphy*,29,TOT,D,75,9,34,43,-6,68,5.3,6,3,0,2,15,19,0,188,4.8,,,,,,,
641,Glen Wesley,22,BOS,D,80,11,32,43,0,78,6.5,5,5,1,1,9,22,1,199,5.5,,,,,,,
50,Brian Bradley,26,TOT,C,70,11,31,42,-9,62,2.4,8,3,0,3,22,9,0,116,9.5,,,,,,,
65,Rob Brown,22,HAR,RW,44,18,24,42,-7,101,3.5,8,10,0,2,16,8,0,94,19.1,,,,,,,
171,Bob Errey,26,PIT,LW,79,20,22,42,11,115,2.8,19,0,1,2,22,0,0,131,15.3,,,,,,,
184,Ray Ferraro,26,TOT,C,76,21,21,42,-12,70,2.9,15,6,0,1,16,5,0,109,19.3,,,,,,,
433,Gord Murphy,23,PHI,D,80,11,31,42,-7,58,6.6,5,6,0,2,8,23,0,203,5.4,,,,,,,
650,Randy Wood,27,NYI,RW,76,24,18,42,-12,45,3.2,17,6,1,3,15,2,1,186,12.9,,,,,,,
653,Scott Young,23,TOT,RW,77,17,25,42,-6,41,2.4,9,6,2,5,15,9,1,210,8.1,,,,,,,
280,Alexei Kasatonov,31,NJD,D,78,10,31,41,23,76,7.5,9,1,0,3,22,9,0,122,8.2,,,,,,,
410,Scott Mellanby,24,PHI,RW,74,20,21,41,8,155,3.2,15,5,0,6,19,2,0,165,12.1,,,,,,,
460,Fredrik Olausson,24,WIN,D,71,12,29,41,-22,24,5.3,7,5,0,0,12,16,1,168,7.1,,,,,,,
503,Robert Reichel,19,CGY,LW,66,19,22,41,17,22,3.3,16,3,0,3,15,7,0,131,14.5,,,,,,,
505,Mike Ricci,19,PHI,C,68,21,20,41,-8,64,3,12,9,0,4,14,6,0,121,17.4,,,,,,,
24,Dave Barr,30,DET,RW,70,18,22,40,20,55,3.2,14,2,2,2,20,0,2,98,18.4,,,,,,,
200,Johan Garpenlov,22,DET,LW,71,18,22,40,-4,18,2.5,16,2,0,3,18,4,0,91,19.8,,,,,,,
204,Martin Gelinas,20,EDM,LW,73,20,20,40,-7,34,2.6,16,4,0,2,18,2,0,124,16.1,,,,,,,
357,Dave Lowry,25,STL,LW,79,19,21,40,19,168,3,17,0,2,5,17,0,4,123,15.4,,,,,,,
427,Stephane Morin,21,QUE,C,48,13,27,40,6,30,3.2,9,3,1,2,22,4,1,63,20.6,,,,,,,
647,Doug Wilson,33,CHI,D,51,11,29,40,25,32,7.4,4,6,1,1,13,16,0,162,6.8,,,,,,,
654,Paul Ysebaert,24,TOT,LW,62,19,21,40,-7,22,2.7,13,6,0,1,15,6,0,128,14.8,,,,,,,
658,Peter Zezel,25,TOT,C,52,21,19,40,-20,14,3.1,9,12,0,5,11,8,0,90,23.3,,,,,,,
103,Dino Ciccarelli*,30,WSH,RW,54,21,18,39,-17,66,3,19,2,0,2,15,3,0,186,11.3,,,,,,,
130,Ulf Dahlen,24,MNS,RW,66,21,18,39,7,6,3.4,17,4,0,3,14,4,0,133,15.8,,,,,,,
307,Mike Krushelnyski,30,TOR,LW,59,17,22,39,-6,48,2.9,13,2,2,1,18,4,0,98,17.3,,,,,,,
408,Marty McSorley,27,LAK,D,61,7,32,39,48,221,7.5,5,1,1,1,25,6,1,100,7,,,,,,,
430,Joe Mullen*,33,PIT,RW,47,17,22,39,9,6,3.2,9,8,0,2,15,7,0,85,20,,,,,,,
463,Joel Otto,29,CGY,C,76,19,20,39,-4,183,2.2,11,7,1,4,16,4,0,109,17.4,,,,,,,
475,Michel Petit,26,TOT,D,73,13,26,39,-34,179,4,6,6,1,2,11,15,0,134,9.7,,,,,,,
488,Bob Probert,25,DET,LW,55,16,23,39,-3,315,2.7,12,4,0,3,17,6,0,88,18.2,,,,,,,
166,Dave Ellett,26,TOR,D,60,8,30,38,-4,69,5.1,3,5,0,1,10,18,2,154,5.2,,,,,,,
349,Doug Lidster,30,VAN,D,78,6,32,38,-6,77,5.6,2,4,0,1,15,16,1,157,3.8,,,,,,,
639,Eric Weinrich,24,NJD,D,76,4,34,38,10,48,6,3,1,0,0,20,13,1,96,4.2,,,,,,,
1,Keith Acton,32,PHI,C,76,14,23,37,-9,131,1.9,11,2,1,1,18,5,0,120,11.7,,,,,,,
123,Doug Crossman,30,TOT,D,74,8,29,37,-23,48,4.7,4,4,0,0,9,20,0,108,7.4,,,,,,,
439,Troy Murray,28,CHI,C,75,14,23,37,13,74,2.6,10,4,0,2,13,10,0,130,10.8,,,,,,,
648,Ron Wilson,34,STL,C,73,10,27,37,-1,54,1.6,7,1,2,1,24,1,2,101,9.9,,,,,,,
14,Brent Ashton,30,WIN,LW,61,12,24,36,-10,58,2.1,11,1,0,2,17,6,1,107,11.2,,,,,,,
283,Mike Keane,23,MTL,RW,73,13,23,36,6,50,2.3,10,2,1,2,21,2,0,109,11.9,,,,,,,
310,Bob Kudelski,26,LAK,RW,72,23,13,36,9,46,2.7,18,2,3,3,12,0,1,137,16.8,,,,,,,
351,Ken Linseman,32,EDM,C,56,7,29,36,15,94,2.3,4,2,1,0,28,1,0,49,14.3,,,,,,,
361,Paul MacDermid,27,WIN,RW,69,15,21,36,-6,128,2.3,12,3,0,1,17,4,0,94,16,,,,,,,
425,Sergio Momesso,25,TOT,RW,70,16,20,36,13,174,2.6,13,3,0,3,19,1,0,119,13.4,,,,,,,
88,Gino Cavallini,28,STL,LW,78,8,27,35,4,81,1.3,5,3,0,2,24,3,0,131,6.1,,,,,,,
89,Paul Cavallini,25,STL,D,67,10,25,35,19,89,6.3,7,3,0,0,20,4,1,116,8.6,,,,,,,
178,Brent Fedyk,23,DET,RW,67,16,19,35,20,38,2.7,16,0,0,1,17,0,2,74,21.6,,,,,,,
180,Paul Fenton,31,TOT,LW,78,14,21,35,-5,28,1.7,10,2,2,2,18,3,0,133,10.5,,,,,,,
184,Ray Ferraro,26,NYI,C,61,19,16,35,-11,52,2.6,14,5,0,1,12,4,0,91,20.9,,,,,,,
295,Kelly Kisio,31,NYR,C,51,15,20,35,3,58,2.7,7,7,1,2,14,6,0,74,20.3,,,,,,,
497,Rob Ramage,32,TOR,D,80,10,25,35,2,173,5.9,5,5,0,2,12,11,2,169,5.9,,,,,,,
25,Bob Bassen,25,STL,C,79,16,18,34,17,183,2.2,14,0,2,1,18,0,0,117,13.7,,,,,,,
47,Phil Bourque,28,PIT,LW,78,20,14,34,7,106,2.1,15,1,4,0,13,0,1,122,16.4,,,,,,,
107,Wendel Clark,24,TOR,LW,63,18,16,34,-5,152,2.5,14,4,0,2,13,3,0,181,9.9,,,,,,,
172,Doug Evans,27,WIN,LW,70,7,27,34,-1,108,1.6,6,1,0,0,21,5,1,70,10,,,,,,,
235,Dave Hannan,29,TOR,C,74,11,23,34,-9,82,1.6,10,0,1,2,15,2,6,72,15.3,,,,,,,
325,Igor Larionov*,30,VAN,C,64,13,21,34,-3,14,2.2,11,1,1,0,17,3,1,66,19.7,,,,,,,
387,Stephane Matteau,21,CGY,RW,78,15,19,34,17,93,2,14,0,1,1,15,0,4,114,13.2,,,,,,,
400,Tony McKegney,32,TOT,LW,59,17,17,34,-27,48,1.8,10,7,0,2,10,7,0,121,14,,,,,,,
484,Wayne Presley,25,CHI,RW,71,15,19,34,11,122,2.5,14,1,0,3,12,7,0,141,10.6,,,,,,,
561,Brian Skrudland,27,MTL,C,57,15,19,34,12,85,2.9,13,1,1,2,18,1,0,71,21.1,,,,,,,
251,Mike Hough,27,QUE,LW,63,13,20,33,-7,111,1.9,11,1,1,1,17,2,1,106,12.3,,,,,,,
400,Tony McKegney,32,QUE,LW,50,17,16,33,-25,44,2,10,7,0,2,9,7,0,111,15.3,,,,,,,
453,Teppo Numminen,22,WIN,D,80,8,25,33,-15,28,5.1,5,3,0,0,16,9,0,151,5.3,,,,,,,
654,Paul Ysebaert,24,DET,LW,51,15,18,33,-8,16,2.1,10,5,0,1,13,5,0,114,13.2,,,,,,,
49,Steve Bozek,30,VAN,LW,62,15,17,32,-6,22,2.2,14,0,1,2,16,0,1,126,11.9,,,,,,,
81,Terry Carkner,24,PHI,D,79,7,25,32,-15,204,5,1,6,0,1,11,14,0,97,7.2,,,,,,,
263,Mark Hunter,28,TOT,RW,68,14,18,32,2,165,1.7,7,7,0,0,11,7,0,110,12.7,,,,,,,
266,Al Iafrate,24,TOT,D,72,9,23,32,-16,237,4.7,6,2,1,1,16,7,0,106,8.5,,,,,,,
303,Robert Kron,23,VAN,RW,76,12,20,32,-11,21,1.5,7,2,3,0,19,0,1,124,9.7,,,,,,,
359,Jyrki Lumme,24,VAN,D,80,5,27,32,-15,59,4.6,4,1,0,0,19,8,0,157,3.2,,,,,,,
369,Craig MacTavish,32,EDM,C,80,17,15,32,-1,76,1.7,9,2,6,1,13,2,0,113,15,,,,,,,
519,Cliff Ronning,25,STL,C,48,14,18,32,2,10,2.3,9,5,0,2,10,8,0,81,17.3,,,,,,,
549,Brad Shaw,26,HAR,D,72,4,28,32,-10,29,5.1,2,2,0,1,5,22,1,129,3.1,,,,,,,
607,Mark Tinordi,24,MNS,D,69,5,27,32,1,189,5.3,4,1,0,2,15,11,1,92,5.4,,,,,,,
30,Brian Benning,24,LAK,D,61,7,24,31,12,127,4.8,5,2,0,1,15,9,0,120,5.8,,,,,,,
50,Brian Bradley,26,VAN,C,44,11,20,31,-2,42,2.3,8,3,0,3,16,4,0,84,13.1,,,,,,,
192,Bryan Fogarty,21,QUE,D,45,9,22,31,-11,24,3.4,6,3,0,2,9,13,0,107,8.4,,,,,,,
316,Normand Lacombe,26,PHI,RW,74,11,20,31,-1,27,1.5,10,1,0,1,19,0,1,91,12.1,,,,,,,
339,Grant Ledyard,29,BUF,D,60,8,23,31,13,46,5.5,5,2,1,1,12,10,1,118,6.8,,,,,,,
543,Anatoli Semenov,28,EDM,C,57,15,16,31,17,26,2.6,11,3,1,1,11,2,3,101,14.9,,,,,,,
61,Doug Brown,26,NJD,RW,58,14,16,30,18,4,2.5,12,0,2,2,16,0,0,122,11.5,,,,,,,
308,Todd Krygier,25,HAR,LW,72,13,17,30,1,95,1.8,10,3,0,2,14,2,1,113,11.5,,,,,,,
312,Tom Kurvers,28,TOT,D,51,4,26,30,-25,28,2.8,1,3,0,0,12,14,0,99,4,,,,,,,
335,Stephen Leach,25,WSH,RW,68,11,19,30,-9,99,1.5,7,4,0,1,15,4,0,134,8.2,,,,,,,
384,Daniel Marois,22,TOR,RW,78,21,9,30,-16,112,1.8,15,6,0,1,5,4,0,152,13.8,,,,,,,
499,Paul Ranheim,25,CGY,LW,39,14,16,30,20,4,2.9,12,2,0,2,12,3,1,108,13,,,,,,,
539,Mathieu Schneider,21,MTL,D,69,10,20,30,7,63,5.9,5,5,0,3,8,12,0,164,6.1,,,,,,,
612,John Tonelli,33,LAK,LW,71,14,16,30,3,49,1.4,12,2,0,5,12,4,0,84,16.7,,,,,,,
174,Dean Evason,26,HAR,C,75,6,23,29,-6,170,0.9,5,1,0,0,21,1,1,85,7.1,,,,,,,
