Rk,Player,Age,Tm,Pos,GP,G,A,PTS,PLUSMINUS,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%
345,Todd Krygier,26,WSH,LW,67,13,17,30,-1,107,1.5,12,1,0,1,16,1,0,127,10.2,,,,,,,
395,Andrei Lomakin,27,PHI,RW,57,14,16,30,-6,26,1.9,12,2,0,0,14,1,1,82,17.1,,,,,,,
407,Jamie Macoun,30,TOT,D,76,5,25,30,10,71,5.4,2,3,0,0,20,5,0,129,3.9,,,,,,,
408,Craig MacTavish,33,EDM,C,80,12,18,30,-1,98,0.9,10,0,2,1,14,1,3,86,14,,,,,,,
499,Adam Oates*,29,BOS,C,26,10,20,30,-5,10,2.3,7,3,0,1,8,11,1,73,13.7,,,,,,,
503,John Ogrodnick,32,NYR,LW,55,17,13,30,6,22,2.3,14,3,0,4,9,4,0,110,15.5,,,,,,,
610,Steve Smith,28,CHI,D,76,9,21,30,23,304,7.6,6,3,0,1,8,12,1,153,5.9,,,,,,,
652,Rick Tocchet,27,PIT,RW,19,14,16,30,12,49,3.2,9,4,1,1,13,3,0,59,23.7,,,,,,,
682,Doug Weight,21,NYR,LW,53,8,22,30,-3,23,1.4,8,0,0,2,14,8,0,72,11.1,,,,,,,
15,Dave Babych,30,VAN,D,75,5,24,29,-2,63,5,1,4,0,1,12,12,0,148,3.4,,,,,,,
232,Martin Gelinas,21,EDM,RW,68,11,18,29,14,62,1.6,10,1,0,0,16,2,0,94,11.7,,,,,,,
287,Mike Hudson,24,CHI,C,76,14,15,29,-11,92,1.3,11,2,1,2,14,1,0,97,14.4,,,,,,,
378,Gary Leeman,27,TOT,RW,63,9,20,29,-12,71,1,5,4,0,0,12,8,0,141,6.4,,,,,,,
387,Doug Lidster,31,VAN,D,66,6,23,29,9,39,5.4,3,3,0,2,11,9,3,89,6.7,,,,,,,
434,Brad McCrimmon,32,DET,D,79,7,22,29,39,118,6.9,4,2,1,1,14,7,1,94,7.4,,,,,,,
449,Marty McSorley,28,LAK,D,71,7,22,29,-13,268,3.8,4,2,1,0,14,8,0,119,5.9,,,,,,,
642,Dave Taylor,36,LAK,RW,77,10,19,29,10,63,1.3,10,0,0,2,18,1,0,81,12.3,,,,,,,
652,Rick Tocchet,27,PHI,RW,42,13,16,29,3,102,2.3,9,4,0,1,11,5,0,107,12.1,,,,,,,
658,Bryan Trottier*,35,PIT,C,63,11,18,29,-11,54,0.9,7,3,1,0,14,4,0,102,10.8,,,,,,,
694,Ron Wilson,35,STL,C,64,12,17,29,10,46,1.8,5,5,2,2,10,3,4,100,12,,,,,,,
32,Josef Beranek,22,EDM,C,58,12,16,28,-2,18,1.4,12,0,0,1,13,3,0,79,15.2,,,,,,,
49,Laurie Boschman,31,NJD,C,75,8,20,28,9,121,1,8,0,0,2,18,1,1,89,9,,,,,,,
62,Paul Broten,26,NYR,RW,74,13,15,28,14,102,1.6,10,0,3,1,15,0,0,96,13.5,,,,,,,
64,Doug Brown,27,NJD,RW,71,11,17,28,17,27,1.6,8,1,2,1,14,0,3,140,7.9,,,,,,,
71,Mike Bullard,30,TOR,C,65,14,14,28,-19,40,1.3,7,7,0,0,4,10,0,140,10,,,,,,,
333,Steve Konroyd,30,TOT,D,82,4,24,28,-1,97,5.6,3,1,0,0,18,6,0,126,3.2,,,,,,,
357,Mark Lamb,27,EDM,C,59,6,22,28,4,46,1.1,4,2,0,1,19,2,1,61,9.8,,,,,,,
401,Paul MacDermid,28,TOT,RW,74,12,16,28,-6,194,1.2,10,2,0,2,14,2,0,92,13,,,,,,,
444,Dave McLlwain,25,TOT,C,73,10,18,28,-9,36,0.8,8,1,1,2,17,1,0,91,11,,,,,,,
606,Doug Smail,34,QUE,LW,46,10,18,28,-11,47,1.5,9,0,1,1,14,2,2,72,13.9,,,,,,,
632,Petr Svoboda,25,TOT,D,71,6,22,28,1,146,5.5,5,1,0,3,7,15,0,111,5.4,,,,,,,
648,Esa Tikkanen,27,EDM,LW,40,12,16,28,-8,44,1.7,4,6,2,1,8,7,1,117,10.3,,,,,,,
649,Mark Tinordi,25,MNS,D,63,4,24,28,-13,179,3.9,0,4,0,0,10,12,2,93,4.3,,,,,,,
690,David Williams,24,SJS,D,56,3,25,28,-13,40,3.4,1,2,0,1,14,11,0,91,3.3,,,,,,,
693,Doug Wilson,34,SJS,D,44,9,19,28,-38,26,2.1,5,4,0,0,10,9,0,123,7.3,,,,,,,
57,Andy Brickley,30,BOS,C,23,10,17,27,6,2,2.5,5,5,0,1,13,4,0,28,35.7,,,,,,,
160,Gerald Diduck,26,VAN,D,77,6,21,27,-3,229,4.9,4,2,0,1,10,9,2,128,4.7,,,,,,,
411,David Maley,28,TOT,LW,60,10,17,27,8,104,1.5,9,1,0,1,15,2,0,73,13.7,,,,,,,
523,Michel Petit,27,TOT,D,70,4,23,27,-15,164,3.5,0,4,0,1,17,6,0,129,3.1,,,,,,,
548,Mark Recchi*,23,PHI,RW,22,10,17,27,-5,18,2.2,6,4,0,1,7,10,0,54,18.5,,,,,,,
50,Phil Bourque,29,PIT,LW,58,10,16,26,-6,58,0.9,9,0,1,3,14,0,2,51,19.6,,,,,,,
198,Dean Evason,27,SJS,C,74,11,15,26,-22,99,0.7,10,1,0,1,11,4,0,88,12.5,,,,,,,
208,Viacheslav Fetisov*,33,NJD,D,70,3,23,26,11,108,4.8,3,0,0,1,17,4,2,70,4.3,,,,,,,
396,Troy Loney,28,PIT,LW,76,10,16,26,-5,127,0.4,10,0,0,1,16,0,0,94,10.6,,,,,,,
420,Daniel Marois,23,TOR,RW,63,15,11,26,-36,76,0.8,11,4,0,0,7,4,0,140,10.7,,,,,,,
534,Wayne Presley,26,TOT,RW,59,10,16,26,-27,133,0.8,7,3,0,1,9,7,0,135,7.4,,,,,,,
258,Kevin Haller,21,TOT,D,66,8,17,25,-9,92,3.9,5,3,0,1,10,7,0,85,9.4,,,,,,,
283,Mark Howe*,36,PHI,D,42,7,18,25,18,18,5,1,6,0,0,11,7,0,63,11.1,,,,,,,
572,Christian Ruuttu,27,BUF,C,70,4,21,25,-7,76,0.3,2,0,2,1,14,7,0,108,3.7,,,,,,,
594,Brad Shaw,27,HAR,D,62,3,22,25,1,44,4.4,3,0,0,0,7,15,0,100,3,,,,,,,
629,Rich Sutter,28,STL,RW,77,9,16,25,7,107,0.9,8,0,1,3,14,0,2,113,8,,,,,,,
666,Garry Valk,24,VAN,LW,65,8,17,25,3,56,1,5,2,1,2,15,2,0,93,8.6,,,,,,,
36,Marc Bergevin,26,HAR,D,75,7,17,24,-13,64,4.2,2,4,1,1,7,9,1,96,7.3,,,,,,,
76,Adam Burt,23,HAR,D,66,9,15,24,-16,93,3.9,5,4,0,1,9,6,0,89,10.1,,,,,,,
92,Gino Cavallini,29,TOT,LW,66,10,14,24,-9,44,0.7,10,0,0,2,11,3,0,111,9,,,,,,,
136,Adam Creighton,26,NYI,C,66,15,9,24,-4,102,1.1,13,2,0,2,7,2,0,108,13.9,,,,,,,
344,Mike Krushelnyski,31,TOR,LW,72,9,15,24,-5,72,0.9,7,0,2,1,12,1,2,100,9,,,,,,,
441,John McIntyre,22,LAK,C,73,5,19,24,0,100,0.3,5,0,0,1,15,0,4,40,12.5,,,,,,,
517,Rob Pearson,20,TOR,RW,47,14,10,24,-16,58,1.5,8,6,0,0,5,5,0,79,17.7,,,,,,,
542,Yves Racine,22,DET,D,61,2,22,24,-6,94,3,1,1,0,0,12,8,2,103,1.9,,,,,,,
560,Gordie Roberts,34,PIT,D,73,2,22,24,19,87,4.1,1,1,0,1,20,0,2,29,6.9,,,,,,,
175,Peter Douris,25,BOS,RW,54,10,13,23,9,10,1.5,10,0,0,1,13,0,0,107,9.3,,,,,,,
180,Gaetan Duchesne,29,MNS,LW,73,8,15,23,6,102,1,6,0,2,1,14,0,1,106,7.5,,,,,,,
187,Pelle Eklund,28,PHI,LW,51,7,16,23,0,4,1.1,4,1,2,1,9,7,0,74,9.5,,,,,,,
236,Randy Gilhen,28,TOT,C,73,10,13,23,2,28,0.7,9,0,1,0,13,0,0,99,10.1,,,,,,,
254,Alexei Gusarov,27,QUE,D,68,5,18,23,-9,22,3.4,2,3,0,1,12,5,1,66,7.6,,,,,,,
286,Charlie Huddy,32,LAK,D,56,4,19,23,-10,43,2.9,1,2,1,0,12,7,0,109,3.7,,,,,,,
293,Mark Hunter,29,HAR,RW,63,10,13,23,-8,159,0.8,5,5,0,0,11,2,0,92,10.9,,,,,,,
444,Dave McLlwain,25,NYI,C,54,8,15,23,-8,28,0.7,6,1,1,1,14,1,0,71,11.3,,,,,,,
692,Carey Wilson,29,CGY,C,42,11,12,23,-6,37,1.3,5,4,2,2,8,4,0,74,14.9,,,,,,,
157,Lucien DeBlois,34,TOT,LW,65,9,13,22,-2,41,0.9,8,0,1,2,13,0,0,90,10,,,,,,,
241,Brian Glynn,24,TOT,D,62,4,18,22,-5,30,3.4,3,0,1,0,11,7,0,82,4.9,,,,,,,
534,Wayne Presley,26,SJS,RW,47,8,14,22,-29,76,0.5,5,3,0,0,7,7,0,114,7,,,,,,,
569,Bob Rouse,27,TOR,D,79,3,19,22,-20,97,3.8,2,1,0,0,15,4,0,115,2.6,,,,,,,
617,Ron Stern,25,CGY,RW,72,13,9,22,0,338,0.7,12,0,1,1,8,0,1,96,13.5,,,,,,,
129,Russ Courtnall,26,MTL,RW,27,7,14,21,6,6,1.7,6,0,1,1,12,2,0,63,11.1,,,,,,,
258,Kevin Haller,21,BUF,D,58,6,15,21,-13,75,2.8,4,2,0,1,8,7,0,76,7.9,,,,,,,
310,Valeri Kamensky,25,QUE,LW,23,7,14,21,-1,14,1.6,5,2,0,1,7,7,0,42,16.7,,,,,,,
377,Grant Ledyard,30,BUF,D,50,5,16,21,-4,45,3.1,5,0,0,0,12,4,0,87,5.7,,,,,,,
401,Paul MacDermid,28,WIN,RW,59,10,11,21,-8,151,0.9,8,2,0,2,9,2,0,71,14.1,,,,,,,
483,Ric Nattress,29,TOT,D,54,2,19,21,-1,63,3.4,2,0,0,1,18,1,0,66,3,,,,,,,
555,Luke Richardson,22,EDM,D,75,2,19,21,-9,118,2.6,2,0,0,0,14,4,1,85,2.4,,,,,,,
632,Petr Svoboda,25,MTL,D,58,5,16,21,9,94,5,4,1,0,3,6,10,0,88,5.7,,,,,,,
43,Rob Blake*,22,LAK,D,57,7,13,20,-5,102,3.2,2,5,0,0,7,6,0,131,5.3,,,,,,,
78,Garth Butcher,29,STL,D,68,5,15,20,5,189,4.1,5,0,0,0,14,1,0,50,10,,,,,,,
123,Yvon Corriveau,24,HAR,LW,38,12,8,20,5,36,1.7,9,3,0,0,7,1,0,69,17.4,,,,,,,
378,Gary Leeman,27,TOR,RW,34,7,13,20,-1,44,1.3,4,3,0,0,8,5,0,91,7.7,,,,,,,
398,Dave Lowry,26,STL,LW,75,7,13,20,-11,77,-0.2,7,0,0,1,12,0,1,85,8.2,,,,,,,
507,Mark Osborne,30,TOT,LW,54,7,13,20,-10,73,0.6,5,0,2,0,13,0,0,66,10.6,,,,,,,
540,Stephane Quintal,23,TOT,D,75,4,16,20,-11,109,3.6,4,0,0,0,13,3,0,71,5.6,,,,,,,
543,Herb Raglan,24,QUE,RW,62,6,14,20,-5,120,0.4,6,0,0,0,13,1,0,79,7.6,,,,,,,
631,Ken Sutton,22,BUF,D,64,2,18,20,5,71,3.6,2,0,0,0,15,3,0,81,2.5,,,,,,,
633,Bob Sweeney,28,BOS,RW,63,6,14,20,-9,103,0.2,5,0,1,1,11,1,2,70,8.6,,,,,,,
661,Sylvain Turgeon,27,MTL,LW,56,9,11,20,-4,39,0.8,3,6,0,1,5,6,0,99,9.1,,,,,,,
4,Peter Ahola,23,LAK,D,71,7,12,19,12,101,4.5,7,0,0,0,11,1,0,74,9.5,,,,,,,
34,Perry Berezan,27,SJS,C,66,12,7,19,-26,30,0.3,7,4,1,2,6,1,0,112,10.7,,,,,,,
157,Lucien DeBlois,34,TOR,LW,54,8,11,19,-3,39,0.8,7,0,1,1,11,0,0,75,10.7,,,,,,,
167,Per Djoos,23,NYR,D,50,1,18,19,7,40,3.2,0,1,0,1,14,4,0,39,2.6,,,,,,,
309,Joe Juneau,24,BOS,C,14,5,14,19,6,4,1.7,3,2,0,0,6,8,0,38,13.2,,,,,,,
326,Kris King,25,NYR,LW,79,10,9,19,13,224,0.5,10,0,0,2,9,0,0,97,10.3,,,,,,,
376,John LeClair,22,MTL,C,59,8,11,19,5,14,0.9,5,3,0,0,10,1,0,73,11,,,,,,,
473,Gord Murphy,24,TOT,D,73,5,14,19,-2,84,4.2,5,0,0,0,10,4,0,132,3.8,,,,,,,
494,Jeff Norton,26,NYI,D,28,1,18,19,2,18,2.2,0,0,1,0,9,8,1,34,2.9,,,,,,,
612,Dave Snuggerud,25,TOT,LW,66,3,16,19,-15,40,-0.3,3,0,0,0,15,1,0,94,3.2,,,,,,,
624,Mike Sullivan,23,SJS,C,64,8,11,19,-18,15,0.2,7,1,0,1,8,2,1,72,11.1,,,,,,,
689,Neil Wilkinson,24,SJS,D,60,4,15,19,-11,107,3,3,1,0,0,11,4,0,95,4.2,,,,,,,
22,Dave Barr,31,NJD,C,41,6,12,18,9,32,1,5,0,1,0,9,1,2,49,12.2,,,,,,,
46,Claude Boivin,21,PHI,LW,58,5,13,18,-2,187,0.4,5,0,0,0,13,0,0,46,10.9,,,,,,,
148,J.J. Daigneault,26,MTL,D,79,4,14,18,16,36,5.9,2,2,0,0,8,5,1,108,3.7,,,,,,,
228,Garry Galley,28,PHI,D,39,3,15,18,1,34,3,1,2,0,1,11,4,0,74,4.1,,,,,,,
256,Marc Habscheid,28,CGY,LW,46,7,11,18,-11,42,0.3,5,2,0,2,6,5,0,60,11.7,,,,,,,
322,Tim Kerr,32,NYR,RW,32,7,11,18,-5,12,0.9,2,5,0,2,8,3,0,56,12.5,,,,,,,
411,David Maley,28,NJD,LW,37,7,11,18,0,58,1,6,1,0,0,9,2,0,42,16.7,,,,,,,
458,Kip Miller,22,TOT,C,39,6,12,18,-22,14,0.3,4,2,0,2,10,2,0,49,12.2,,,,,,,
609,Geoff Smith,22,EDM,D,74,2,16,18,-5,43,2.6,2,0,0,0,11,5,0,61,3.3,,,,,,,
612,Dave Snuggerud,25,BUF,LW,55,3,15,18,-3,36,0.2,3,0,0,0,14,1,0,75,4,,,,,,,
709,Rick Zombo,28,TOT,D,67,3,15,18,1,61,3.5,3,0,0,0,14,0,1,48,6.3,,,,,,,
709,Rick Zombo,28,STL,D,64,3,15,18,4,46,3.6,3,0,0,0,14,0,1,47,6.4,,,,,,,
1,Keith Acton,33,PHI,C,50,7,10,17,-4,98,0.6,7,0,0,3,10,0,0,79,8.9,,,,,,,
17,Jamie Baker,25,QUE,C,52,7,10,17,-5,32,0.5,4,3,0,1,8,2,0,77,9.1,,,,,,,
20,Stu Barnes,21,WIN,C,46,8,9,17,-2,26,0.9,4,4,0,0,7,2,0,75,10.7,,,,,,,
39,Craig Berube,26,TOT,LW,76,6,11,17,-5,264,-0.2,5,1,0,1,10,1,0,69,8.7,,,,,,,
142,Randy Cunneyworth,30,HAR,LW,39,7,10,17,-5,71,0.8,7,0,0,1,7,3,0,63,11.1,,,,,,,
185,Mike Eagles,28,WIN,C,65,7,10,17,-17,118,0,6,0,1,0,8,0,2,60,11.7,,,,,,,
193,Jan Erixon,29,NYR,RW,46,8,9,17,13,4,1.1,7,0,1,0,9,0,0,51,15.7,,,,,,,
212,Tom Fitzgerald,23,NYI,C,45,6,11,17,-3,28,0.5,4,0,2,2,10,0,1,71,8.5,,,,,,,
237,Todd Gill,26,TOR,D,74,2,15,17,-22,91,3,1,1,0,0,12,2,1,82,2.4,,,,,,,
273,Ken Hodge,25,BOS,C,42,6,11,17,-8,10,0.5,2,3,1,3,6,4,1,62,9.7,,,,,,,
306,Brad Jones,26,PHI,LW,48,7,10,17,-2,44,0.7,7,0,0,1,9,0,1,67,10.4,,,,,,,
356,Mike Lalor,28,TOT,D,79,7,10,17,25,78,5.6,7,0,0,1,10,0,0,74,9.5,,,,,,,
380,Sylvain Lefebvre,24,MTL,D,69,3,14,17,9,91,5,3,0,0,0,11,3,0,85,3.5,,,,,,,
385,Curtis Leschyshyn,22,QUE,D,42,5,12,17,-28,42,1.2,2,3,0,1,5,7,0,61,8.2,,,,,,,
394,Claude Loiselle,28,TOT,C,75,7,10,17,-24,115,-0.5,6,1,0,1,10,0,0,101,6.9,,,,,,,
427,Brad May,20,BUF,LW,69,11,6,17,-12,309,0.1,10,1,0,3,6,0,0,82,13.4,,,,,,,
465,Jay More,23,SJS,D,46,4,13,17,-32,85,1.2,3,1,0,1,8,5,0,60,6.7,,,,,,,
545,Mike Ramsey,31,BUF,D,66,3,14,17,8,67,3.7,3,0,0,1,13,1,0,55,5.5,,,,,,,
679,Ryan Walter,33,VAN,C,67,6,11,17,6,49,0.3,4,1,1,0,8,1,2,73,8.2,,,,,,,
40,Jeff Beukeboom,26,TOT,D,74,1,15,16,23,200,4.4,1,0,0,0,13,0,2,48,2.1,,,,,,,
52,Steve Bozek,31,SJS,LW,58,8,8,16,-30,27,-0.2,6,2,0,0,6,2,0,105,7.6,,,,,,,
66,Keith Brown,31,CHI,D,57,6,10,16,7,69,4.5,3,2,1,1,3,7,0,105,5.7,,,,,,,
67,Rob Brown,23,CHI,C,25,5,11,16,-1,34,1.1,2,3,0,1,6,5,0,41,12.2,,,,,,,
84,Terry Carkner,25,PHI,D,73,4,12,16,-14,195,3.3,3,0,1,0,10,2,0,70,5.7,,,,,,,
92,Gino Cavallini,29,STL,LW,48,9,7,16,-8,40,0.5,9,0,0,2,7,0,0,72,12.5,,,,,,,
133,Dale Craigwell,20,SJS,C,32,5,11,16,-3,8,0.9,1,4,0,2,10,1,0,38,13.2,,,,,,,
284,Jiri Hrdina,34,PIT,C,56,3,13,16,4,16,-0.1,3,0,0,1,13,0,0,51,5.9,,,,,,,
333,Steve Konroyd,30,CHI,D,49,2,14,16,4,65,3.7,2,0,0,0,11,3,0,70,2.9,,,,,,,
382,Jocelyn Lemieux,24,CHI,RW,78,6,10,16,-2,80,-0.1,6,0,0,1,7,2,1,103,5.8,,,,,,,
406,Pat MacLeod,22,SJS,D,37,5,11,16,-32,4,0.9,2,3,0,0,2,9,0,77,6.5,,,,,,,
407,Jamie Macoun,30,TOR,D,39,3,13,16,0,18,3,1,2,0,0,8,5,0,71,4.2,,,,,,,
483,Ric Nattress,29,TOR,D,36,2,14,16,-1,32,2.7,2,0,0,1,13,1,0,43,4.7,,,,,,,
507,Mark Osborne,30,WIN,LW,43,4,12,16,-8,65,0.4,4,0,0,0,12,0,0,50,8,,,,,,,
536,Keith Primeau,20,DET,C,35,6,10,16,9,83,1,6,0,0,0,10,0,0,27,22.2,,,,,,,
549,Joe Reekie,26,NYI,D,54,4,12,16,15,85,3.4,4,0,0,0,11,1,0,59,6.8,,,,,,,
578,Kjell Samuelsson,33,TOT,D,74,5,11,16,1,110,3.8,5,0,0,1,10,1,0,91,5.5,,,,,,,
113,Joe Cirella,28,NYR,D,67,3,12,15,11,121,3.7,2,1,0,0,9,2,1,58,5.2,,,,,,,
205,Paul Fenton,32,SJS,LW,60,11,4,15,-39,33,-0.4,6,3,2,1,4,0,0,96,11.5,,,,,,,
215,Bryan Fogarty,22,QUE,D,20,3,12,15,-15,16,1,3,0,0,0,5,7,0,30,10,,,,,,,
259,Ken Hammond,28,SJS,D,46,5,10,15,-17,82,2,3,2,0,0,6,3,1,93,5.4,,,,,,,
285,Tony Hrkac,25,TOT,C,40,3,12,15,2,10,0.6,3,0,0,0,6,6,0,53,5.7,,,,,,,
358,Dan Lambert,22,QUE,D,28,6,9,15,-5,22,2.1,4,2,0,0,4,5,0,42,14.3,,,,,,,
394,Claude Loiselle,28,TOR,C,64,6,9,15,-21,102,-0.4,5,1,0,1,9,0,0,91,6.6,,,,,,,
417,Bryan Marchment,22,CHI,D,58,5,10,15,-4,168,3.8,3,2,0,0,7,3,0,55,9.1,,,,,,,
426,Alan May,27,WSH,C,75,6,9,15,-7,221,-0.6,6,0,0,1,8,1,0,43,14,,,,,,,
458,Kip Miller,22,QUE,C,36,5,10,15,-21,12,0.1,4,1,0,2,9,1,0,46,10.9,,,,,,,
464,Michel Mongeau,26,STL,C,36,3,12,15,-2,6,0.4,1,2,0,0,5,7,0,23,13,,,,,,,
579,Ulf Samuelsson,27,PIT,D,62,1,14,15,2,206,2.2,0,1,0,1,9,4,1,75,1.3,,,,,,,
31,Brian Benning,25,PHI,D,22,2,12,14,-9,35,1.5,0,2,0,0,6,6,0,50,4,,,,,,,
35,Bill Berg,24,NYI,LW,47,5,9,14,-18,28,-0.3,4,1,0,1,7,0,2,60,8.3,,,,,,,
147,Chris Dahlquist,29,MNS,D,74,1,13,14,-10,68,3.1,1,0,0,0,11,1,1,63,1.6,,,,,,,
196,Doug Evans,28,WIN,LW,30,7,7,14,2,68,1,6,1,0,0,2,5,0,39,17.9,,,,,,,
216,Mike Foligno,33,TOR,RW,33,6,8,14,-3,50,0.8,4,2,0,1,6,2,0,41,14.6,,,,,,,
218,Tomas Forslund,23,CGY,RW,38,5,9,14,-6,12,0.2,5,0,0,1,9,0,0,48,10.4,,,,,,,
219,Marc Fortier,25,QUE,C,39,5,9,14,-7,33,0.3,3,2,0,1,9,0,0,42,11.9,,,,,,,
228,Garry Galley,28,BOS,D,38,2,12,14,-3,83,2.3,1,1,0,0,7,5,0,51,3.9,,,,,,,
236,Randy Gilhen,28,NYR,C,40,7,7,14,5,14,0.7,7,0,0,0,7,0,0,67,10.4,,,,,,,
241,Brian Glynn,24,MNS,D,37,2,12,14,-16,24,1.6,2,0,0,0,7,5,0,53,3.8,,,,,,,
304,Jim Johnson,29,MNS,D,71,4,10,14,11,102,4.5,4,0,0,1,5,4,1,86,4.7,,,,,,,
366,Guy Larose,24,TOR,C,34,9,5,14,-8,27,0.8,9,0,0,0,3,2,0,60,15,,,,,,,
407,Jamie Macoun,30,CGY,D,37,2,12,14,10,53,2.5,1,1,0,0,12,0,0,58,3.4,,,,,,,
425,Stephane Matteau,22,TOT,LW,24,6,8,14,5,64,1.1,5,1,0,0,8,0,0,38,15.8,,,,,,,
481,Dana Murzyn,25,VAN,D,70,3,11,14,15,147,4.5,2,0,1,0,9,2,0,99,3,,,,,,,
491,Chris Nilan,33,TOT,RW,56,6,8,14,-6,260,0,6,0,0,0,8,0,0,55,10.9,,,,,,,
495,Lee Norwood,31,TOT,D,50,3,11,14,14,110,3.6,2,1,0,1,6,4,1,52,5.8,,,,,,,
495,Lee Norwood,31,STL,D,44,3,11,14,14,94,3.4,2,1,0,1,6,4,1,51,5.9,,,,,,,
523,Michel Petit,27,TOR,D,34,1,13,14,-17,85,1.5,0,1,0,1,8,5,0,61,1.6,,,,,,,
540,Stephane Quintal,23,BOS,D,49,4,10,14,-8,77,2.6,4,0,0,0,8,2,0,52,7.7,,,,,,,
551,Dave Reid,27,BOS,C,43,7,7,14,5,27,0.7,4,2,1,0,6,1,0,70,10,,,,,,,
634,Don Sweeney,25,BOS,D,75,3,11,14,-9,74,3.3,3,0,0,1,10,0,1,92,3.3,,,,,,,
656,John Tonelli,34,TOT,LW,52,3,11,14,-5,51,0,1,2,0,1,6,5,0,45,6.7,,,,,,,
203,Brent Fedyk,24,DET,LW,61,5,8,13,-5,42,-0.5,5,0,0,1,8,0,0,60,8.3,,,,,,,
223,Mark Freer,23,PHI,LW,50,6,7,13,-1,18,0.3,6,0,0,2,6,1,0,41,14.6,,,,,,,
229,Johan Garpenlov,23,TOT,LW,28,6,7,13,0,8,0.8,5,1,0,1,5,2,0,34,17.6,,,,,,,
267,Greg Hawgood,23,EDM,D,20,2,11,13,19,22,2.6,2,0,0,0,8,2,1,24,8.3,,,,,,,
346,Frantisek Kucera,23,CHI,D,61,3,10,13,3,36,4,2,1,0,1,5,5,0,82,3.7,,,,,,,
359,Rod Langway*,34,WSH,D,64,0,13,13,11,22,3.3,0,0,0,0,9,0,4,32,0,,,,,,,
425,Stephane Matteau,22,CHI,LW,20,5,8,13,3,45,1,4,1,0,0,8,0,0,31,16.1,,,,,,,
447,Basil McRae,31,MNS,LW,59,5,8,13,-14,245,-0.3,5,0,0,0,7,1,0,64,7.8,,,,,,,
520,Barry Pederson,30,TOT,C,37,5,8,13,-7,8,0.3,3,2,0,0,6,2,0,47,10.6,,,,,,,
523,Michel Petit,27,CGY,D,36,3,10,13,2,79,2,0,3,0,0,9,1,0,68,4.4,,,,,,,
561,Larry Robinson*,40,LAK,D,56,3,10,13,1,37,2.7,3,0,0,0,7,2,1,46,6.5,,,,,,,
578,Kjell Samuelsson,33,PHI,D,54,4,9,13,1,76,3.2,4,0,0,0,8,1,0,63,6.3,,,,,,,
696,Craig Wolanin,24,QUE,D,69,2,11,13,-12,80,2.2,2,0,0,0,10,0,1,71,2.8,,,,,,,
700,Trent Yawney,26,CGY,D,47,4,9,13,-5,45,1.8,3,1,0,0,4,4,1,33,12.1,,,,,,,
8,Perry Anderson,30,SJS,LW,48,4,8,12,-17,143,-0.3,4,0,0,0,8,0,0,57,7,,,,,,,
39,Craig Berube,26,TOR,LW,40,5,7,12,-2,109,0.4,4,1,0,1,6,1,0,42,11.9,,,,,,,
117,Danton Cole,25,WIN,RW,52,7,5,12,-15,32,-0.1,4,1,2,0,4,1,0,65,10.8,,,,,,,
136,Adam Creighton,26,CHI,C,11,6,6,12,-1,16,1.1,4,2,0,0,5,1,0,32,18.8,,,,,,,
224,Link Gaetz,23,SJS,D,48,6,6,12,-27,326,1.3,3,3,0,0,3,3,0,73,8.2,,,,,,,
233,Greg Gilbert,30,CHI,LW,50,7,5,12,-4,35,0.2,7,0,0,1,5,0,0,45,15.6,,,,,,,
264,Derian Hatcher,19,MNS,D,43,8,4,12,7,88,3.4,8,0,0,2,4,0,0,51,15.7,,,,,,,
285,Tony Hrkac,25,SJS,C,22,2,10,12,-2,4,0.6,2,0,0,0,5,5,0,31,6.5,,,,,,,
333,Steve Konroyd,30,HAR,D,33,2,10,12,-5,32,1.9,1,1,0,0,7,3,0,56,3.6,,,,,,,
356,Mike Lalor,28,WSH,D,64,5,7,12,14,64,3.8,5,0,0,1,7,0,0,54,9.3,,,,,,,
419,Nevin Markwart,27,TOT,LW,28,5,7,12,0,69,0.6,5,0,0,0,7,0,0,16,31.3,,,,,,,
462,Randy Moller,28,TOT,D,56,3,9,12,-14,137,1.7,3,0,0,1,9,0,0,63,4.8,,,,,,,
482,Frantisek Musil,27,CGY,D,78,4,8,12,12,103,3.3,2,1,1,0,8,0,0,71,5.6,,,,,,,
485,Cam Neely*,26,BOS,RW,9,9,3,12,9,16,1.7,8,1,0,2,3,0,0,30,30,,,,,,,
514,Colin Patterson,31,BUF,RW,52,4,8,12,-4,30,-0.2,2,0,2,0,8,0,0,33,12.1,,,,,,,
650,Dave Tippett,30,WSH,LW,30,2,10,12,2,16,0.3,2,0,0,0,6,1,3,26,7.7,,,,,,,
21,Murray Baron,24,STL,D,67,3,8,11,-3,94,2.8,3,0,0,0,8,0,0,55,5.5,,,,,,,
40,Jeff Beukeboom,26,NYR,D,56,1,10,11,19,122,3.4,1,0,0,0,9,0,1,41,2.4,,,,,,,
111,Zdeno Ciger,22,NJD,LW,20,6,5,11,-2,10,0.7,5,1,0,0,4,1,0,33,18.2,,,,,,,
121,Al Conroy,26,PHI,C,31,2,9,11,1,74,0.3,2,0,0,0,8,1,0,25,8,,,,,,,
209,Jeff Finley,24,NYI,D,51,1,10,11,-6,26,1.5,1,0,0,0,6,3,1,25,4,,,,,,,
