Rk,Player,Age,Tm,Pos,GP,G,A,PTS,PLUSMINUS,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%
289,Jaromir Jagr,20,PIT,RW,81,34,60,94,30,61,8.1,23,10,1,9,48,12,0,242,14,,,,,,,
463,Kirk Muller,26,MTL,C,80,37,57,94,8,77,7.8,25,12,0,4,35,21,1,231,16,,,,,,,
589,Brendan Shanahan*,24,STL,LW,71,51,43,94,10,174,9.5,33,18,0,8,24,19,0,232,22,,,,,,,
453,Mike Modano*,22,MNS,C,82,33,60,93,-7,83,7.4,24,9,0,7,33,27,0,307,10.7,,,,,,,
444,Mark Messier*,32,NYR,C,75,25,66,91,-6,72,6.8,16,7,2,2,41,23,2,215,11.6,,,,,,,
577,Geoff Sanderson,20,HAR,LW,82,46,43,89,-21,28,7.4,23,21,2,4,22,20,1,271,17,,,,,,,
37,Brian Bellows,28,MTL,RW,82,40,48,88,4,44,7.4,24,16,0,5,29,19,0,260,15.4,,,,,,,
548,Robert Reichel,21,CGY,C,80,40,48,88,25,54,8.1,28,12,0,5,32,16,0,238,16.8,,,,,,,
120,Paul Coffey*,31,TOT,D,80,12,75,87,16,77,9.7,7,5,0,0,29,46,0,254,4.7,,,,,,,
200,Sergei Fedorov*,23,DET,C,73,34,53,87,33,72,7.8,17,13,4,3,30,18,5,217,15.7,,,,,,,
345,Jari Kurri*,32,LAK,RW,82,27,60,87,19,38,6.5,13,12,2,3,40,19,1,210,12.9,,,,,,,
646,Steve Thomas,29,NYI,RW,79,37,50,87,3,111,7.3,25,12,0,7,24,26,0,264,14,,,,,,,
62,Brian Bradley,28,TBL,C,80,42,44,86,-24,92,7.1,26,16,0,6,24,19,1,205,20.5,,,,,,,
66,Rod Brind'Amour,22,PHI,C,81,37,49,86,-8,89,6.8,20,13,4,4,30,17,2,206,18,,,,,,,
53,Peter Bondra,24,WSH,RW,83,37,48,85,8,70,7.2,27,10,0,7,32,16,0,239,15.5,,,,,,,
98,Andrew Cassels,23,HAR,C,84,21,64,85,-11,62,5.5,10,8,3,1,30,30,4,134,15.7,,,,,,,
468,Larry Murphy*,31,PIT,D,83,22,63,85,45,73,12.4,14,6,2,2,27,36,0,230,9.6,,,,,,,
564,Cliff Ronning,27,VAN,C,79,29,56,85,19,30,6.8,19,10,0,2,38,18,0,209,13.9,,,,,,,
59,Ray Bourque*,32,BOS,D,78,19,63,82,38,40,12.2,11,8,0,7,25,33,5,330,5.8,,,,,,,
177,Steve Duchesne,27,QUE,D,82,20,62,82,15,57,10.4,12,8,0,2,25,37,0,227,8.8,,,,,,,
240,Tony Granato,28,LAK,RW,81,37,45,82,-1,171,6.3,21,14,2,6,29,13,3,247,15,,,,,,,
555,Mike Ridley,29,WSH,C,84,26,56,82,5,44,6,18,6,2,3,30,24,2,148,17.6,,,,,,,
668,Pat Verbeek,28,HAR,RW,84,39,43,82,-7,197,6.7,23,16,0,6,28,15,0,235,16.6,,,,,,,
377,Claude Lemieux,27,NJD,RW,77,30,51,81,3,155,6.4,17,13,0,3,29,22,0,311,9.6,,,,,,,
630,Gary Suter,28,CGY,D,81,23,58,81,-1,112,9.9,12,10,1,2,23,34,1,263,8.7,,,,,,,
370,Stephan Lebeau,24,MTL,C,71,31,49,80,23,20,7,23,8,0,7,38,11,0,150,20.7,,,,,,,
131,Russ Courtnall,27,MNS,RW,84,36,43,79,1,49,6.7,20,14,2,3,28,14,1,294,12.2,,,,,,,
259,Kevin Hatcher,26,WSH,D,83,34,45,79,-7,114,10.6,20,13,1,6,25,20,0,329,10.3,,,,,,,
283,Dale Hunter,32,WSH,C,84,20,59,79,3,198,5.3,10,10,0,2,37,22,0,120,16.7,,,,,,,
558,Gary Roberts,26,CGY,LW,58,38,41,79,32,172,8.1,27,8,3,4,32,9,0,166,22.9,,,,,,,
586,Alexander Semak,26,NJD,C,82,37,42,79,24,70,7.2,32,4,1,6,29,10,3,217,17.1,,,,,,,
73,Jeff Brown,26,STL,D,71,25,53,78,-6,58,10,11,12,2,3,17,34,2,220,11.4,,,,,,,
319,Kelly Kisio,33,SJS,C,78,26,52,78,-15,90,5.8,15,9,2,2,26,25,1,152,17.1,,,,,,,
550,Mike Ricci,21,QUE,C,77,27,51,78,8,123,6,14,12,1,10,25,23,3,142,19,,,,,,,
130,Geoff Courtnall,30,VAN,LW,84,31,46,77,27,167,6.4,22,9,0,11,35,11,0,214,14.5,,,,,,,
134,Murray Craven,28,TOT,C,77,25,52,77,-1,32,5.6,16,6,3,2,27,22,3,151,16.6,,,,,,,
484,Owen Nolan,20,QUE,RW,73,36,41,77,-1,185,6.5,21,15,0,4,26,15,0,241,14.9,,,,,,,
6,Tony Amonte,22,NYR,RW,83,33,43,76,0,49,6.2,20,13,0,4,32,11,0,270,12.2,,,,,,,
219,Dave Gagner,28,MNS,LW,84,33,43,76,-13,143,5.9,16,17,0,5,22,21,0,230,14.3,,,,,,,
316,Derek King,25,NYI,LW,77,38,38,76,-4,47,6.4,17,21,0,7,16,22,0,201,18.9,,,,,,,
269,Benoit Hogue,26,NYI,C,70,33,42,75,13,108,6.6,25,5,3,5,32,7,3,147,22.4,,,,,,,
388,Eric Lindros*,19,PHI,C,61,41,34,75,28,147,7.8,32,8,1,5,24,10,0,180,22.8,,,,,,,
483,Joe Nieuwendyk*,26,CGY,C,79,38,37,75,9,52,6.5,24,14,0,6,24,13,0,208,18.3,,,,,,,
55,Nikolai Borschevsky,28,TOR,RW,78,34,40,74,33,28,7.3,22,12,0,4,22,18,0,204,16.7,,,,,,,
143,Ulf Dahlen,26,MNS,RW,83,35,39,74,-20,6,5.7,22,13,0,6,18,21,0,223,15.7,,,,,,,
525,Michal Pivonka,27,WSH,C,69,21,53,74,14,66,5.7,14,6,1,5,29,24,0,147,14.3,,,,,,,
96,Jimmy Carson,24,TOT,C,86,37,36,73,-2,32,5.6,20,17,0,5,20,16,0,189,19.6,,,,,,,
106,Chris Chelios*,31,CHI,D,84,15,58,73,14,282,11.1,7,8,0,2,15,39,4,290,5.2,,,,,,,
188,Nelson Emerson,25,STL,RW,82,22,51,73,2,62,5.3,15,5,2,4,17,34,0,196,11.2,,,,,,,
553,Stephane Richer,26,NJD,LW,78,38,35,73,-1,44,6.3,30,7,1,7,23,12,0,286,13.3,,,,,,,
347,Dmitri Kvartalnov,26,BOS,RW,73,30,42,72,9,16,6,19,11,0,4,24,18,0,226,13.3,,,,,,,
387,Trevor Linden,22,VAN,RW,84,33,39,72,19,64,5.9,25,8,0,3,32,7,0,209,15.8,,,,,,,
619,Thomas Steen,32,WIN,C,80,22,50,72,-8,75,4.6,16,6,0,6,25,25,0,150,14.7,,,,,,,
710,Alex Zhamnov,22,WIN,C,68,25,47,72,7,58,5.6,18,6,1,4,31,16,0,163,15.3,,,,,,,
476,Petr Nedved,21,VAN,C,84,38,33,71,20,96,6.3,35,2,1,3,20,13,0,149,25.5,,,,,,,
361,Steve Larmer,31,CHI,RW,84,35,35,70,23,48,6.6,17,14,4,6,20,12,3,228,15.4,,,,,,,
462,Joe Mullen*,35,PIT,RW,72,33,37,70,19,14,6.2,21,9,3,3,27,9,1,175,18.9,,,,,,,
168,Mike Donnelly,29,LAK,LW,84,29,40,69,17,45,5.2,20,8,1,2,29,11,0,244,11.9,,,,,,,
223,Mike Gartner*,33,NYR,RW,84,45,23,68,-4,59,6.4,32,13,0,3,15,8,0,323,13.9,,,,,,,
330,Andrei Kovalenko,22,QUE,RW,81,27,41,68,13,57,5.3,18,8,1,4,34,6,1,153,17.6,,,,,,,
134,Murray Craven,28,HAR,C,67,25,42,67,-4,20,5.1,16,6,3,2,23,16,3,139,18,,,,,,,
222,Johan Garpenlov,24,SJS,LW,79,22,44,66,-26,56,4.3,8,14,0,1,32,11,1,171,12.9,,,,,,,
288,Al Iafrate,26,WSH,D,81,25,41,66,15,169,10.2,13,11,1,4,21,19,1,289,8.7,,,,,,,
314,Dmitri Khristich,23,WSH,LW,64,31,35,66,29,28,6.4,21,9,1,1,25,9,1,127,24.4,,,,,,,
594,Ray Sheppard,26,DET,RW,70,32,34,66,7,29,5.5,22,10,0,1,16,18,0,183,17.5,,,,,,,
7,Glenn Anderson*,32,TOR,RW,76,22,43,65,19,117,5.4,11,11,0,3,25,18,0,161,13.7,,,,,,,
241,Adam Graves,24,NYR,LW,84,36,29,65,-4,148,5.5,23,12,1,6,25,2,2,275,13.1,,,,,,,
245,Wayne Gretzky*,32,LAK,C,45,16,49,65,6,6,4.8,14,0,2,1,24,24,1,141,11.3,,,,,,,
705,Zarley Zalapski,24,HAR,D,83,14,51,65,-34,94,5.8,5,8,1,0,16,31,4,192,7.3,,,,,,,
707,Valeri Zelepukin,24,NJD,LW,78,23,41,64,19,70,5,17,5,1,2,32,9,0,174,13.2,,,,,,,
159,Kevin Dineen,29,PHI,RW,83,35,28,63,14,201,5.5,26,6,3,7,18,6,4,241,14.5,,,,,,,
404,Norm Maciver,28,OTT,D,80,17,46,63,-46,84,6.3,9,7,1,2,18,28,0,184,9.2,,,,,,,
108,Steve Chiasson,25,DET,D,79,12,50,62,14,155,8.2,6,6,0,1,21,27,2,227,5.3,,,,,,,
221,Garry Galley,29,PHI,D,83,13,49,62,18,115,8.3,8,4,1,3,25,21,3,231,5.6,,,,,,,
702,Paul Ysebaert,26,DET,LW,80,34,28,62,19,42,5.4,28,3,3,8,22,5,1,186,18.3,,,,,,,
12,Dave Andreychuk*,29,BUF,LW,52,29,32,61,-8,48,5.2,9,20,0,2,15,17,0,171,17,,,,,,,
429,Shawn McEachern,23,PIT,LW,84,28,33,61,21,46,4.8,21,7,0,6,25,7,1,196,14.3,,,,,,,
209,Pat Flatley,29,NYI,RW,80,13,47,60,5,63,3.5,10,1,2,1,37,9,1,139,9.4,,,,,,,
307,Mike Keane,25,MTL,RW,77,15,45,60,29,95,4.3,15,0,0,1,42,2,1,120,12.5,,,,,,,
480,Bernie Nicholls,31,TOT,C,69,13,47,60,-13,80,3.5,8,5,0,1,26,21,0,132,9.8,,,,,,,
590,Darrin Shannon,23,WIN,LW,84,20,40,60,-4,91,3.6,8,12,0,2,30,9,1,116,17.2,,,,,,,
701,Scott Young,25,QUE,RW,82,30,30,60,5,20,4.7,15,9,6,5,13,17,0,225,13.3,,,,,,,
50,Rob Blake*,23,LAK,D,76,16,43,59,18,152,7.6,6,10,0,4,19,22,2,243,6.6,,,,,,,
202,Brent Fedyk,25,PHI,LW,74,21,38,59,14,48,4.3,16,4,1,2,28,9,1,167,12.6,,,,,,,
120,Paul Coffey*,31,LAK,D,50,8,49,57,9,50,6,6,2,0,0,21,28,0,182,4.4,,,,,,,
187,Pat Elynuik,25,WSH,RW,80,22,35,57,3,66,3.9,14,8,0,1,24,10,1,121,18.2,,,,,,,
410,Sergei Makarov*,34,CGY,RW,71,18,39,57,0,40,3.7,13,5,0,3,28,11,0,105,17.1,,,,,,,
498,Fredrik Olausson,26,WIN,D,68,16,41,57,-4,22,6.9,5,11,0,3,14,27,0,165,9.7,,,,,,,
611,Steve Smith,29,CHI,D,78,10,47,57,12,214,9.1,2,7,1,2,15,31,1,212,4.7,,,,,,,
622,Scott Stevens*,28,NJD,D,81,12,45,57,14,120,8.3,4,8,0,1,32,13,0,146,8.2,,,,,,,
2,Greg Adams,29,VAN,LW,53,25,31,56,31,14,5.4,18,6,1,3,19,9,3,124,20.2,,,,,,,
659,John Tucker,28,TBL,LW,78,17,39,56,-12,69,3.4,11,5,1,1,26,13,0,179,9.5,,,,,,,
51,Doug Bodger,26,BUF,D,81,9,45,54,14,87,7.6,3,6,0,0,24,20,1,154,5.8,,,,,,,
173,Bruce Driver,30,NJD,D,83,14,40,54,-10,66,6.9,8,6,0,0,21,18,1,177,7.9,,,,,,,
403,Al MacInnis*,29,CGY,D,50,11,43,54,15,61,7,4,7,0,4,14,27,2,201,5.5,,,,,,,
479,Sergei Nemchinov,29,NYR,C,81,23,31,54,15,34,4.2,22,0,1,3,28,2,1,144,16,,,,,,,
570,Christian Ruuttu,28,CHI,C,84,17,37,54,14,134,3.8,13,3,1,6,28,9,0,187,9.1,,,,,,,
631,Brent Sutter,30,CHI,C,65,20,34,54,10,67,4.3,10,8,2,3,16,16,2,151,13.2,,,,,,,
660,Darren Turcotte,24,NYR,C,71,25,28,53,-3,40,4.1,15,7,3,3,14,14,0,213,11.7,,,,,,,
697,Terry Yake,24,HAR,RW,66,22,31,53,3,46,4,17,4,1,2,19,10,2,98,22.4,,,,,,,
411,Vladimir Malakhov,24,NYI,D,64,14,38,52,14,59,7.5,7,7,0,0,23,15,0,178,7.9,,,,,,,
504,Joel Otto,31,CGY,C,75,19,33,52,2,150,3.3,12,6,1,4,23,10,0,115,16.5,,,,,,,
579,Tomas Sandstrom,28,LAK,RW,39,25,27,52,12,57,4.8,17,8,0,3,19,8,0,134,18.7,,,,,,,
675,Dixon Ward,24,VAN,LW,70,22,30,52,34,82,4.4,17,4,1,0,23,5,2,111,19.8,,,,,,,
96,Jimmy Carson,24,DET,C,52,25,26,51,0,18,4.1,12,13,0,4,13,13,0,108,23.1,,,,,,,
328,Chris Kontos,29,TBL,RW,66,27,24,51,-7,12,4.2,14,12,1,3,16,8,0,136,19.9,,,,,,,
368,Stephen Leach,27,BOS,RW,79,26,25,51,-6,126,3.6,17,9,0,4,17,8,0,256,10.2,,,,,,,
530,Patrick Poulin,19,HAR,LW,81,20,31,51,-19,37,2.7,16,4,0,2,25,6,0,160,12.5,,,,,,,
654,Keith Tkachuk,20,WIN,LW,83,28,23,51,-13,201,3.3,16,12,0,2,17,6,0,199,14.1,,,,,,,
128,Sylvain Cote,27,WSH,D,77,21,29,50,28,34,9.3,11,8,2,3,19,9,1,206,10.2,,,,,,,
138,John Cullen,28,TOT,C,66,18,32,50,-23,111,2.9,5,13,0,1,15,17,0,124,14.5,,,,,,,
486,Jeff Norton,27,NYI,D,66,12,38,50,-3,45,6.3,7,5,0,0,19,19,0,127,9.4,,,,,,,
581,Denis Savard*,31,MTL,C,63,16,34,50,1,90,3.2,11,4,1,2,20,11,3,99,16.2,,,,,,,
151,Evgeny Davydov,25,WIN,RW,79,28,21,49,-2,66,3.6,21,7,0,2,15,6,0,176,15.9,,,,,,,
184,Pelle Eklund,29,PHI,LW,55,11,38,49,12,16,3.3,7,4,0,0,29,7,2,82,13.4,,,,,,,
450,Kevin Miller,27,TOT,LW,82,24,25,49,2,100,3.7,13,8,3,4,20,3,2,163,14.7,,,,,,,
499,Ed Olczyk,26,TOT,LW,71,21,28,49,-2,52,3.4,19,2,0,1,16,12,0,190,11.1,,,,,,,
529,Dave Poulin,34,BOS,C,84,16,33,49,29,62,3.5,11,0,5,0,27,2,4,112,14.3,,,,,,,
588,Anatoli Semenov,30,TOT,C,75,12,37,49,16,32,2.9,7,3,2,1,28,6,3,102,11.8,,,,,,,
21,Jamie Baker,26,OTT,C,76,19,29,48,-20,54,3,9,10,0,2,15,14,0,160,11.9,,,,,,,
160,Gilbert Dionne,22,MTL,LW,75,20,28,48,5,63,3.1,13,6,1,2,18,10,0,145,13.8,,,,,,,
322,Petr Klima,28,EDM,RW,68,32,16,48,-15,100,4.1,19,13,0,2,7,9,0,175,18.3,,,,,,,
406,John MacLean,28,NJD,RW,80,24,24,48,-6,102,3.1,16,7,1,3,19,5,0,195,12.3,,,,,,,
566,Martin Rucinsky,21,QUE,LW,77,18,30,48,16,51,3.3,14,4,0,1,21,9,0,133,13.5,,,,,,,
677,Doug Weight,22,TOT,C,78,17,31,48,2,65,3,14,3,0,1,20,11,0,125,13.6,,,,,,,
711,Alexei Zhitnik,20,LAK,D,78,12,36,48,-3,80,5.4,7,5,0,2,22,14,0,136,8.8,,,,,,,
126,Shayne Corson,26,EDM,LW,80,16,31,47,-19,209,2.4,5,9,2,1,19,10,2,164,9.8,,,,,,,
636,Bob Sweeney,29,BUF,C,80,21,26,47,2,118,3.1,14,4,3,3,20,5,1,120,17.5,,,,,,,
261,Greg Hawgood,24,TOT,D,69,11,35,46,-8,74,5.5,4,7,0,1,18,17,0,138,8,,,,,,,
450,Kevin Miller,27,STL,LW,72,24,22,46,6,65,3.8,13,8,3,4,17,3,2,153,15.7,,,,,,,
599,Craig Simpson,25,EDM,LW,60,24,22,46,-14,36,3.5,12,12,0,3,9,13,0,91,26.4,,,,,,,
155,Eric Desjardins,23,MTL,D,82,13,32,45,20,98,7.6,6,7,0,1,17,13,2,163,8,,,,,,,
294,Calle Johansson,25,WSH,D,77,7,38,45,3,56,6.5,1,6,0,0,18,20,0,133,5.3,,,,,,,
416,Dave Manson,26,EDM,D,83,15,30,45,-28,210,5.4,5,9,1,1,9,20,1,244,6.1,,,,,,,
449,Kelly Miller,29,WSH,LW,84,18,27,45,-2,32,2.5,15,3,0,3,23,1,3,144,12.5,,,,,,,
171,Dallas Drake,23,DET,LW,72,18,26,44,15,93,3,13,3,2,5,22,4,0,89,20.2,,,,,,,
237,Michel Goulet*,32,CHI,LW,63,23,21,44,10,43,3.8,13,10,0,5,11,10,0,125,18.4,,,,,,,
372,John LeClair,23,MTL,LW,72,19,25,44,11,33,3,17,2,0,2,24,1,0,139,13.7,,,,,,,
399,Jyrki Lumme,26,VAN,D,74,8,36,44,30,55,6.9,3,3,2,1,23,12,1,123,6.5,,,,,,,
583,Mathieu Schneider,23,MTL,D,60,13,31,44,8,91,6.2,10,3,0,2,18,13,0,169,7.7,,,,,,,
588,Anatoli Semenov,30,VAN,C,62,10,34,44,21,28,2.8,5,3,2,1,26,5,3,88,11.4,,,,,,,
224,Rob Gaudreau,23,SJS,RW,59,23,20,43,-18,18,3.3,16,5,2,1,7,13,0,191,12,,,,,,,
231,Todd Gill,27,TOR,D,69,11,32,43,4,66,7.3,6,5,0,2,14,18,0,113,9.7,,,,,,,
533,Bob Probert,27,DET,RW,80,14,29,43,-9,292,1.7,8,6,0,3,21,8,0,128,10.9,,,,,,,
543,Paul Ranheim,27,CGY,LW,83,21,22,43,-4,26,2.4,14,3,4,1,19,1,2,179,11.7,,,,,,,
662,Sylvain Turgeon,28,OTT,LW,72,25,18,43,-29,104,3,17,8,0,2,9,9,0,249,10,,,,,,,
694,Randy Wood,29,BUF,RW,82,18,25,43,6,77,2.6,13,3,2,2,21,2,2,176,10.2,,,,,,,
706,Rob Zamuner,23,TBL,LW,84,15,28,43,-25,74,1.8,14,1,0,0,17,11,0,183,8.2,,,,,,,
509,Greg Paslawski,31,TOT,RW,73,18,24,42,3,12,2.6,14,4,0,1,20,4,0,109,16.5,,,,,,,
652,Mark Tinordi,26,MNS,D,69,15,27,42,-1,157,6.8,8,7,0,2,17,10,0,122,12.3,,,,,,,
138,John Cullen,28,TOR,C,47,13,28,41,-8,53,2.8,3,10,0,1,12,16,0,86,15.1,,,,,,,
185,Todd Elik,26,TOT,C,60,14,27,41,-4,56,2.7,10,4,0,1,21,6,0,104,13.5,,,,,,,
344,Bob Kudelski,28,TOT,RW,63,24,17,41,-25,30,2.8,12,12,0,3,9,8,0,137,17.5,,,,,,,
385,Nicklas Lidstrom*,22,DET,D,84,7,34,41,7,28,6.1,4,3,0,2,13,17,4,156,4.5,,,,,,,
441,Marty McSorley,29,LAK,D,81,15,26,41,1,399,5.4,9,3,3,0,15,9,2,197,7.6,,,,,,,
571,Vladimir Ruzicka,29,BOS,C,60,19,22,41,-6,38,2.8,12,7,0,2,16,6,0,146,13,,,,,,,
592,Brad Shaw,28,OTT,D,81,7,34,41,-47,34,3.8,3,4,0,0,11,22,1,166,4.2,,,,,,,
186,Dave Ellett,28,TOR,D,70,6,34,40,19,46,7.6,2,4,0,1,9,25,0,186,3.2,,,,,,,
438,Mike McPhee,32,MNS,LW,84,18,22,40,-2,44,2.4,15,1,2,2,17,4,1,161,11.2,,,,,,,
480,Bernie Nicholls,31,EDM,C,46,8,32,40,-16,40,2.1,4,4,0,1,17,15,0,86,9.3,,,,,,,
482,Scott Niedermayer*,19,NJD,D,80,11,29,40,8,47,6.5,6,5,0,0,15,14,0,131,8.4,,,,,,,
539,Yves Racine,23,DET,D,80,9,31,40,10,80,6.2,4,5,0,0,21,10,0,163,5.5,,,,,,,
618,Peter Stastny*,36,NJD,C,62,17,23,40,-5,22,2.5,10,7,0,3,12,11,0,106,16,,,,,,,
651,Esa Tikkanen,28,TOT,LW,81,16,24,40,-24,94,1.7,10,2,4,3,18,5,1,202,7.9,,,,,,,
677,Doug Weight,22,NYR,C,65,15,25,40,4,55,2.6,12,3,0,1,16,9,0,90,16.7,,,,,,,
102,Shawn Chambers,26,TBL,D,55,10,29,39,-21,36,4.3,5,5,0,1,10,18,1,152,6.6,,,,,,,
119,Wendel Clark,26,TOR,LW,66,17,22,39,2,193,2.8,15,2,0,5,15,7,0,146,11.6,,,,,,,
135,Adam Creighton,27,TBL,C,83,19,20,39,-19,110,2,11,7,1,0,16,3,1,168,11.3,,,,,,,
270,Bobby Holik,22,NJD,LW,61,20,19,39,-6,76,2.7,13,7,0,4,12,7,0,180,11.1,,,,,,,
313,Yuri Khmylev,28,BUF,LW,68,20,19,39,6,28,2.8,17,0,3,3,13,5,1,122,16.4,,,,,,,
341,Mike Krushelnyski,32,TOR,LW,84,19,20,39,3,62,2.6,11,6,2,3,14,5,1,130,14.6,,,,,,,
446,Corey Millen,28,LAK,C,42,23,16,39,16,42,3.8,12,9,2,1,10,5,1,100,23,,,,,,,
12,Dave Andreychuk*,29,TOR,LW,31,25,13,38,12,8,4.4,13,12,0,2,8,5,0,139,18,,,,,,,
132,Mike Craig,21,MNS,RW,70,15,23,38,-11,106,2.1,8,7,0,0,12,11,0,131,11.5,,,,,,,
137,Doug Crossman,32,TOT,D,59,10,28,38,-7,28,5.2,6,4,0,1,13,15,0,78,12.8,,,,,,,
331,Alex Kovalev,19,NYR,RW,65,20,18,38,-10,79,2.5,17,3,0,3,13,5,0,134,14.9,,,,,,,
338,Uwe Krupp,27,NYI,D,80,9,29,38,6,67,6,7,2,0,2,13,15,1,116,7.8,,,,,,,
346,Tom Kurvers,30,NYI,D,52,8,30,38,9,38,5.4,5,3,0,0,13,17,0,128,6.3,,,,,,,
456,Sergio Momesso,27,VAN,LW,84,18,20,38,11,200,2,14,4,0,1,16,4,0,146,12.3,,,,,,,
239,Dirk Graham,33,CHI,RW,84,20,17,37,0,139,2.3,17,1,2,5,17,0,0,187,10.7,,,,,,,
301,Valeri Kamensky,26,QUE,LW,32,15,22,37,13,14,3.4,10,2,3,0,15,5,2,94,16,,,,,,,
488,Teppo Numminen,24,WIN,D,66,7,30,37,4,33,5.2,3,3,1,0,23,7,0,103,6.8,,,,,,,
513,Rob Pearson,21,TOR,RW,78,23,14,37,-2,211,2.7,15,8,0,3,11,3,0,164,14,,,,,,,
35,Bob Beers,25,TBL,D,64,12,24,36,-25,70,4.3,5,7,0,0,7,16,1,138,8.7,,,,,,,
116,Zdeno Ciger,23,TOT,RW,64,13,23,36,-13,8,1.8,11,2,0,2,16,7,0,106,12.3,,,,,,,
359,Claude Lapointe,24,QUE,C,74,10,26,36,5,98,1.6,10,0,0,1,25,1,0,91,11,,,,,,,
375,Brian Leetch*,24,NYR,D,36,6,30,36,2,26,4.2,3,2,1,1,8,22,0,150,4,,,,,,,
549,Dave Reid,28,BOS,LW,65,20,16,36,12,10,2.9,14,1,5,2,12,1,3,116,17.2,,,,,,,
601,Tommy Sjodin,27,MNS,D,77,7,29,36,-25,30,4.7,2,5,0,1,6,23,0,175,4,,,,,,,
678,Eric Weinrich,26,HAR,D,79,7,29,36,-11,76,4.3,5,0,2,2,20,8,1,104,6.7,,,,,,,
54,Luciano Borsato,27,WIN,C,67,15,20,35,-1,38,1.9,13,1,1,3,19,0,1,101,14.9,,,,,,,
81,Shawn Burr,26,DET,LW,80,10,25,35,18,74,1.6,8,1,1,2,19,0,6,99,10.1,,,,,,,
166,Ted Donato,23,BOS,LW,82,15,20,35,2,61,1.7,10,3,2,5,9,11,0,118,12.7,,,,,,,
344,Bob Kudelski,28,OTT,RW,48,21,14,35,-22,22,2.7,9,12,0,2,7,7,0,125,16.8,,,,,,,
709,Peter Zezel,27,TOR,C,70,12,23,35,0,24,2,12,0,0,4,20,3,0,102,11.8,,,,,,,
