Rk,Player,Age,Tm,Pos,GP,G,A,PTS,PLUSMINUS,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%
624,Pierre Turgeon,19,BUF,C,80,34,54,88,-2,26,6.7,15,19,0,5,33,20,1,182,18.7,,,,,,,
336,Steve Larmer,27,CHI,RW,80,43,44,87,2,54,7.5,23,19,1,2,17,18,9,269,16,,,,,,,
380,John MacLean,24,NJD,RW,74,42,45,87,26,122,8,28,14,0,4,29,16,0,266,15.8,,,,,,,
210,Doug Gilmour*,25,CGY,C,72,26,59,85,45,44,7.4,15,11,0,5,41,15,3,161,16.1,,,,,,,
369,Hakan Loob,28,CGY,RW,79,27,58,85,28,44,6.8,22,5,0,4,37,20,1,223,12.1,,,,,,,
583,Peter Stastny*,32,QUE,C,72,35,50,85,-23,117,6.3,22,13,0,5,25,24,1,195,17.9,,,,,,,
264,Brett Hull*,24,STL,RW,78,41,43,84,-17,33,6.7,25,16,0,6,17,26,0,305,13.4,,,,,,,
451,Mats Naslund,29,MTL,LW,77,33,51,84,34,14,7.5,19,14,0,4,39,12,0,165,20,,,,,,,
572,Bobby Smith,30,MTL,C,80,32,51,83,25,69,7,26,6,0,3,27,24,0,195,16.4,,,,,,,
456,Joe Nieuwendyk*,22,CGY,C,77,51,31,82,26,40,8.3,29,19,3,11,23,8,0,215,23.7,,,,,,,
551,Denis Savard*,27,CHI,C,58,23,59,82,-5,110,6.1,11,7,5,1,28,30,1,182,12.6,,,,,,,
614,Rick Tocchet,24,PHI,RW,66,45,36,81,-1,183,7.5,28,16,1,5,24,12,0,220,20.5,,,,,,,
108,Geoff Courtnall,26,WSH,LW,79,42,38,80,11,110,7.2,26,16,0,6,19,19,0,239,17.6,,,,,,,
194,Dave Gagner,24,MNS,C,75,35,43,78,13,104,6.9,21,11,3,3,26,16,1,183,19.1,,,,,,,
216,Dirk Graham,29,CHI,RW,80,33,45,78,8,91,6.3,18,5,10,5,37,7,1,217,15.2,,,,,,,
468,Adam Oates*,26,DET,C,69,16,62,78,-1,14,5,14,2,0,1,39,23,0,127,12.6,,,,,,,
505,Brian Propp,29,PHI,LW,77,32,46,78,16,37,6.5,17,13,2,5,23,20,3,245,13.1,,,,,,,
610,Esa Tikkanen,24,EDM,LW,67,31,47,78,10,92,6.3,17,6,8,4,28,16,3,151,20.5,,,,,,,
187,Ron Francis*,25,HAR,C,69,29,48,77,4,36,6.3,21,8,0,4,27,21,0,156,18.6,,,,,,,
401,Andrew McBain,24,WIN,RW,80,37,40,77,-35,71,5.3,16,20,1,3,22,15,3,180,20.6,,,,,,,
650,Carey Wilson,26,TOT,C,75,32,45,77,-11,59,5.6,18,14,0,5,26,19,0,164,19.5,,,,,,,
173,Ray Ferraro,24,HAR,C,80,41,35,76,1,86,6.7,30,11,0,7,28,7,0,169,24.3,,,,,,,
566,Craig Simpson,21,EDM,LW,66,35,41,76,-3,80,6.1,18,17,0,4,27,14,0,121,28.9,,,,,,,
148,Steve Duchesne,23,LAK,D,79,25,50,75,31,92,9.7,12,8,5,2,33,16,1,215,11.6,,,,,,,
352,Gary Leeman,24,TOR,RW,61,32,43,75,5,66,6.3,24,7,1,3,26,16,1,195,16.4,,,,,,,
453,Cam Neely*,23,BOS,RW,74,37,38,75,14,190,6.9,19,18,0,6,29,9,0,235,15.7,,,,,,,
496,Walt Poddubny,28,QUE,RW,72,38,37,75,-18,107,5.9,24,14,0,2,20,16,1,197,19.3,,,,,,,
95,Dino Ciccarelli*,28,TOT,RW,76,44,30,74,-6,76,6.7,28,16,0,8,19,11,0,247,17.8,,,,,,,
377,Al MacInnis*,25,CGY,D,79,16,58,74,38,136,11.1,8,8,0,3,20,37,1,277,5.8,,,,,,,
439,Kirk Muller,22,NJD,LW,80,31,43,74,-23,119,4.8,18,12,1,4,32,10,1,182,17,,,,,,,
88,Chris Chelios*,27,MTL,D,80,15,58,73,35,185,11.5,7,8,0,6,27,30,1,206,7.3,,,,,,,
365,Ken Linseman,30,BOS,C,78,27,45,72,15,164,5.9,13,13,1,2,23,19,3,159,17,,,,,,,
353,Brian Leetch*,20,NYR,D,68,23,48,71,8,50,9,12,8,3,1,24,23,1,268,8.6,,,,,,,
381,Paul MacLean,30,DET,RW,76,36,35,71,7,118,5.9,20,16,0,5,29,6,0,148,24.3,,,,,,,
256,Phil Housley*,24,BUF,D,72,26,44,70,6,47,9.4,21,5,0,3,17,26,1,178,14.6,,,,,,,
663,Peter Zezel,23,TOT,C,78,21,49,70,-14,42,4.3,15,5,1,4,32,17,0,149,14.1,,,,,,,
157,Pelle Eklund,25,PHI,LW,79,18,51,69,5,23,4.5,9,8,1,2,17,32,2,121,14.9,,,,,,,
200,Mike Gartner*,29,TOT,RW,69,33,36,69,11,73,6,24,9,0,1,27,9,0,223,14.8,,,,,,,
226,Bengt-Ake Gustafsson,30,WSH,RW,72,18,51,69,13,18,4.9,9,5,4,6,31,19,1,107,16.8,,,,,,,
592,Patrik Sundstrom,27,NJD,C,65,28,41,69,22,36,5.8,15,12,1,4,27,14,0,156,17.9,,,,,,,
16,Brent Ashton,28,WIN,LW,75,31,37,68,-5,36,5.1,23,7,1,1,28,9,0,180,17.2,,,,,,,
58,Jeff Brown,22,QUE,D,78,21,47,68,-22,62,7.7,7,13,1,1,13,33,1,276,7.6,,,,,,,
126,Vincent Damphousse,21,TOR,LW,80,26,42,68,-8,75,4.6,20,6,0,4,33,9,0,190,13.7,,,,,,,
588,Scott Stevens*,24,WSH,D,80,7,61,68,1,225,8.6,1,6,0,3,28,33,0,195,3.6,,,,,,,
166,Bernie Federko*,32,STL,C,66,22,45,67,-20,54,4.3,13,9,0,6,25,20,0,115,19.1,,,,,,,
171,Tom Fergus,26,TOR,C,80,22,45,67,-38,48,3.4,11,10,1,3,26,16,3,151,14.6,,,,,,,
322,Tom Kurvers,26,NJD,D,74,16,50,66,11,38,8.3,11,5,0,0,21,28,1,190,8.4,,,,,,,
569,Petri Skriko,26,VAN,LW,74,30,36,66,-3,57,5.3,21,9,0,5,16,18,2,204,14.7,,,,,,,
65,Mike Bullard,27,TOT,C,74,27,38,65,2,106,4.9,17,10,0,3,25,13,0,189,14.3,,,,,,,
91,Dave Christian,29,WSH,C,80,34,31,65,2,12,5.3,17,16,1,1,21,9,1,177,19.2,,,,,,,
7,Glenn Anderson*,28,EDM,RW,79,16,48,64,-16,93,3.2,9,7,0,3,35,11,2,212,7.5,,,,,,,
215,Michel Goulet*,28,QUE,LW,69,26,38,64,-20,67,4.3,15,11,0,2,25,13,0,162,16,,,,,,,
437,Brian Mullen,26,NYR,LW,78,29,35,64,7,60,4.7,18,8,3,5,24,9,2,217,13.4,,,,,,,
616,John Tonelli,31,LAK,LW,77,31,33,64,9,110,4.7,29,1,1,3,25,7,1,156,19.9,,,,,,,
217,Tony Granato,24,NYR,LW,78,36,27,63,17,140,5.4,28,4,4,3,23,3,1,234,15.4,,,,,,,
595,Brent Sutter,26,NYI,C,77,29,34,63,-12,77,4.6,10,17,2,2,19,15,0,187,15.5,,,,,,,
605,Dave Taylor,33,LAK,RW,70,26,37,63,10,80,4.5,19,7,0,4,29,8,0,141,18.4,,,,,,,
276,Craig Janney,21,BOS,C,62,16,46,62,20,12,4.8,14,2,0,2,28,18,0,95,16.8,,,,,,,
304,Kelly Kisio,29,NYR,C,70,26,36,62,14,91,4.8,24,2,0,4,29,7,0,128,20.3,,,,,,,
318,Mike Krushelnyski,28,LAK,LW,78,26,36,62,9,110,4.2,21,5,0,8,31,5,0,143,18.2,,,,,,,
472,Fredrik Olausson,22,WIN,D,75,15,47,62,6,32,7.7,11,4,0,1,26,19,2,178,8.4,,,,,,,
544,Joe Sakic*,19,QUE,C,70,23,39,62,-36,24,3.5,13,10,0,2,17,21,1,148,15.5,,,,,,,
594,Gary Suter,24,CGY,D,63,13,49,62,26,78,8.9,5,8,0,1,15,33,1,216,6,,,,,,,
651,Doug Wilson,31,CHI,D,66,15,47,62,8,69,7.5,10,4,1,3,16,31,0,248,6,,,,,,,
44,Ray Bourque*,28,BOS,D,60,18,43,61,20,52,9.4,12,6,0,0,22,21,0,243,7.4,,,,,,,
67,Randy Burridge,23,BOS,LW,80,31,30,61,19,39,5.4,23,6,2,6,21,8,1,189,16.4,,,,,,,
522,Stephane Richer,22,MTL,RW,68,25,35,60,4,61,4.6,14,11,0,6,21,14,0,214,11.7,,,,,,,
541,Christian Ruuttu,24,BUF,C,67,14,46,60,13,98,4,9,5,0,1,32,13,1,149,9.4,,,,,,,
21,Dave Barr,28,DET,RW,73,27,32,59,12,69,4.6,20,5,2,3,27,4,1,140,19.3,,,,,,,
54,Aaron Broten,28,NJD,C,80,16,43,59,-7,81,3.1,12,4,0,2,22,21,0,178,9,,,,,,,
95,Dino Ciccarelli*,28,MNS,RW,65,32,27,59,-16,64,4.7,19,13,0,5,17,10,0,208,15.4,,,,,,,
364,Trevor Linden,18,VAN,RW,80,30,29,59,-10,41,4.5,19,10,1,2,21,8,0,186,16.1,,,,,,,
635,David Volek,22,NYI,LW,77,25,34,59,-11,24,4,16,9,0,7,17,17,0,229,10.9,,,,,,,
657,Scott Young,21,HAR,RW,76,19,40,59,-21,27,3.3,13,6,0,2,17,23,0,203,9.4,,,,,,,
161,Bob Errey,24,PIT,LW,76,26,32,58,40,124,5,23,0,3,5,26,0,6,130,20,,,,,,,
266,Dale Hunter,28,WSH,C,80,20,37,57,-3,219,3.5,11,9,0,3,23,14,0,138,14.5,,,,,,,
520,Paul Reinhart,29,VAN,D,64,7,50,57,-4,44,7.3,4,3,0,1,14,36,0,133,5.3,,,,,,,
627,Rick Vaive,29,TOT,RW,58,31,26,57,2,124,5,15,16,0,4,12,14,0,138,22.5,,,,,,,
55,Neal Broten,29,MNS,C,68,18,38,56,1,57,3.8,9,4,5,1,20,15,3,160,11.3,,,,,,,
73,Guy Carbonneau*,28,MTL,C,79,26,30,56,37,44,5,23,1,2,10,25,3,2,142,18.3,,,,,,,
158,Dave Ellett,24,WIN,D,75,22,34,56,-18,62,6.5,11,9,2,5,11,23,0,209,10.5,,,,,,,
200,Mike Gartner*,29,WSH,RW,56,26,29,55,8,71,4.7,20,6,0,1,22,7,0,190,13.7,,,,,,,
534,Cliff Ronning,23,STL,C,64,24,31,55,3,18,4.2,8,16,0,1,15,16,0,150,16,,,,,,,
650,Carey Wilson,26,NYR,C,41,21,34,55,1,45,4.3,11,10,0,3,19,15,0,108,19.4,,,,,,,
228,Marc Habscheid,25,MNS,RW,76,23,31,54,2,40,3.9,13,7,3,3,12,17,2,182,12.6,,,,,,,
258,Jiri Hrdina,31,CGY,C,70,22,32,54,19,26,4.1,16,6,0,2,19,13,0,147,15,,,,,,,
390,Dave Manson,22,CHI,D,79,18,36,54,5,352,7.2,9,8,1,0,18,18,0,224,8,,,,,,,
393,Daniel Marois,20,TOR,RW,76,31,23,54,-4,76,4.1,24,7,0,4,21,2,0,146,21.2,,,,,,,
645,Glen Wesley,20,BOS,D,77,19,35,54,23,61,9.8,10,8,1,1,16,18,1,181,10.5,,,,,,,
475,Joel Otto,27,CGY,C,72,23,30,53,12,213,3.9,11,10,2,2,18,11,1,123,18.7,,,,,,,
663,Peter Zezel,23,STL,C,52,17,36,53,-1,27,3.8,11,5,1,4,24,12,0,115,14.8,,,,,,,
12,Dave Andreychuk*,25,BUF,LW,56,28,24,52,0,40,4.4,21,7,0,3,12,12,0,145,19.3,,,,,,,
40,Doug Bodger,22,TOT,D,71,8,44,52,15,59,7.1,2,6,0,1,18,25,1,156,5.1,,,,,,,
384,Craig MacTavish,30,EDM,C,80,21,31,52,10,55,3.4,15,2,4,2,23,2,6,120,17.5,,,,,,,
479,Greg Paslawski,27,STL,RW,75,26,26,52,8,18,4,18,8,0,3,21,5,0,179,14.5,,,,,,,
159,Pat Elynuik,21,WIN,RW,56,26,25,51,5,29,4.3,21,5,0,6,20,5,0,100,26,,,,,,,
356,Claude Lemieux,23,MTL,RW,69,29,22,51,14,136,4.5,22,7,0,3,17,5,0,220,13.2,,,,,,,
446,Troy Murray,26,CHI,C,79,21,30,51,0,113,3.2,14,5,2,2,17,11,2,156,13.5,,,,,,,
24,Brian Bellows,24,MNS,LW,60,23,27,50,-14,55,3.6,16,7,0,4,13,14,0,196,11.7,,,,,,,
104,Shayne Corson,22,MTL,C,80,26,24,50,-1,193,3.5,16,10,0,3,15,9,0,133,19.5,,,,,,,
294,Steve Kasper,27,TOT,C,78,19,31,50,-2,63,2.9,12,5,2,2,25,6,0,130,14.6,,,,,,,
420,Scott Mellanby,22,PHI,RW,76,21,29,50,-13,183,2.9,10,11,0,3,19,10,0,202,10.4,,,,,,,
555,Brendan Shanahan*,20,NJD,LW,68,22,28,50,2,115,3.4,13,9,0,0,20,8,0,152,14.5,,,,,,,
65,Mike Bullard,27,PHI,C,54,23,26,49,1,60,3.9,15,8,0,3,17,9,0,137,16.8,,,,,,,
117,John Cullen,24,PIT,C,79,12,37,49,-25,112,1.5,4,8,0,0,20,17,0,121,9.9,,,,,,,
182,Mike Foligno,30,BUF,RW,75,27,22,49,-7,156,3.4,16,11,0,5,17,4,1,144,18.8,,,,,,,
290,Bob Joyce,22,BOS,LW,77,18,31,49,8,46,3.4,11,7,0,3,24,7,0,142,12.7,,,,,,,
604,Tony Tanti,25,VAN,LW,77,24,25,49,-10,69,3.4,16,8,0,3,14,11,0,211,11.4,,,,,,,
598,Ron Sutter,25,PHI,C,55,26,22,48,25,80,4.7,21,4,1,2,21,1,0,106,24.5,,,,,,,
18,Dave Babych,27,HAR,D,70,6,41,47,-5,54,6,2,4,0,2,16,25,0,172,3.5,,,,,,,
40,Doug Bodger,22,BUF,D,61,7,40,47,9,52,6.2,1,6,0,1,16,23,1,134,5.2,,,,,,,
90,Steve Chiasson,21,DET,D,65,12,35,47,-6,149,5.5,5,5,2,0,22,11,2,187,6.4,,,,,,,
481,James Patrick,25,NYR,D,68,11,36,47,3,41,6.1,5,6,0,2,12,23,1,147,7.5,,,,,,,
631,Pat Verbeek,24,NJD,RW,77,26,21,47,-18,189,2.7,17,9,0,1,15,6,0,175,14.9,,,,,,,
66,Shawn Burr,22,DET,LW,79,19,27,46,5,78,2.7,14,1,4,2,23,2,2,149,12.8,,,,,,,
113,Adam Creighton,23,TOT,LW,67,22,24,46,-9,136,3,11,11,0,4,14,10,0,155,14.2,,,,,,,
443,Larry Murphy*,27,TOT,D,78,11,35,46,0,82,7.1,5,6,0,1,15,20,0,160,6.9,,,,,,,
474,Mark Osborne,27,TOR,LW,75,16,30,46,-5,112,2.4,11,5,0,1,25,5,0,118,13.6,,,,,,,
49,Brian Bradley,24,VAN,C,71,18,27,45,-5,42,2.9,12,6,0,3,23,4,0,151,11.9,,,,,,,
259,Tony Hrkac,22,STL,LW,70,17,28,45,-10,8,2.5,12,5,0,1,14,13,1,133,12.8,,,,,,,
327,Guy Lafleur*,37,NYR,RW,67,18,27,45,1,12,2.7,12,6,0,2,17,10,0,122,14.8,,,,,,,
387,Mikko Makela,23,NYI,LW,76,17,28,45,-16,22,2.3,13,4,0,0,21,7,0,123,13.8,,,,,,,
599,Petr Svoboda,22,MTL,D,71,8,37,45,28,147,8.2,4,4,0,1,23,14,0,131,6.1,,,,,,,
619,Bryan Trottier*,32,NYI,C,73,17,28,45,-7,44,2.6,12,5,0,3,19,9,0,163,10.4,,,,,,,
660,Zarley Zalapski,20,PIT,D,58,12,33,45,9,57,5.5,6,5,1,2,10,23,0,95,12.6,,,,,,,
77,Randy Carlyle,32,WIN,D,78,6,38,44,-19,78,4.5,4,2,0,2,17,18,3,124,4.8,,,,,,,
118,Randy Cunneyworth,27,PIT,LW,70,25,19,44,-22,156,2.4,15,10,0,1,14,5,0,163,15.3,,,,,,,
152,Iain Duncan,25,WIN,LW,57,14,30,44,-17,74,2.3,13,1,0,0,17,13,0,91,15.4,,,,,,,
250,Benoit Hogue,22,BUF,LW,69,14,30,44,-5,120,2.3,11,1,2,0,25,4,1,114,12.3,,,,,,,
260,Charlie Huddy,29,EDM,D,76,11,33,44,0,52,5.8,4,5,2,0,17,15,1,178,6.2,,,,,,,
376,Paul MacDermid,25,HAR,RW,74,17,27,44,1,141,2.7,12,5,0,3,21,6,0,113,15,,,,,,,
382,Brian MacLellan,30,TOT,LW,72,18,26,44,3,118,2.9,11,7,0,0,18,8,0,137,13.1,,,,,,,
620,John Tucker,24,BUF,C,60,13,31,44,-5,31,2.4,10,3,0,1,23,8,0,94,13.8,,,,,,,
43,Phil Bourque,26,PIT,LW,80,17,26,43,-22,97,1.5,10,5,2,3,13,13,0,153,11.1,,,,,,,
74,Terry Carkner,22,PHI,D,78,11,32,43,-6,149,6.1,8,2,1,1,17,13,2,84,13.1,,,,,,,
83,Gino Cavallini,26,STL,LW,74,20,23,43,2,79,2.8,19,1,0,4,19,4,0,153,13.1,,,,,,,
121,Ulf Dahlen,22,NYR,RW,56,24,19,43,-6,50,3.1,16,8,0,1,13,6,0,147,16.3,,,,,,,
287,Tomas Jonsson,28,TOT,D,73,10,33,43,-25,56,4.7,4,5,1,1,8,25,0,149,6.7,,,,,,,
302,Derek King,21,NYI,LW,60,14,29,43,10,14,3,10,4,0,0,21,8,0,103,13.6,,,,,,,
346,Brian Lawton,23,TOT,LW,65,17,26,43,-11,67,2.4,7,10,0,2,16,10,0,128,13.3,,,,,,,
564,Ray Sheppard,22,BUF,RW,67,22,21,43,-7,15,2.8,15,7,0,4,13,8,0,147,15,,,,,,,
410,Tony McKegney,30,STL,RW,71,25,17,42,-1,58,3.1,18,7,0,2,13,4,0,154,16.2,,,,,,,
462,Lee Norwood,28,DET,D,66,10,32,42,6,100,5.6,5,4,1,0,16,14,2,97,10.3,,,,,,,
470,John Ogrodnick,29,NYR,LW,60,13,29,42,0,14,2.3,12,1,0,1,28,0,1,149,8.7,,,,,,,
15,Scott Arniel,26,BUF,LW,80,18,23,41,10,46,2.5,16,0,2,3,21,2,0,122,14.8,,,,,,,
109,Russ Courtnall,23,TOT,RW,73,23,18,41,9,19,3.1,15,7,1,3,16,2,0,147,15.6,,,,,,,
279,Iiro Jarvi,23,QUE,RW,75,11,30,41,-13,40,1.6,10,1,0,1,22,7,1,109,10.1,,,,,,,
306,Petr Klima,24,DET,LW,51,25,16,41,5,44,3.6,24,1,0,3,15,1,0,145,17.2,,,,,,,
414,Mike McPhee,28,MTL,LW,73,19,22,41,14,74,2.9,17,1,1,1,18,3,1,154,12.3,,,,,,,
460,Robert Nordmark,26,VAN,D,80,6,35,41,-4,97,6.8,1,5,0,1,6,29,0,156,3.8,,,,,,,
487,Barry Pederson,27,VAN,C,62,15,26,41,5,22,2.9,7,7,1,0,21,4,1,98,15.3,,,,,,,
570,Brian Skrudland,25,MTL,C,71,12,29,41,22,84,2.7,10,1,1,5,26,2,1,98,12.2,,,,,,,
613,Dave Tippett,27,HAR,LW,80,17,24,41,-6,45,2.2,14,1,2,1,22,2,0,165,10.3,,,,,,,
8,John Anderson,31,HAR,LW,62,16,24,40,15,28,3,15,1,0,0,17,7,0,132,12.1,,,,,,,
78,Bob Carpenter,25,TOT,LW,57,16,24,40,7,26,2.6,12,4,0,3,18,6,0,137,11.7,,,,,,,
209,Paul Gillis,25,QUE,C,79,15,25,40,-14,163,1.7,10,5,0,1,17,4,4,97,15.5,,,,,,,
238,Kevin Hatcher,22,WSH,D,62,13,27,40,19,101,7.3,10,3,0,2,10,16,1,148,8.8,,,,,,,
240,Greg Hawgood,20,BOS,D,56,16,24,40,4,84,6.7,11,5,0,0,11,12,1,132,12.1,,,,,,,
428,Kelly Miller,25,WSH,LW,78,19,21,40,13,45,2.7,16,2,1,3,18,2,1,121,15.7,,,,,,,
501,Wayne Presley,23,CHI,RW,72,21,19,40,-3,100,2.5,14,4,3,4,13,6,0,132,15.9,,,,,,,
548,Jim Sandlak,22,VAN,RW,72,20,20,40,8,99,3.1,11,9,0,4,14,6,0,164,12.2,,,,,,,
608,Steve Thomas,25,CHI,LW,45,21,19,40,-2,69,3.2,13,8,0,0,13,5,1,124,16.9,,,,,,,
1,Keith Acton,30,TOT,C,71,14,25,39,10,111,2.2,12,0,2,1,25,0,0,112,12.5,,,,,,,
109,Russ Courtnall,23,MTL,RW,64,22,17,39,11,15,3.1,15,7,0,3,15,2,0,136,16.2,,,,,,,
183,Marc Fortier,22,QUE,C,57,20,19,39,-18,45,2.4,16,2,2,2,12,6,1,90,22.2,,,,,,,
382,Brian MacLellan,30,MNS,LW,60,16,23,39,0,104,2.6,9,7,0,0,16,7,0,114,14,,,,,,,
257,Mark Howe*,33,PHI,D,52,9,29,38,7,45,5.5,3,5,1,1,14,13,2,95,9.5,,,,,,,
284,Mark Johnson,31,NJD,C,40,13,25,38,-1,24,2.6,9,4,0,2,15,10,0,95,13.7,,,,,,,
298,Alan Kerr,24,NYI,RW,71,20,18,38,-5,144,2.4,14,6,0,4,17,1,0,147,13.6,,,,,,,
338,Reed Larson,32,TOT,D,54,9,29,38,-10,68,4.6,2,6,1,1,14,15,0,115,7.8,,,,,,,
482,Colin Patterson,28,CGY,LW,74,14,24,38,44,56,2.9,14,0,0,1,20,0,4,103,13.6,,,,,,,
488,Jim Peplinski,28,CGY,LW,79,13,25,38,6,241,1.7,13,0,0,2,25,0,0,103,12.6,,,,,,,
526,Gary Roberts,22,CGY,LW,71,22,16,38,32,250,3.3,21,0,1,2,16,0,0,123,17.9,,,,,,,
5,Tommy Albelin,24,TOT,D,60,9,28,37,12,67,5.6,6,2,1,2,19,9,0,98,9.2,,,,,,,
112,Murray Craven,24,PHI,LW,51,9,28,37,4,52,2.2,9,0,0,2,19,9,0,89,10.1,,,,,,,
582,Anton Stastny,29,QUE,LW,55,7,30,37,-19,12,1.4,4,3,0,0,17,13,0,84,8.3,,,,,,,
6,Mike Allison,27,LAK,RW,55,14,22,36,7,122,2.1,8,6,0,2,17,5,0,71,19.7,,,,,,,
41,Laurie Boschman,28,WIN,C,70,10,26,36,-17,163,1.1,7,3,0,1,23,2,1,113,8.8,,,,,,,
443,Larry Murphy*,27,WSH,D,65,7,29,36,-5,70,5.3,4,3,0,0,13,16,0,129,5.4,,,,,,,
48,Steve Bozek,28,VAN,C,71,17,18,35,1,64,2.3,15,0,2,2,14,1,3,138,12.3,,,,,,,
50,Andy Brickley,27,BOS,C,71,13,22,35,4,20,2,11,2,0,3,15,6,1,98,13.3,,,,,,,
296,Mike Keane,21,MTL,RW,69,16,19,35,9,69,2.2,11,5,0,1,15,4,0,90,17.8,,,,,,,
441,Gord Murphy,21,PHI,D,75,4,31,35,-3,68,5.1,1,3,0,1,16,15,0,116,3.4,,,,,,,
499,Dave Poulin,30,PHI,C,69,18,17,35,4,49,2.3,12,1,5,4,13,0,4,81,22.2,,,,,,,
547,Ulf Samuelsson,24,HAR,D,71,9,26,35,23,181,6.9,6,3,0,2,14,12,0,122,7.4,,,,,,,
25,Brian Benning,22,STL,D,66,8,26,34,-23,102,4.1,5,3,0,0,9,17,0,91,8.8,,,,,,,
179,Theoren Fleury,20,CGY,C,36,14,20,34,5,46,2.7,9,5,0,3,8,12,0,89,15.7,,,,,,,
265,Jody Hull,19,HAR,RW,60,16,18,34,6,10,2.4,10,6,0,2,17,1,0,82,19.5,,,,,,,
3,Greg Adams,25,VAN,LW,61,19,14,33,-21,24,1.9,10,9,0,2,9,5,0,144,13.2,,,,,,,
13,Dave Archibald,19,MNS,C,72,14,19,33,-11,14,1.5,7,7,0,2,13,6,0,105,13.3,,,,,,,
116,Keith Crowder,30,BOS,RW,69,15,18,33,6,147,2.1,10,5,0,2,11,7,0,121,12.4,,,,,,,
129,Lucien DeBlois,31,NYR,C,73,9,24,33,-6,107,0.9,9,0,0,2,23,0,1,117,7.7,,,,,,,
271,Al Iafrate,22,TOR,D,65,13,20,33,3,72,4.9,10,1,2,3,14,6,0,105,12.4,,,,,,,
378,Norm Maciver,24,TOT,D,63,1,32,33,-3,38,4.3,0,1,0,0,14,18,0,87,1.1,,,,,,,
490,Michel Petit,24,NYR,D,69,8,25,33,-15,154,4,3,5,0,1,17,7,1,132,6.1,,,,,,,
134,Gerald Diduck,23,NYI,D,65,11,21,32,9,155,5.7,5,6,0,0,9,12,0,132,8.3,,,,,,,
287,Tomas Jonsson,28,NYI,D,53,9,23,32,-13,34,4,4,4,1,1,6,17,0,103,8.7,,,,,,,
597,Rich Sutter,25,VAN,RW,75,17,15,32,3,122,2,13,1,3,4,14,1,0,125,13.6,,,,,,,
627,Rick Vaive,29,BUF,RW,28,19,13,32,7,64,3.2,12,7,0,3,7,6,0,81,23.5,,,,,,,
5,Tommy Albelin,24,NJD,D,46,7,24,31,18,40,4.9,5,1,1,1,17,7,0,82,8.5,,,,,,,
313,Jim Korn,31,NJD,LW,65,15,16,31,-3,212,1.5,11,4,0,3,13,3,0,65,23.1,,,,,,,
