Rk,Player,Age,Tm,Pos,GP,G,A,PTS,PLUSMINUS,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%
593,Tomas Sandstrom,30,PIT,LW,47,21,23,44,1,42,4.3,16,4,1,3,16,5,2,116,18.1,,,,,,,
722,Alexei Yashin,21,OTT,C,47,21,23,44,-20,20,4.4,10,11,0,1,13,10,0,154,13.6,,,,,,,
44,Peter Bondra,26,WSH,RW,47,34,9,43,9,24,6.2,16,12,6,3,3,6,0,177,19.2,,,,,,,
53,Ray Bourque*,34,BOS,D,46,12,31,43,3,20,7.2,3,9,0,2,11,20,0,210,5.7,,,,,,,
74,Pavel Bure*,23,VAN,LW,44,20,23,43,-8,47,4.3,12,6,2,2,12,7,4,198,10.1,,,,,,,
104,Dino Ciccarelli*,34,DET,RW,42,16,27,43,12,39,4.5,10,6,0,3,16,11,0,106,15.1,,,,,,,
196,Ray Ferraro,30,NYI,C,47,22,21,43,1,30,4.9,20,2,0,1,16,5,0,94,23.4,,,,,,,
271,Phil Housley*,30,CGY,D,43,8,35,43,17,18,6.8,5,3,0,0,18,17,0,135,5.9,,,,,,,
299,Joe Juneau,27,WSH,C,44,5,38,43,-1,8,3.3,2,3,0,0,15,22,1,70,7.1,,,,,,,
556,Mark Recchi*,26,MTL,RW,39,14,29,43,-3,16,4.2,6,8,0,1,24,5,0,104,13.5,,,,,,,
210,Dave Gagner,30,DAL,LW,48,14,28,42,2,42,4.1,7,7,0,2,15,12,1,138,10.1,,,,,,,
545,Keith Primeau,23,DET,C,45,15,27,42,17,99,4.5,14,1,0,3,18,8,1,96,15.6,,,,,,,
572,Luc Robitaille*,28,PIT,LW,46,23,19,42,10,37,4.6,18,5,0,3,16,3,0,109,21.1,,,,,,,
378,Brian Leetch*,26,NYR,D,48,9,32,41,0,18,6.4,6,3,0,2,13,18,1,182,4.9,,,,,,,
471,Joe Murphy,27,CHI,RW,40,23,18,41,7,89,5.1,16,7,0,3,9,8,1,120,19.2,,,,,,,
487,Cam Neely*,29,BOS,RW,42,27,14,41,7,72,5.5,11,16,0,5,11,3,0,178,15.2,,,,,,,
605,Brendan Shanahan*,26,STL,LW,45,20,21,41,7,136,4.4,12,6,2,6,15,5,1,153,13.1,,,,,,,
57,Brian Bradley,30,TBL,C,46,13,27,40,-6,42,3.8,10,3,0,2,20,7,0,111,11.7,,,,,,,
137,Vincent Damphousse,27,MTL,LW,48,10,30,40,15,42,3.9,6,4,0,4,20,10,0,123,8.1,,,,,,,
389,Trevor Linden,24,VAN,C,48,18,22,40,-5,40,3.9,9,9,0,1,8,14,0,129,14,,,,,,,
611,Ray Sheppard,28,DET,RW,43,30,10,40,11,17,5.5,19,11,0,5,8,2,0,125,24,,,,,,,
704,Doug Weight,24,EDM,C,48,7,33,40,-17,69,2.5,6,1,0,1,13,20,0,104,6.7,,,,,,,
59,Rod Brind'Amour,24,PHI,C,48,12,27,39,-4,33,3.3,7,4,1,2,14,12,1,86,14,,,,,,,
304,Paul Kariya*,20,MDA,RW,47,18,21,39,-17,4,3.4,10,7,1,3,13,8,0,134,13.4,,,,,,,
565,Stephane Richer,28,NJD,RW,45,23,16,39,8,10,4.8,20,1,2,5,14,2,0,133,17.3,,,,,,,
725,Scott Young,27,QUE,RW,48,18,21,39,9,14,4,12,3,3,0,12,9,0,167,10.8,,,,,,,
11,Dave Andreychuk*,31,TOR,LW,48,22,16,38,-7,34,4.2,14,8,0,2,10,6,0,168,13.1,,,,,,,
96,Chris Chelios*,33,CHI,D,48,5,33,38,17,72,6.9,1,3,1,0,12,20,1,166,3,,,,,,,
172,Steve Duchesne,29,STL,D,47,12,26,38,29,36,7,11,1,0,1,13,12,1,116,10.3,,,,,,,
472,Larry Murphy*,33,PIT,D,48,13,25,38,12,18,5.7,9,4,0,3,15,7,3,124,10.5,,,,,,,
728,Steve Yzerman*,29,DET,C,47,12,26,38,6,40,3.4,8,4,0,1,11,15,0,134,9,,,,,,,
15,Jason Arnott,20,EDM,C,42,15,22,37,-14,128,3.2,8,7,0,1,10,11,1,156,9.6,,,,,,,
18,Donald Audette,25,BUF,RW,46,24,13,37,-3,27,4.5,11,13,0,7,3,10,0,124,19.4,,,,,,,
89,Andrew Cassels,25,HAR,C,46,7,30,37,-3,18,2.8,6,1,0,1,22,8,0,74,9.5,,,,,,,
126,John Cullen,30,PIT,C,46,13,24,37,-4,66,2.8,11,2,0,1,17,7,0,88,14.8,,,,,,,
134,Alexandre Daigle,19,OTT,C,47,16,21,37,-22,14,3.2,11,4,1,2,11,10,0,105,15.2,,,,,,,
183,Nelson Emerson,27,WIN,C,48,14,23,37,-12,26,2.9,9,4,1,1,11,10,2,122,11.5,,,,,,,
467,Joe Mullen*,37,PIT,RW,45,16,21,37,15,6,3.8,9,5,2,3,16,4,1,78,20.5,,,,,,,
567,Mike Ridley,31,TOR,C,48,10,27,37,1,14,3.3,6,2,2,1,18,7,2,88,11.4,,,,,,,
646,Gary Suter,30,CHI,D,48,10,27,37,14,42,7.1,5,5,0,0,7,19,1,144,6.9,,,,,,,
115,Shayne Corson,28,EDM,LW,48,12,24,36,-17,86,2.6,10,2,0,1,14,9,1,131,9.2,,,,,,,
561,Mike Ricci,23,QUE,C,48,15,21,36,5,40,3.3,6,9,0,1,13,7,1,73,20.5,,,,,,,
738,Sergei Zubov*,24,NYR,D,38,10,26,36,-2,18,5.5,4,6,0,0,12,13,1,116,8.6,,,,,,,
7,Tony Amonte,24,CHI,RW,48,15,20,35,7,41,3.6,8,6,1,3,13,7,0,105,14.3,,,,,,,
118,Russ Courtnall,29,TOT,RW,45,11,24,35,2,17,3.2,7,2,2,2,13,10,1,132,8.3,,,,,,,
558,Robert Reichel,23,CGY,C,48,18,17,35,-2,28,3.4,13,5,0,2,9,8,0,160,11.3,,,,,,,
671,Esa Tikkanen,30,STL,LW,43,12,23,35,13,22,3.3,5,5,2,1,14,8,1,107,11.2,,,,,,,
675,Rick Tocchet,30,LAK,RW,36,18,17,35,-8,70,3.5,10,7,1,3,12,5,0,95,18.9,,,,,,,
681,Darren Turcotte,26,HAR,LW,47,17,18,35,1,22,3.6,13,3,1,3,11,7,0,121,14,,,,,,,
117,Geoff Courtnall,32,VAN,LW,45,16,18,34,2,81,3.5,9,7,0,1,9,9,0,144,11.1,,,,,,,
122,Adam Creighton,29,STL,C,48,14,20,34,17,74,3.4,11,3,0,1,16,4,0,81,17.3,,,,,,,
132,Ulf Dahlen,28,SJS,RW,46,11,23,34,-2,11,2.8,6,4,1,4,14,9,0,85,12.9,,,,,,,
573,Jeremy Roenick,25,CHI,C,33,10,24,34,5,14,3.4,5,5,0,1,10,13,1,93,10.8,,,,,,,
223,Doug Gilmour*,31,TOR,C,44,10,23,33,-5,26,2.8,7,3,0,1,11,12,0,73,13.7,,,,,,,
334,Vyacheslav Kozlov,22,DET,LW,46,13,20,33,12,45,3.3,8,5,0,3,13,7,0,97,13.4,,,,,,,
535,Michal Pivonka,29,WSH,C,46,10,23,33,3,50,3,4,4,2,2,12,9,2,80,12.5,,,,,,,
693,Pat Verbeek,30,TOT,RW,48,17,16,33,-2,71,3.4,10,7,0,2,12,4,0,131,13,,,,,,,
61,Neal Broten,35,TOT,C,47,8,24,32,1,24,2.5,6,2,0,3,18,5,1,72,11.1,,,,,,,
212,Garry Galley,31,TOT,D,47,3,29,32,4,30,5.1,1,2,0,0,14,15,0,97,3.1,,,,,,,
222,Todd Gill,29,TOR,D,47,7,25,32,-8,64,4.7,3,3,1,2,16,9,0,82,8.5,,,,,,,
591,Geoff Sanderson,22,HAR,LW,46,18,14,32,-10,24,3.1,14,4,0,4,9,5,0,170,10.6,,,,,,,
33,Josef Beranek,25,TOT,C,51,13,18,31,-7,30,2.5,10,3,0,0,12,6,0,134,9.7,,,,,,,
67,Jeff Brown,28,VAN,D,33,8,23,31,-2,16,4.3,5,3,0,0,5,18,0,111,7.2,,,,,,,
231,Adam Graves,26,NYR,LW,47,17,14,31,9,51,3.7,8,9,0,3,7,6,1,185,9.2,,,,,,,
289,Calle Johansson,27,WSH,D,46,5,26,31,-6,35,4.8,1,4,0,2,5,20,1,112,4.5,,,,,,,
549,Dan Quinn,29,LAK,C,44,14,17,31,-3,32,2.8,12,2,0,4,12,4,1,78,17.9,,,,,,,
625,Bryan Smolinski,23,BOS,LW,44,18,13,31,-3,31,3.4,12,6,0,5,10,3,0,121,14.9,,,,,,,
108,Wendel Clark,28,QUE,LW,37,12,18,30,-1,45,2.6,7,5,0,0,15,3,0,95,12.6,,,,,,,
300,Valeri Kamensky,28,QUE,LW,40,10,20,30,3,22,2.5,4,5,1,5,13,7,0,70,14.3,,,,,,,
330,Igor Korolev,24,WIN,LW,45,8,22,30,1,10,2.3,7,1,0,1,18,4,0,85,9.4,,,,,,,
501,Jeff Norton,29,TOT,D,48,3,27,30,22,72,5.3,3,0,0,1,21,6,0,48,6.3,,,,,,,
512,David Oliver,23,EDM,RW,44,16,14,30,-11,20,2.7,6,10,0,0,8,6,0,79,20.3,,,,,,,
543,Patrick Poulin,21,CHI,LW,45,15,15,30,13,53,3.5,11,4,0,2,13,2,0,77,19.5,,,,,,,
22,Stu Barnes,24,FLA,C,41,10,19,29,7,8,3,9,1,0,2,13,5,1,93,10.8,,,,,,,
29,Jesse Belanger,25,FLA,C,47,15,14,29,-5,18,2.9,9,6,0,3,6,8,0,89,16.9,,,,,,,
149,Eric Desjardins,25,TOT,D,43,5,24,29,12,14,5.2,4,1,0,1,13,11,0,93,5.4,,,,,,,
254,Kevin Hatcher,28,DAL,D,47,10,19,29,-4,66,5,7,3,0,2,9,10,0,138,7.2,,,,,,,
345,Jari Kurri*,34,LAK,RW,38,10,19,29,-17,24,1.9,8,2,0,0,6,13,0,84,11.9,,,,,,,
366,Steve Larmer,33,NYR,RW,47,14,15,29,8,16,3.2,10,3,1,4,11,4,0,116,12.1,,,,,,,
405,John MacLean,30,NJD,RW,46,17,12,29,13,32,3.5,14,2,1,0,6,6,0,139,12.2,,,,,,,
458,Mike Modano*,24,DAL,C,30,12,17,29,7,8,3.3,7,4,1,0,10,7,0,100,12,,,,,,,
597,Mathieu Schneider,25,TOT,D,43,8,21,29,-8,79,4.1,5,3,0,2,11,10,0,118,6.8,,,,,,,
688,Shaun Van Allen,27,MDA,C,45,8,21,29,-4,32,2,6,1,1,1,13,7,1,68,11.8,,,,,,,
61,Neal Broten,35,NJD,C,30,8,20,28,9,20,2.8,6,2,0,3,15,4,1,43,18.6,,,,,,,
332,Alex Kovalev,21,NYR,C,48,13,15,28,-6,30,2.5,11,1,1,1,10,5,0,103,12.6,,,,,,,
403,Al MacInnis*,31,STL,D,32,8,20,28,19,43,4.9,6,2,0,0,9,10,1,110,7.3,,,,,,,
726,Paul Ysebaert,28,TOT,LW,44,12,16,28,3,18,2.8,12,0,0,1,14,2,0,93,12.9,,,,,,,
729,Zarley Zalapski,26,CGY,D,48,4,24,28,9,46,4.6,3,1,0,1,18,6,0,76,5.3,,,,,,,
25,Bob Bassen,29,QUE,C,47,12,15,27,14,33,2.5,11,0,1,1,15,0,0,66,18.2,,,,,,,
161,Mike Donnelly,31,TOT,LW,44,12,15,27,-4,33,2.4,9,3,0,3,11,4,0,116,10.3,,,,,,,
201,Pat Flatley,31,NYI,RW,45,7,20,27,9,12,2.4,6,1,0,1,19,1,0,81,8.6,,,,,,,
230,Chris Gratton,19,TBL,C,46,7,20,27,-2,89,2.1,5,2,0,0,14,6,0,91,7.7,,,,,,,
286,Craig Janney,27,TOT,C,35,7,20,27,-1,10,2.1,4,3,0,1,11,9,0,40,17.5,,,,,,,
354,Pat LaFontaine*,29,BUF,C,22,12,15,27,2,4,3.2,5,6,1,3,5,10,0,54,22.2,,,,,,,
362,Ian Laperriere,21,STL,C,37,13,14,27,12,85,2.9,12,1,0,1,12,2,0,53,24.5,,,,,,,
417,Todd Marchant,21,EDM,C,45,13,14,27,-3,32,2.4,8,3,2,2,10,4,0,95,13.7,,,,,,,
468,Kirk Muller,28,TOT,C,45,11,16,27,-18,47,1.8,6,4,1,2,13,3,0,97,11.3,,,,,,,
498,Brian Noonan,29,NYR,RW,45,14,13,27,-3,26,2.6,7,7,0,1,9,3,1,95,14.7,,,,,,,
635,Kevin Stevens,29,PIT,LW,27,15,12,27,0,51,2.9,9,6,0,4,8,4,0,80,18.8,,,,,,,
682,Pierre Turgeon,25,NYI,C,34,13,14,27,-12,10,2.5,8,3,2,2,6,8,0,93,14,,,,,,,
8,Glenn Anderson*,34,STL,RW,36,12,14,26,9,37,2.6,12,0,0,3,11,3,0,54,22.2,,,,,,,
130,Mariusz Czerkawski,22,BOS,RW,47,12,14,26,4,31,2.6,11,1,0,2,7,7,0,126,9.5,,,,,,,
165,Dallas Drake,25,WIN,RW,43,8,18,26,-6,30,1.7,8,0,0,1,15,3,0,66,12.1,,,,,,,
316,Dmitri Khristich,25,WSH,LW,48,12,14,26,0,41,2.4,4,8,0,2,10,4,0,92,13,,,,,,,
318,Derek King,27,NYI,LW,43,10,16,26,-5,41,2.1,3,7,0,0,12,4,0,118,8.5,,,,,,,
324,Petr Klima,30,TBL,LW,47,13,13,26,-13,26,2.2,9,4,0,3,9,4,0,75,17.3,,,,,,,
386,Nicklas Lidstrom*,24,DET,D,43,10,16,26,15,6,5.5,3,7,0,0,12,4,0,90,11.1,,,,,,,
435,Shawn McEachern,25,PIT,RW,44,13,13,26,4,22,2.2,10,1,2,1,12,1,0,97,13.4,,,,,,,
666,Steve Thomas,31,NYI,RW,47,11,15,26,-14,60,1.8,8,3,0,2,9,6,0,133,8.3,,,,,,,
71,Benoit Brunet,26,MTL,LW,45,7,18,25,7,16,2.1,5,1,1,2,17,1,0,80,8.8,,,,,,,
97,Steve Chiasson,27,CGY,D,45,2,23,25,10,39,4.1,1,1,0,0,12,11,0,110,1.8,,,,,,,
161,Mike Donnelly,31,DAL,LW,35,11,14,25,3,29,2.6,8,3,0,3,11,3,0,94,11.7,,,,,,,
209,Jeff Friesen,18,SJS,C,48,15,10,25,-8,14,2.1,9,5,1,2,7,2,1,86,17.4,,,,,,,
219,Greg Gilbert,33,STL,LW,46,11,14,25,22,11,2.5,11,0,0,3,14,0,0,57,19.3,,,,,,,
241,Bill Guerin,24,NJD,RW,48,12,13,25,6,72,2.4,8,4,0,3,11,2,0,96,12.5,,,,,,,
315,Yuri Khmylev,30,BUF,LW,48,8,17,25,8,14,2.3,5,2,1,1,16,1,0,71,11.3,,,,,,,
327,Steve Konowalchuk,22,WSH,LW,46,11,14,25,7,44,2.5,5,3,3,3,12,0,2,88,12.5,,,,,,,
447,Scott Mellanby,28,FLA,RW,48,13,12,25,-16,90,2,9,4,0,5,6,6,0,130,10,,,,,,,
463,Sergio Momesso,29,VAN,LW,48,10,15,25,-2,65,1.9,4,6,0,1,15,0,0,82,12.2,,,,,,,
515,Sandis Ozolinsh,22,SJS,D,48,9,16,25,-6,30,3.8,5,3,1,2,14,2,0,83,10.8,,,,,,,
578,Cliff Ronning,29,VAN,C,41,6,19,25,-4,27,1.6,3,3,0,2,10,9,0,93,6.5,,,,,,,
596,Denis Savard*,33,TOT,C,43,10,15,25,-3,18,2.2,8,2,0,1,9,6,0,82,12.2,,,,,,,
679,John Tucker,30,TBL,RW,46,12,13,25,-10,14,2.1,10,2,0,1,7,6,0,81,14.8,,,,,,,
709,Ray Whitney,22,SJS,LW,39,13,12,25,-7,14,2.2,9,4,0,1,8,4,0,67,19.4,,,,,,,
73,Kelly Buchberger,28,EDM,RW,48,7,17,24,0,82,1.6,4,2,1,5,15,0,2,73,9.6,,,,,,,
229,Tony Granato,30,LAK,LW,33,13,11,24,9,68,2.8,11,2,0,3,8,2,1,106,12.3,,,,,,,
331,Andrei Kovalenko,24,QUE,RW,45,14,10,24,-4,31,1.9,13,1,0,3,7,3,0,63,22.2,,,,,,,
365,Igor Larionov*,34,SJS,C,33,4,20,24,-3,14,1.6,4,0,0,1,16,2,2,69,5.8,,,,,,,
373,Stephan Lebeau,26,MDA,C,38,8,16,24,6,12,2.1,7,1,0,2,12,4,0,70,11.4,,,,,,,
408,Sergei Makarov*,36,SJS,RW,43,10,14,24,-4,40,1.9,9,1,0,1,12,2,0,56,17.9,,,,,,,
673,German Titov,29,CGY,LW,40,12,12,24,6,16,2.3,7,3,2,3,9,2,1,88,13.6,,,,,,,
717,Randy Wood,31,TOR,LW,48,13,11,24,7,34,2.6,11,1,1,2,7,2,2,125,10.4,,,,,,,
149,Eric Desjardins,25,PHI,D,34,5,18,23,10,12,4.3,4,1,0,1,10,8,0,79,6.3,,,,,,,
180,Todd Elik,28,TOT,C,35,9,14,23,8,22,2.2,5,4,0,0,11,3,0,76,11.8,,,,,,,
217,Martin Gelinas,24,VAN,RW,46,13,10,23,8,36,2.4,12,1,0,4,9,0,1,75,17.3,,,,,,,
245,Roman Hamrlik,20,TBL,D,48,12,11,23,-18,86,3.8,4,7,1,2,8,2,1,134,9,,,,,,,
280,Dale Hunter,34,WSH,C,45,8,15,23,-4,101,1.7,5,3,0,1,11,4,0,73,11,,,,,,,
339,Uwe Krupp,29,QUE,D,44,6,17,23,14,20,4.1,3,3,0,1,8,9,0,102,5.9,,,,,,,
451,Corey Millen,30,TOT,C,45,5,18,23,6,36,1.7,4,1,0,0,15,3,0,74,6.8,,,,,,,
453,Kelly Miller,31,WSH,RW,48,10,13,23,5,6,2.1,8,2,0,1,9,3,1,70,14.3,,,,,,,
485,Petr Nedved,23,NYR,C,46,11,12,23,-1,26,2,10,1,0,3,9,3,0,123,8.9,,,,,,,
550,Stephane Quintal,26,WIN,D,43,6,17,23,0,78,3.4,3,3,0,2,10,6,1,107,5.6,,,,,,,
657,Darryl Sydor,22,LAK,D,48,4,19,23,-2,36,3.3,1,3,0,0,17,1,1,96,4.2,,,,,,,
212,Garry Galley,31,PHI,D,33,2,20,22,0,20,3.2,1,1,0,0,8,12,0,66,3,,,,,,,
321,Trent Klatt,24,DAL,RW,47,12,10,22,-2,26,2,7,5,0,3,7,3,0,91,13.2,,,,,,,
342,Todd Krygier,29,MDA,LW,35,11,11,22,1,10,2.1,10,1,0,1,9,2,0,90,12.2,,,,,,,
470,Gord Murphy,27,FLA,D,46,6,16,22,-14,24,3.7,1,5,0,0,10,6,0,94,6.4,,,,,,,
482,Mats Naslund,35,BOS,LW,34,8,14,22,-4,4,1.9,6,2,0,1,5,9,0,48,16.7,,,,,,,
536,Derek Plante,24,BUF,C,47,3,19,22,-4,12,1.2,1,2,0,0,10,8,1,94,3.2,,,,,,,
636,Scott Stevens*,30,NJD,D,48,2,20,22,4,56,4.2,1,1,0,1,15,5,0,111,1.8,,,,,,,
655,Don Sweeney,28,BOS,D,47,3,19,22,6,24,4.7,2,1,0,2,13,6,0,102,2.9,,,,,,,
669,Scott Thornton,24,EDM,LW,47,10,12,22,-4,89,1.6,9,0,1,1,9,3,0,69,14.5,,,,,,,
1,Greg Adams,31,TOT,LW,43,8,13,21,-3,16,1.5,3,3,2,0,9,4,0,72,11.1,,,,,,,
33,Josef Beranek,25,VAN,C,37,8,13,21,-10,28,1.3,6,2,0,0,8,5,0,95,8.4,,,,,,,
65,Doug Brown,30,DET,RW,45,9,12,21,14,16,1.9,7,1,1,2,11,0,1,69,13,,,,,,,
85,Patrik Carnback,26,MDA,LW,41,6,15,21,-8,32,1.1,6,0,0,0,12,2,1,58,10.3,,,,,,,
91,Shawn Chambers,28,TOT,D,45,4,17,21,2,12,4.1,2,2,0,0,12,5,0,67,6,,,,,,,
163,Peter Douris,28,MDA,LW,46,10,11,21,4,12,1.7,10,0,0,4,11,0,0,69,14.5,,,,,,,
185,Bob Errey,30,TOT,LW,43,8,13,21,13,58,1.9,8,0,0,1,10,3,0,72,11.1,,,,,,,
410,Vladimir Malakhov,26,TOT,D,40,4,17,21,-3,46,3.2,3,1,0,0,7,10,0,91,4.4,,,,,,,
444,Marty McSorley,31,LAK,D,41,3,18,21,-14,83,2.1,2,1,0,0,9,6,3,75,4,,,,,,,
502,Teppo Numminen,26,WIN,D,42,5,16,21,12,16,3.9,3,2,0,0,10,6,0,86,5.8,,,,,,,
514,Joel Otto,33,CGY,C,47,8,13,21,8,130,1.5,6,0,2,2,12,0,1,46,17.4,,,,,,,
562,Steven Rice,23,HAR,RW,40,11,10,21,2,61,2,7,4,0,1,6,4,0,57,19.3,,,,,,,
42,Doug Bodger,28,BUF,D,44,3,17,20,-3,47,3.8,1,2,0,0,4,10,3,87,3.4,,,,,,,
157,Bobby Dollas,30,MDA,D,45,7,13,20,-3,12,3.2,3,3,1,1,10,3,0,70,10,,,,,,,
159,Ted Donato,25,BOS,C,47,10,10,20,3,10,1.8,9,1,0,1,7,2,1,71,14.1,,,,,,,
168,John Druce,28,LAK,RW,43,15,5,20,-3,20,1.9,12,3,0,1,4,1,0,75,20,,,,,,,
214,Mike Gartner*,35,TOR,RW,38,12,8,20,0,6,2.1,9,2,1,1,7,1,0,91,13.2,,,,,,,
252,Todd Harvey,19,DAL,RW,40,11,9,20,-3,67,1.8,9,2,0,1,3,6,0,64,17.2,,,,,,,
264,Bobby Holik,24,NJD,C,48,10,10,20,9,18,1.8,10,0,0,2,9,1,0,84,11.9,,,,,,,
286,Craig Janney,27,SJS,C,27,5,15,20,-4,10,1.4,3,2,0,1,8,7,0,31,16.1,,,,,,,
295,Keith Jones,26,WSH,RW,40,14,6,20,-2,65,2.1,13,1,0,4,4,2,0,85,16.5,,,,,,,
310,Mike Keane,27,MTL,C,48,10,10,20,5,15,1.7,9,1,0,0,9,1,0,75,13.3,,,,,,,
343,Frantisek Kucera,26,HAR,D,48,3,17,20,3,30,3.9,3,0,0,1,14,3,0,73,4.1,,,,,,,
397,Dave Lowry,29,FLA,LW,45,10,10,20,-3,25,1.7,8,2,0,3,5,5,0,70,14.3,,,,,,,
404,Norm Maciver,30,TOT,D,41,4,16,20,-2,16,3,2,2,0,0,11,5,0,50,8,,,,,,,
454,Kevin Miller,29,TOT,LW,36,8,12,20,4,13,1.7,6,1,1,2,11,1,0,60,13.3,,,,,,,
501,Jeff Norton,29,STL,D,28,2,18,20,21,33,3.7,2,0,0,1,13,5,0,27,7.4,,,,,,,
509,Roman Oksiuta,24,TOT,RW,38,16,4,20,-12,10,1.9,10,6,0,1,4,0,0,67,23.9,,,,,,,
553,Paul Ranheim,29,HAR,LW,47,6,14,20,-3,10,1.1,6,0,0,1,13,1,0,73,8.2,,,,,,,
597,Mathieu Schneider,25,MTL,D,30,5,15,20,-3,49,3,3,2,0,0,7,8,0,82,6.1,,,,,,,
682,Pierre Turgeon,25,MTL,C,15,11,9,20,12,4,2.9,9,2,0,2,5,4,0,67,16.4,,,,,,,
78,Randy Burridge,29,TOT,LW,40,4,15,19,-4,10,0.9,2,2,0,0,12,3,0,52,7.7,,,,,,,
78,Randy Burridge,29,LAK,LW,38,4,15,19,-4,8,0.9,2,2,0,0,12,3,0,50,8,,,,,,,
88,Jimmy Carson,26,HAR,C,38,9,10,19,5,29,1.8,5,4,0,3,8,2,0,58,15.5,,,,,,,
114,Bob Corkum,27,MDA,RW,44,10,9,19,-7,25,1.2,10,0,0,1,8,1,0,100,10,,,,,,,
116,Sylvain Cote,29,WSH,D,47,5,14,19,2,53,4.3,4,1,0,2,5,6,3,124,4,,,,,,,
178,Mike Eastwood,27,TOT,C,49,8,11,19,-9,36,1,8,0,0,0,9,1,1,55,14.5,,,,,,,
189,Pat Falloon,22,SJS,RW,46,12,7,19,-4,25,1.5,12,0,0,3,6,1,0,91,13.2,,,,,,,
279,Jody Hull,25,FLA,RW,46,11,8,19,-1,8,1.8,11,0,0,4,7,1,0,63,17.5,,,,,,,
336,Sergei Krivokrasov,20,CHI,LW,41,12,7,19,9,33,2.1,6,6,0,2,7,0,0,72,16.7,,,,,,,
380,Claude Lemieux,29,NJD,LW,45,6,13,19,2,86,1.2,5,1,0,1,12,0,1,117,5.1,,,,,,,
392,Bill Lindsay,23,FLA,LW,48,10,9,19,1,46,1.7,9,0,1,0,8,1,0,63,15.9,,,,,,,
468,Kirk Muller,28,MTL,C,33,8,11,19,-21,33,0.9,5,3,0,1,9,2,0,81,9.9,,,,,,,
493,Scott Niedermayer*,21,NJD,D,48,4,15,19,19,18,5.1,0,4,0,0,10,4,1,52,7.7,,,,,,,
