Rk,Player,Age,Tm,Pos,GP,G,A,PTS,PLUSMINUS,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%
636,Jason Pominville,29,BUF,RW,82,30,43,73,-7,12,8.4,20,8,2,5,24,18,1,235,12.8,1614,19:41,52,30,179,196,47.7
228,Loui Eriksson,26,DAL,LW,82,26,45,71,18,12,8.6,19,5,2,3,37,7,1,187,13.9,1620,19:46,40,20,7,9,43.8
752,Eric Staal,27,CAR,C,82,24,46,70,-20,48,7.1,14,7,3,3,28,16,2,262,9.2,1767,21:33,35,48,882,799,52.5
550,Matt Moulson,28,NYI,LW,82,36,33,69,1,6,9.3,22,14,0,5,23,10,0,219,16.4,1583,19:18,40,33,2,2,50
609,Zach Parise,27,NJD,C,82,31,38,69,-5,32,8.6,21,7,3,3,27,7,4,293,10.6,1762,21:29,39,65,30,33,47.6
723,Patrick Sharp,30,CHI,C,74,33,36,69,28,38,9.7,25,7,1,8,26,10,0,282,11.7,1473,19:54,18,80,139,152,47.8
887,Henrik Zetterberg,31,DET,LW,82,22,47,69,14,47,7.6,19,3,0,4,34,11,2,267,8.2,1627,19:50,26,45,548,567,49.1
175,Pavel Datsyuk,33,DET,C,70,19,48,67,21,14,7.9,15,4,0,5,29,19,0,164,11.6,1370,19:34:00,31,76,702,547,56.2
332,Scott Hartnell,29,PHI,RW,82,37,30,67,19,136,9.6,21,16,0,6,23,7,0,232,15.9,1458,17:47,37,188,20,43,31.7
364,Jarome Iginla,34,CGY,RW,82,32,35,67,-10,43,8.3,24,8,0,5,24,11,0,251,12.7,1690,20:36,43,124,214,212,50.2
478,Joffrey Lupul,28,TOR,C,66,25,42,67,1,48,8.1,17,8,0,3,29,13,0,191,13.1,1228,18:37,25,110,21,37,36.2
608,P.A. Parenteau,28,NYI,LW,80,18,49,67,-8,89,6.8,12,6,0,2,36,13,0,167,10.8,1492,18:39,23,99,10,16,38.5
711,Daniel Sedin,31,VAN,LW,72,30,37,67,14,40,8.9,20,10,0,6,22,15,0,229,13.1,1355,18:49,15,21,6,13,31.6
714,Tyler Seguin,20,BOS,C,81,29,38,67,34,30,9.7,24,5,0,7,28,10,0,242,12,1372,16:56,17,26,46,60,43.4
242,Valtteri Filppula,27,DET,C,81,23,43,66,18,14,7.9,19,3,1,1,35,8,0,144,16,1479,18:16,23,42,193,180,51.7
397,Patrick Kane,23,CHI,RW,82,23,43,66,7,40,6.9,19,4,0,5,35,8,0,253,9.1,1656,20:12,27,19,240,329,42.2
668,Brad Richards,31,NYR,C,82,25,41,66,-1,22,7.5,18,7,0,9,24,17,0,229,10.9,1662,20:16,49,51,682,634,51.8
717,Teemu Selanne*,41,ANA,RW,82,26,40,66,-1,50,8,14,12,0,4,24,16,0,210,12.4,1466,17:53,20,23,144,153,48.5
159,Logan Couture,22,SJS,C,80,31,34,65,2,16,8.2,18,11,2,5,19,15,0,245,12.7,1485,18:34,76,42,468,442,51.4
597,Alex Ovechkin,26,WSH,LW,78,38,27,65,-8,26,8.7,25,13,0,3,17,10,0,303,12.5,1544,19:48,42,215,6,9,40
599,Max Pacioretty,23,MTL,LW,79,33,32,65,2,56,9,29,4,0,5,23,9,0,286,11.5,1443,18:16,39,104,1,4,20
650,Teddy Purcell,26,TBL,RW,81,24,41,65,9,16,7.9,16,8,0,3,30,11,0,152,15.8,1307,16:08,11,17,3,14,17.6
45,Patrice Bergeron,26,BOS,C,81,22,42,64,36,20,8.3,15,5,2,3,32,9,1,191,11.5,1505,18:35,67,73,973,668,59.3
497,Patrick Marleau,32,SJS,C,82,30,34,64,10,26,8,20,10,0,8,19,15,0,251,12,1679,20:29,33,84,243,224,52
857,Blake Wheeler,25,WPG,RW,80,17,47,64,3,55,6.4,11,6,0,3,38,9,0,208,8.2,1526,19:05,46,113,4,6,40
41,Jamie Benn,22,DAL,LW,71,26,37,63,15,55,8.2,23,2,1,7,29,8,0,203,12.8,1283,18:04,52,136,347,404,46.2
667,Mike Ribeiro,31,DAL,C,74,18,45,63,5,66,6.5,16,2,0,5,32,13,0,142,12.7,1484,20:03,46,113,341,467,42.2
429,David Krejci,25,BOS,C,79,23,39,62,-5,36,6.6,21,2,0,2,30,9,0,145,15.9,1455,18:25,46,69,544,501,52.1
687,Michael Ryder,31,DAL,RW,82,35,27,62,17,46,8.9,28,7,0,6,24,3,0,211,16.6,1425,17:23,50,86,34,37,47.9
839,Radim Vrbata,30,PHX,RW,77,35,27,62,24,24,9.3,25,9,1,12,19,8,0,232,15.1,1435,18:39,16,57,27,40,40.3
145,Erik Cole,33,MTL,LW,82,35,26,61,11,48,9,24,11,0,6,23,3,0,241,14.5,1519,18:32,30,186,24,32,42.9
246,Tomas Fleischmann,27,FLA,LW,82,27,34,61,-7,26,7.1,21,6,0,4,18,16,0,217,12.4,1566,19:06,33,32,14,13,51.9
381,Olli Jokinen,33,CGY,C,82,23,38,61,-12,54,6.7,14,9,0,5,23,15,0,223,10.3,1555,18:58,31,53,620,713,46.5
440,Chris Kunitz,32,PIT,LW,82,26,35,61,16,49,7.6,20,6,0,3,23,12,0,230,11.3,1502,18:19,28,180,20,18,52.6
476,Milan Lucic,23,BOS,LW,81,26,35,61,7,135,7.5,19,7,0,1,31,4,0,149,17.4,1379,17:02,26,201,14,16,46.7
613,Joe Pavelski,27,SJS,C,82,31,30,61,18,31,8.1,22,8,1,2,20,10,0,269,11.5,1690,20:37,84,50,507,357,58.7
827,Thomas Vanek,28,BUF,LW,78,26,35,61,-6,52,7.2,16,10,0,5,21,14,0,204,12.7,1321,16:56,22,34,3,3,50
181,David Desharnais,25,MTL,C,81,16,44,60,10,24,6.7,13,3,0,2,27,17,0,98,16.3,1490,18:24,48,33,678,693,49.5
529,Milan Michalek,27,OTT,RW,77,35,25,60,4,32,7.8,24,10,1,3,19,5,1,212,16.5,1506,19:33,46,36,1,5,16.7
619,Corey Perry,26,ANA,RW,80,37,23,60,-7,127,7.9,22,14,1,6,13,9,1,277,13.4,1710,21:23,45,65,19,29,39.6
5,Daniel Alfredsson,39,OTT,RW,75,27,32,59,16,18,7.5,17,7,3,4,24,7,1,191,14.1,1421,18:57,31,52,20,26,43.5
199,Pascal Dupuis,32,PIT,LW,82,25,34,59,18,34,7.6,22,0,3,8,33,1,0,214,11.7,1388,16:56:00,44,111,51,64,44.3
557,Rick Nash,27,CBJ,LW,82,30,29,59,-19,40,6.6,22,6,2,2,16,13,0,306,9.8,1565,19:05,21,104,6,13,31.6
867,Justin Williams,30,LAK,RW,82,22,37,59,10,44,7.6,13,9,0,2,27,10,0,241,9.1,1406,17:09,37,36,11,12,47.8
226,Martin Erat,30,NSH,LW,71,19,39,58,12,30,6.8,13,5,1,3,26,13,0,107,17.8,1312,18:29,37,52,60,66,47.6
274,Ryan Getzlaf,26,ANA,C,82,11,46,57,-11,75,4.3,7,4,0,4,26,19,1,185,5.9,1771,21:36,72,177,628,709,47
396,Evander Kane,20,WPG,C,74,30,27,57,11,53,7.8,24,6,0,4,24,3,0,287,10.5,1296,17:31,31,173,15,29,34.1
686,Bobby Ryan,24,ANA,RW,82,31,26,57,1,53,7.5,26,3,2,3,18,8,0,204,15.2,1505,18:21,24,111,19,48,28.4
811,Jonathan Toews,23,CHI,C,59,29,28,57,17,28,7.9,23,5,1,4,19,7,2,185,15.7,1230,20:51,14,32,675,462,59.4
851,Stephen Weiss,28,FLA,C,80,20,37,57,5,60,6.2,14,5,1,6,25,12,0,149,13.4,1641,20:31,61,92,781,688,53.2
254,Johan Franzen,32,DET,C,77,29,27,56,23,40,7.9,18,11,0,10,25,2,0,211,13.7,1363,17:42,30,60,79,100,44.1
495,Brad Marchand,23,BOS,C,76,28,27,55,31,87,8.1,22,5,1,3,24,1,2,167,16.8,1339,17:37,21,72,5,4,55.6
581,Ryan O'Reilly,20,COL,C,81,18,37,55,-1,12,5.7,14,4,0,3,26,11,0,189,9.5,1582,19:32,50,62,762,681,52.8
646,Vinny Prospal,36,CBJ,C,82,16,39,55,-11,36,5.1,13,3,0,0,27,12,0,165,9.7,1467,17:53,39,59,9,13,40.9
24,David Backes,27,STL,RW,82,24,30,54,15,101,7,14,8,2,4,20,9,1,234,10.3,1640,20:00,72,226,658,695,48.6
96,Dustin Brown,27,LAK,RW,82,22,32,54,18,53,7,12,9,1,6,23,7,2,214,10.3,1654,20:10,32,291,17,22,43.6
112,Ryan Callahan,26,NYR,RW,76,29,25,54,-8,61,6.4,15,13,1,9,19,4,2,235,12.3,1599,21:02,88,271,10,10,50
370,Jaromir Jagr,39,PHI,RW,73,19,35,54,5,30,6,11,8,0,2,23,12,0,170,11.2,1193,16:20,12,14,0,1,0
595,T.J. Oshie,25,STL,C,80,19,35,54,15,50,6.6,15,3,1,3,21,13,1,188,10.1,1562,19:32,45,130,24,29,45.3
718,Alexander Semin,27,WSH,LW,77,21,33,54,9,56,6.7,19,2,0,1,24,9,0,183,11.5,1293,16:47,19,31,1,10,9.1
830,Kris Versteeg,25,FLA,RW,71,23,31,54,4,49,6.6,14,8,1,5,21,10,0,181,12.7,1414,19:55,19,52,21,44,32.3
110,Dustin Byfuglien,26,WPG,D,66,12,41,53,-8,72,7.6,8,4,0,3,25,15,1,223,5.4,1592,0:07,57,112,0,0,
115,Brian Campbell,32,FLA,D,82,4,49,53,-9,6,8.4,3,1,0,0,19,30,0,131,3.1,2206,2:54,118,46,0,0,
318,Taylor Hall,20,EDM,LW,61,27,26,53,-3,36,7.1,14,13,0,7,18,8,0,207,13,1111,18:13,34,44,23,34,40.4
335,Dany Heatley,31,MIN,RW,82,24,29,53,2,28,6.3,16,8,0,3,18,11,0,238,10.1,1717,20:57,45,70,36,31,53.7
460,David Legwand,31,NSH,C,78,19,34,53,3,26,5.7,14,5,0,2,19,14,1,140,13.6,1445,18:31,29,31,512,597,46.2
761,Paul Stastny,26,COL,C,79,21,32,53,-8,34,5.7,14,7,0,2,20,12,0,190,11.1,1488,18:50,49,40,789,635,55.4
106,Alexandre Burrows,30,VAN,LW,80,28,24,52,24,90,7.2,23,3,2,7,20,4,0,198,14.1,1478,18:28,38,87,7,13,35
127,Zdeno Chara,34,BOS,D,79,12,40,52,33,86,10.9,4,8,0,0,29,10,1,224,5.4,1975,1:00,87,166,0,1,0
447,Gabriel Landeskog,19,COL,LW,82,22,30,52,20,51,6.8,16,6,0,5,22,6,2,270,8.1,1526,18:37,58,219,8,28,22.2
572,Ryan Nugent-Hopkins,18,EDM,C,62,18,34,52,-2,16,6,15,3,0,2,14,20,0,134,13.4,1092,17:36,33,38,227,378,37.5
634,Tomas Plekanec,29,MTL,C,81,17,35,52,-15,56,4.5,9,5,3,2,19,13,3,220,7.7,1681,20:45,57,67,824,854,49.1
244,Mike Fisher,31,NSH,C,72,24,27,51,11,33,6.4,19,5,0,7,17,9,1,157,15.3,1389,19:18,76,116,588,629,48.3
299,Mikhail Grabovski,28,TOR,C,74,23,28,51,0,51,5.9,18,5,0,2,23,5,0,163,14.1,1303,17:36,32,56,466,439,51.5
344,Adam Henrique,21,NJD,C,74,16,35,51,8,7,6,12,0,4,3,24,8,3,130,12.3,1344,18:10,57,83,501,525,48.8
629,Alex Pietrangelo,22,STL,D,81,12,39,51,16,36,11.2,6,6,0,6,20,18,1,202,5.9,2003,0:44,133,90,0,0,
766,Derek Stepan,21,NYR,C,82,17,34,51,14,22,5.7,13,4,0,4,22,12,0,169,10.1,1554,18:57,44,137,386,481,44.5
188,Shane Doan,35,PHX,RW,79,22,28,50,-8,48,5,17,5,0,5,18,9,1,226,9.7,1548,19:36,27,205,33,26,55.9
359,Jiri Hudler,28,DET,C,81,25,25,50,10,42,6.4,23,2,0,2,17,8,0,127,19.7,1269,15:40,15,48,2,5,28.6
444,Andrew Ladd,26,WPG,LW,82,28,22,50,-8,64,5.4,24,4,0,6,14,8,0,265,10.6,1604,19:34,25,76,32,27,54.2
753,Jordan Staal,23,PIT,C,62,25,25,50,11,34,6.6,17,5,3,0,21,2,2,149,16.8,1243,20:03,23,101,591,567,51
755,Drew Stafford,26,BUF,RW,80,20,30,50,5,46,5.6,16,3,1,4,26,4,0,226,8.8,1412,17:39,22,102,45,41,52.3
90,Daniel Briere,34,PHI,C,70,16,33,49,5,69,5.1,12,4,0,3,20,13,0,174,9.2,1215,17:22,16,48,406,425,48.9
209,Alexander Edler,25,VAN,D,82,11,38,49,0,34,8.3,5,5,1,0,21,17,0,228,4.8,1957,23:52,145,143,0,3,0
406,Ryan Kesler,27,VAN,C,77,22,27,49,11,56,5.5,13,8,1,1,15,11,1,222,9.9,1547,20:06,59,108,724,627,53.6
457,Vincent Lecavalier,31,TBL,C,64,22,27,49,-2,50,5.6,17,5,0,5,21,6,0,182,12.1,1212,18:56,31,103,556,606,47.8
728,Wayne Simmonds,23,PHI,RW,82,28,21,49,-1,114,6,17,11,0,4,16,5,0,197,14.2,1305,15:55,34,140,7,10,41.2
798,Alex Tanguay,32,CGY,LW,64,13,36,49,7,28,5.5,11,1,1,3,21,14,1,84,15.5,1219,19:03,47,22,25,42,37.3
837,Jakub Voracek,22,PHI,RW,78,18,31,49,11,32,5.5,18,0,0,2,20,11,0,190,9.5,1271,16:17,18,44,7,16,30.4
848,Shea Weber,26,NSH,D,78,19,30,49,21,46,11.4,7,10,2,1,18,12,0,230,8.3,2041,26:10:00,140,177,0,0,
82,Dan Boyle,35,SJS,D,81,9,39,48,10,57,9.4,6,3,0,2,25,14,0,252,3.6,2072,1:35,137,58,0,0,
288,Curtis Glencross,29,CGY,LW,67,26,22,48,-13,62,6,17,8,1,3,16,5,1,110,23.6,1208,18:01,49,81,41,41,50
492,Ryan Malone,32,TBL,LW,68,20,28,48,-11,82,4.9,14,5,1,2,18,10,0,144,13.9,1203,17:41,36,142,29,50,36.7
783,Steve Sullivan,37,PIT,C,79,17,31,48,-3,20,4.9,12,5,0,1,15,16,0,140,12.1,1213,15:22,16,38,4,5,44.4
83,Tyler Bozak,25,TOR,C,73,18,29,47,-7,22,4.4,14,4,0,1,20,8,1,109,16.5,1375,18:51,34,117,631,567,52.7
249,Nick Foligno,24,OTT,LW,82,15,32,47,2,124,4.6,14,1,0,3,29,3,0,153,9.8,1201,14:39,30,196,62,87,41.6
263,Sam Gagner,22,EDM,C,75,18,29,47,5,36,5.4,12,6,0,0,23,6,0,149,12.1,1289,17:11,23,21,334,367,47.6
566,Frans Nielsen,27,NYI,C,82,17,30,47,-3,6,4.8,12,5,0,1,20,10,0,133,12.8,1431,17:27,66,29,523,633,45.2
659,Matt Read,25,PHI,RW,79,24,23,47,13,12,5.9,18,4,2,6,15,7,1,155,15.5,1348,17:04,58,82,142,204,41
777,Mark Streit,34,NYI,D,82,7,40,47,-27,46,6.3,4,3,0,1,20,20,0,149,4.7,1917,23:23,115,110,0,1,0
854,Kyle Wellwood,28,WPG,C,77,18,29,47,3,4,5.3,14,4,0,1,23,6,0,93,19.4,1151,14:57,13,10,135,115,54
135,David Clarkson,27,NJD,RW,80,30,16,46,-8,138,6.4,22,8,0,7,8,8,0,228,13.2,1309,16:22,19,169,102,141,42
375,Marcus Johansson,21,WSH,C,80,14,32,46,-5,8,4.3,13,1,0,3,25,7,0,90,15.6,1344,16:48,28,61,307,403,43.2
380,Jussi Jokinen,28,CAR,LW,79,12,34,46,-2,54,4.3,7,3,2,3,19,15,0,118,10.2,1396,17:40,48,41,459,373,55.2
472,Bryan Little,24,WPG,C,74,24,22,46,-11,26,4.6,18,6,0,6,14,7,1,162,14.8,1496,20:13,13,44,733,746,49.6
742,Ryan Smyth,35,EDM,LW,82,19,27,46,-5,82,4.5,15,4,0,4,23,4,0,194,9.8,1565,19:05,31,53,66,84,44
786,Ryan Suter,27,NSH,D,79,7,39,46,15,30,9.2,3,3,1,1,16,22,1,134,5.2,2094,26:30:00,116,46,0,1,0
865,Dennis Wideman,28,WSH,D,82,11,35,46,-8,46,7.4,7,4,0,3,19,16,0,175,6.3,1960,23:54,132,113,0,0,
139,Ryane Clowe,29,SJS,LW,76,17,28,45,-5,97,4.3,13,4,0,2,17,11,0,180,9.4,1358,17:52,36,109,6,14,30
585,Kyle Okposo,23,NYI,RW,79,24,21,45,-15,46,5,21,3,0,2,18,3,0,152,15.8,1348,17:04,33,51,68,74,47.9
26,Nicklas Backstrom,24,WSH,C,42,14,30,44,-4,24,5.1,11,3,0,4,14,16,0,95,14.7,805,19:10,25,31,353,338,51.1
52,Kevin Bieksa,30,VAN,D,78,8,36,44,12,94,8.3,6,2,0,2,28,8,0,166,4.8,1844,23:38,106,159,0,1,0
92,Kyle Brodziak,27,MIN,C,82,22,22,44,-15,66,4.6,17,5,0,0,16,6,0,160,13.8,1563,19:04,62,81,707,722,49.5
417,Mikko Koivu,28,MIN,C,55,12,32,44,10,28,5.1,9,2,1,2,16,13,3,129,9.3,1174,21:21,21,62,587,536,52.3
626,Dion Phaneuf,26,TOR,D,82,12,32,44,-10,92,7,5,7,0,1,16,15,1,202,5.9,2074,1:17,127,214,0,0,
669,Mike Richards,26,LAK,C,74,18,26,44,3,71,5.2,11,3,4,1,15,11,0,171,10.5,1398,18:53,38,111,532,520,50.6
679,Derek Roy,28,BUF,C,80,17,27,44,-7,54,3.8,10,6,1,2,21,6,0,176,9.7,1546,19:19,50,35,672,657,50.6
730,Jeff Skinner,19,CAR,RW,64,20,24,44,-8,56,5.1,16,4,0,5,15,9,0,210,9.5,1192,18:37,15,44,67,92,42.1
791,Petr Sykora,35,NJD,RW,82,21,23,44,4,40,5.6,17,4,0,6,21,2,0,170,12.4,1304,15:54,16,19,10,8,55.6
892,Dainius Zubrus,33,NJD,RW,82,17,27,44,7,34,5,10,4,3,2,23,2,2,109,15.6,1532,18:41,41,102,191,250,43.3
345,Chris Higgins,28,VAN,C,71,18,25,43,11,16,5.1,16,1,1,4,18,7,0,165,10.9,1158,16:19,29,61,12,18,40
356,Patric Hornqvist,25,NSH,RW,76,27,16,43,9,28,6.2,19,8,0,3,14,2,0,230,11.7,1165,15:20,28,62,6,3,66.7
426,Sergei Kostitsyn,24,NSH,LW,75,17,26,43,8,34,4.9,15,1,1,3,18,8,0,97,17.5,1235,16:28,27,44,0,6,0
480,Clarke MacArthur,26,TOR,LW,73,20,23,43,3,37,5.1,17,3,0,4,17,6,0,148,13.5,1157,15:51,21,60,5,6,45.5
724,Kevin Shattenkirk,23,STL,D,81,9,34,43,20,60,10,4,5,0,2,20,13,1,178,5.1,1750,21:36,103,72,1,3,25
758,Viktor Stalberg,26,CHI,LW,79,22,21,43,6,34,5.3,22,0,0,6,21,0,0,215,10.2,1112,14:04,24,91,5,6,45.5
809,Kimmo Timonen,36,PHI,D,76,4,39,43,8,46,6.6,0,4,0,0,22,17,0,130,3.1,1614,21:14,129,68,1,0,100
881,Keith Yandle,25,PHX,D,82,11,32,43,5,51,8.1,11,0,0,2,21,11,0,196,5.6,1832,22:20,77,31,0,0,
464,Kris Letang,24,PIT,D,51,10,32,42,21,34,8.1,5,4,1,3,20,11,1,142,7,1267,0:50,86,83,0,0,
618,David Perron,23,STL,LW,57,21,21,42,19,28,6.4,15,5,1,4,15,5,1,114,18.4,1042,18:17,13,32,2,8,20
625,Rich Peverley,29,BOS,C,57,11,31,42,20,22,5,10,1,0,1,19,10,2,112,9.8,963,16:54,13,23,203,129,61.1
85,Derick Brassard,24,CBJ,C,74,14,27,41,-20,42,3.3,9,5,0,3,17,10,0,125,11.2,1209,16:20,16,137,278,339,45.1
114,Mike Cammalleri,29,TOT,C,66,20,21,41,-10,26,4.7,17,3,0,4,12,9,0,175,11.4,1195,18:07,19,17,104,124,45.6
178,Michael Del Zotto,21,NYR,D,77,10,31,41,20,36,9.3,8,1,1,2,16,13,2,113,8.8,1728,22:26:00,95,156,0,0,
193,Steve Downie,24,TOT,RW,75,14,27,41,-6,137,3.8,12,2,0,2,23,4,0,140,10,1195,15:56:00,25,105,40,47,46
348,Cody Hodgson,21,TOT,C,83,19,22,41,1,10,4.7,12,7,0,3,15,7,0,154,12.3,1147,13:49,29,37,329,381,46.3
445,Brooks Laich,28,WSH,C,82,16,25,41,-8,34,3.5,10,5,1,5,21,4,0,191,8.4,1517,18:30,92,120,664,730,47.6
402,Duncan Keith,28,CHI,D,74,4,36,40,15,42,7.1,3,1,0,1,22,12,2,162,2.5,1990,2:54,121,45,0,0,
820,R.J. Umberger,29,CBJ,C,77,20,20,40,-10,27,4,15,5,0,3,14,5,1,200,10,1401,18:11,70,102,150,156,49
128,Jason Chimera,32,WSH,LW,82,20,19,39,4,78,4.8,17,1,2,5,19,0,0,205,9.8,1184,14:26,27,132,30,32,48.4
327,Jannik Hansen,25,VAN,LW,82,16,23,39,18,34,4.7,15,0,1,1,21,0,2,137,11.7,1222,14:54,24,118,12,17,41.4
403,Chris Kelly,31,BOS,C,82,20,19,39,33,41,5.7,17,1,2,6,19,0,0,122,16.4,1208,14:44,56,79,419,390,51.8
596,Steve Ott,29,DAL,C,74,11,28,39,5,156,3.3,7,4,0,2,22,4,2,108,10.2,1357,18:21,27,278,561,450,55.5
47,Patrik Berglund,23,STL,C,82,19,19,38,4,30,4.4,17,0,2,3,15,4,0,188,10.1,1473,17:58,36,97,567,601,48.5
49,Todd Bertuzzi,36,DET,RW,71,14,24,38,23,64,4.7,14,0,0,1,20,4,0,118,11.9,1104,15:33,23,96,5,8,38.5
121,Matt Carle,27,PHI,D,82,4,34,38,4,36,5.8,1,3,0,0,25,9,0,132,3,1888,23:01,164,55,0,0,
155,Matt Cooke,33,PIT,LW,82,19,19,38,5,44,4.2,16,1,2,4,12,5,2,147,12.9,1286,15:41,41,160,18,15,54.5
312,Carl Hagelin,23,NYR,LW,64,14,24,38,21,24,5.2,12,0,2,2,24,0,0,131,10.7,963,15:03,23,78,1,5,16.7
378,Jack Johnson,25,TOT,D,82,12,26,38,-7,39,8,7,5,0,5,14,12,0,176,6.8,1949,23:46,129,103,0,0,
418,Saku Koivu,37,ANA,C,74,11,27,38,7,50,3.6,11,0,0,1,21,6,0,107,10.3,1341,18:08,24,54,635,579,52.3
62,Dave Bolland,25,CHI,C,76,19,18,37,0,47,3.7,9,7,3,2,13,5,0,126,15.1,1254,16:30,38,58,582,621,48.4
105,Brent Burns,26,SJS,D,81,11,26,37,8,34,7.9,6,5,0,2,15,11,0,201,5.5,1826,22:32,117,68,0,0,
165,Sidney Crosby,24,PIT,C,22,8,29,37,15,14,5,6,2,0,3,20,9,0,75,10.7,406,18:28:00,7,11,227,226,50.1
294,Sergei Gonchar,37,OTT,D,74,5,32,37,-4,55,5,3,2,0,1,19,12,1,131,3.8,1647,22:15,115,48,0,0,
306,Colin Greening,25,OTT,C,82,17,20,37,-4,46,3.3,13,4,0,0,16,4,0,184,9.2,1278,15:35,48,189,26,36,41.9
320,Dan Hamhuis,29,VAN,D,82,4,33,37,29,46,8.6,3,1,0,0,21,10,2,140,2.9,1921,23:26,99,103,0,0,
339,Milan Hejduk,35,COL,RW,81,14,23,37,-12,14,3.1,8,6,0,1,15,8,0,170,8.2,1378,17:01,29,35,2,6,25
383,David Jones,27,COL,RW,72,20,17,37,-8,32,4.3,16,3,1,5,14,3,0,136,14.7,1134,15:45,24,85,16,18,47.1
424,Lauri Korpikoski,25,PHX,LW,82,17,20,37,3,14,3.7,14,0,3,3,18,2,0,146,11.6,1405,17:08,43,91,23,64,26.4
458,Nick Leddy,20,CHI,D,82,3,34,37,-12,10,4.3,3,0,0,0,23,11,0,94,3.2,1811,22:05,78,67,0,0,
517,Jamie McGinn,23,TOT,LW,78,20,17,37,-3,37,4.5,14,6,0,2,15,2,0,159,12.6,1049,13:27,37,159,6,1,85.7
829,Antoine Vermette,29,TOT,C,82,11,26,37,-13,28,2.4,6,4,1,4,20,5,1,149,7.4,1411,17:12,48,124,645,495,56.6
12,Artem Anisimov,23,NYR,C,79,16,20,36,12,34,4.4,11,4,1,1,20,0,0,132,12.1,1217,15:24,46,75,161,184,46.7
154,Tim Connolly,30,TOR,C,70,13,23,36,-14,40,2.7,11,2,0,3,20,3,0,104,12.5,1190,17:00,76,29,383,403,48.7
191,Drew Doughty,22,LAK,D,77,10,26,36,-2,69,8.3,7,3,0,3,16,10,0,168,6,1917,0:54,70,122,0,0,
341,Ales Hemsky,28,EDM,RW,69,10,26,36,-13,43,2.6,9,1,0,1,18,8,0,137,7.3,1214,17:36,21,22,2,4,33.3
425,Andrei Kostitsyn,26,TOT,LW,72,16,20,36,-1,26,4.1,11,5,0,5,19,1,0,122,13.1,1088,15:07,9,112,3,14,17.6
430,Niklas Kronwall,31,DET,D,82,15,21,36,-2,38,6.7,8,7,0,4,13,7,1,141,10.6,1875,22:52,177,133,0,0,
721,Devin Setoguchi,25,MIN,RW,69,19,17,36,-17,28,3.7,12,7,0,2,11,6,0,174,10.9,1214,17:36,23,73,3,8,27.3
